dataset,condition,comparison_scope,pair_id,source_pair_id,subject_id,canonical_finger_position,path_a,path_b,source_type,source_file,source_split,diagnostics_comparison_scope,config_hash,implementation_hash,primary_raw_score,rerun_raw_score,primary_decision,rerun_decision,raw_score_text_equal,raw_score_numeric_equal,decision_equal,status_equal,error_code_equal,error_message_equal,prepare_a_diagnostics_equal,prepare_b_diagnostics_equal,compare_diagnostics_equal,all_deterministic_diagnostics_equal,exact_reproducibility,timing_compared
sd300b,plain_self,all_self_or_genuine_pairs,sd300b_plain_self_00001003_06,sd300b_plain_self_00001003_06,00001003,6,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001003_plain_1000_12.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001003_plain_1000_12.png,primary_pairwise_bundle,C:\fingerprint-recognition-research\results\sd300b\plain_self\sift_geometric\pairwise-benchmark-v2\51cd949cbfd84eebfe7cc5057f3621d6ec20be855905db743f42e8945adc541a\pairs.csv,,all non-timing preparation and comparison diagnostic fields,51cd949cbfd84eebfe7cc5057f3621d6ec20be855905db743f42e8945adc541a,a663786cf6503cb522ab0194c1ab6bc65698d366408c53d49defce09e4960bbb,3000.0,3000.0,accepted,accepted,true,true,true,true,true,true,true,true,true,true,true,false
sd300b,plain_self,all_self_or_genuine_pairs,sd300b_plain_self_00001003_07,sd300b_plain_self_00001003_07,00001003,7,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001003_plain_1000_07.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001003_plain_1000_07.png,primary_pairwise_bundle,C:\fingerprint-recognition-research\results\sd300b\plain_self\sift_geometric\pairwise-benchmark-v2\51cd949cbfd84eebfe7cc5057f3621d6ec20be855905db743f42e8945adc541a\pairs.csv,,all non-timing preparation and comparison diagnostic fields,51cd949cbfd84eebfe7cc5057f3621d6ec20be855905db743f42e8945adc541a,a663786cf6503cb522ab0194c1ab6bc65698d366408c53d49defce09e4960bbb,3000.0,3000.0,accepted,accepted,true,true,true,true,true,true,true,true,true,true,true,false
sd300b,plain_self,all_self_or_genuine_pairs,sd300b_plain_self_00001003_08,sd300b_plain_self_00001003_08,00001003,8,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001003_plain_1000_08.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001003_plain_1000_08.png,primary_pairwise_bundle,C:\fingerprint-recognition-research\results\sd300b\plain_self\sift_geometric\pairwise-benchmark-v2\51cd949cbfd84eebfe7cc5057f3621d6ec20be855905db743f42e8945adc541a\pairs.csv,,all non-timing preparation and comparison diagnostic fields,51cd949cbfd84eebfe7cc5057f3621d6ec20be855905db743f42e8945adc541a,a663786cf6503cb522ab0194c1ab6bc65698d366408c53d49defce09e4960bbb,3000.0,3000.0,accepted,accepted,true,true,true,true,true,true,true,true,true,true,true,false
sd300b,plain_self,all_self_or_genuine_pairs,sd300b_plain_self_00001003_09,sd300b_plain_self_00001003_09,00001003,9,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001003_plain_1000_09.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001003_plain_1000_09.png,primary_pairwise_bundle,C:\fingerprint-recognition-research\results\sd300b\plain_self\sift_geometric\pairwise-benchmark-v2\51cd949cbfd84eebfe7cc5057f3621d6ec20be855905db743f42e8945adc541a\pairs.csv,,all non-timing preparation and comparison diagnostic fields,51cd949cbfd84eebfe7cc5057f3621d6ec20be855905db743f42e8945adc541a,a663786cf6503cb522ab0194c1ab6bc65698d366408c53d49defce09e4960bbb,3000.0,3000.0,accepted,accepted,true,true,true,true,true,true,true,true,true,true,true,false
sd300b,plain_self,all_self_or_genuine_pairs,sd300b_plain_self_00001003_10,sd300b_plain_self_00001003_10,00001003,10,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001003_plain_1000_10.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001003_plain_1000_10.png,primary_pairwise_bundle,C:\fingerprint-recognition-research\results\sd300b\plain_self\sift_geometric\pairwise-benchmark-v2\51cd949cbfd84eebfe7cc5057f3621d6ec20be855905db743f42e8945adc541a\pairs.csv,,all non-timing preparation and comparison diagnostic fields,51cd949cbfd84eebfe7cc5057f3621d6ec20be855905db743f42e8945adc541a,a663786cf6503cb522ab0194c1ab6bc65698d366408c53d49defce09e4960bbb,3000.0,3000.0,accepted,accepted,true,true,true,true,true,true,true,true,true,true,true,false
sd300b,plain_self,all_self_or_genuine_pairs,sd300b_plain_self_00001004_01,sd300b_plain_self_00001004_01,00001004,1,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001004_plain_1000_11.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001004_plain_1000_11.png,primary_pairwise_bundle,C:\fingerprint-recognition-research\results\sd300b\plain_self\sift_geometric\pairwise-benchmark-v2\51cd949cbfd84eebfe7cc5057f3621d6ec20be855905db743f42e8945adc541a\pairs.csv,,all non-timing preparation and comparison diagnostic fields,51cd949cbfd84eebfe7cc5057f3621d6ec20be855905db743f42e8945adc541a,a663786cf6503cb522ab0194c1ab6bc65698d366408c53d49defce09e4960bbb,3000.0,3000.0,accepted,accepted,true,true,true,true,true,true,true,true,true,true,true,false
sd300b,plain_self,all_self_or_genuine_pairs,sd300b_plain_self_00001004_02,sd300b_plain_self_00001004_02,00001004,2,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001004_plain_1000_02.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001004_plain_1000_02.png,primary_pairwise_bundle,C:\fingerprint-recognition-research\results\sd300b\plain_self\sift_geometric\pairwise-benchmark-v2\51cd949cbfd84eebfe7cc5057f3621d6ec20be855905db743f42e8945adc541a\pairs.csv,,all non-timing preparation and comparison diagnostic fields,51cd949cbfd84eebfe7cc5057f3621d6ec20be855905db743f42e8945adc541a,a663786cf6503cb522ab0194c1ab6bc65698d366408c53d49defce09e4960bbb,3000.0,3000.0,accepted,accepted,true,true,true,true,true,true,true,true,true,true,true,false
sd300b,plain_self,all_self_or_genuine_pairs,sd300b_plain_self_00001004_03,sd300b_plain_self_00001004_03,00001004,3,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001004_plain_1000_03.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001004_plain_1000_03.png,primary_pairwise_bundle,C:\fingerprint-recognition-research\results\sd300b\plain_self\sift_geometric\pairwise-benchmark-v2\51cd949cbfd84eebfe7cc5057f3621d6ec20be855905db743f42e8945adc541a\pairs.csv,,all non-timing preparation and comparison diagnostic fields,51cd949cbfd84eebfe7cc5057f3621d6ec20be855905db743f42e8945adc541a,a663786cf6503cb522ab0194c1ab6bc65698d366408c53d49defce09e4960bbb,3000.0,3000.0,accepted,accepted,true,true,true,true,true,true,true,true,true,true,true,false
sd300b,plain_self,all_self_or_genuine_pairs,sd300b_plain_self_00001004_04,sd300b_plain_self_00001004_04,00001004,4,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001004_plain_1000_04.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001004_plain_1000_04.png,primary_pairwise_bundle,C:\fingerprint-recognition-research\results\sd300b\plain_self\sift_geometric\pairwise-benchmark-v2\51cd949cbfd84eebfe7cc5057f3621d6ec20be855905db743f42e8945adc541a\pairs.csv,,all non-timing preparation and comparison diagnostic fields,51cd949cbfd84eebfe7cc5057f3621d6ec20be855905db743f42e8945adc541a,a663786cf6503cb522ab0194c1ab6bc65698d366408c53d49defce09e4960bbb,3001.0,3001.0,accepted,accepted,true,true,true,true,true,true,true,true,true,true,true,false
sd300b,plain_self,all_self_or_genuine_pairs,sd300b_plain_self_00001004_05,sd300b_plain_self_00001004_05,00001004,5,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001004_plain_1000_05.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001004_plain_1000_05.png,primary_pairwise_bundle,C:\fingerprint-recognition-research\results\sd300b\plain_self\sift_geometric\pairwise-benchmark-v2\51cd949cbfd84eebfe7cc5057f3621d6ec20be855905db743f42e8945adc541a\pairs.csv,,all non-timing preparation and comparison diagnostic fields,51cd949cbfd84eebfe7cc5057f3621d6ec20be855905db743f42e8945adc541a,a663786cf6503cb522ab0194c1ab6bc65698d366408c53d49defce09e4960bbb,1800.0,1800.0,accepted,accepted,true,true,true,true,true,true,true,true,true,true,true,false
sd300b,plain_self,all_self_or_genuine_pairs,sd300b_plain_self_00001004_06,sd300b_plain_self_00001004_06,00001004,6,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001004_plain_1000_12.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001004_plain_1000_12.png,primary_pairwise_bundle,C:\fingerprint-recognition-research\results\sd300b\plain_self\sift_geometric\pairwise-benchmark-v2\51cd949cbfd84eebfe7cc5057f3621d6ec20be855905db743f42e8945adc541a\pairs.csv,,all non-timing preparation and comparison diagnostic fields,51cd949cbfd84eebfe7cc5057f3621d6ec20be855905db743f42e8945adc541a,a663786cf6503cb522ab0194c1ab6bc65698d366408c53d49defce09e4960bbb,3000.0,3000.0,accepted,accepted,true,true,true,true,true,true,true,true,true,true,true,false
sd300b,plain_self,all_self_or_genuine_pairs,sd300b_plain_self_00001004_07,sd300b_plain_self_00001004_07,00001004,7,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001004_plain_1000_07.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001004_plain_1000_07.png,primary_pairwise_bundle,C:\fingerprint-recognition-research\results\sd300b\plain_self\sift_geometric\pairwise-benchmark-v2\51cd949cbfd84eebfe7cc5057f3621d6ec20be855905db743f42e8945adc541a\pairs.csv,,all non-timing preparation and comparison diagnostic fields,51cd949cbfd84eebfe7cc5057f3621d6ec20be855905db743f42e8945adc541a,a663786cf6503cb522ab0194c1ab6bc65698d366408c53d49defce09e4960bbb,1713.0,1713.0,accepted,accepted,true,true,true,true,true,true,true,true,true,true,true,false
sd300b,plain_self,all_self_or_genuine_pairs,sd300b_plain_self_00001004_08,sd300b_plain_self_00001004_08,00001004,8,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001004_plain_1000_08.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001004_plain_1000_08.png,primary_pairwise_bundle,C:\fingerprint-recognition-research\results\sd300b\plain_self\sift_geometric\pairwise-benchmark-v2\51cd949cbfd84eebfe7cc5057f3621d6ec20be855905db743f42e8945adc541a\pairs.csv,,all non-timing preparation and comparison diagnostic fields,51cd949cbfd84eebfe7cc5057f3621d6ec20be855905db743f42e8945adc541a,a663786cf6503cb522ab0194c1ab6bc65698d366408c53d49defce09e4960bbb,2615.0,2615.0,accepted,accepted,true,true,true,true,true,true,true,true,true,true,true,false
sd300b,plain_self,all_self_or_genuine_pairs,sd300b_plain_self_00001004_09,sd300b_plain_self_00001004_09,00001004,9,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001004_plain_1000_09.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001004_plain_1000_09.png,primary_pairwise_bundle,C:\fingerprint-recognition-research\results\sd300b\plain_self\sift_geometric\pairwise-benchmark-v2\51cd949cbfd84eebfe7cc5057f3621d6ec20be855905db743f42e8945adc541a\pairs.csv,,all non-timing preparation and comparison diagnostic fields,51cd949cbfd84eebfe7cc5057f3621d6ec20be855905db743f42e8945adc541a,a663786cf6503cb522ab0194c1ab6bc65698d366408c53d49defce09e4960bbb,3000.0,3000.0,accepted,accepted,true,true,true,true,true,true,true,true,true,true,true,false
sd300b,plain_self,all_self_or_genuine_pairs,sd300b_plain_self_00001004_10,sd300b_plain_self_00001004_10,00001004,10,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001004_plain_1000_10.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001004_plain_1000_10.png,primary_pairwise_bundle,C:\fingerprint-recognition-research\results\sd300b\plain_self\sift_geometric\pairwise-benchmark-v2\51cd949cbfd84eebfe7cc5057f3621d6ec20be855905db743f42e8945adc541a\pairs.csv,,all non-timing preparation and comparison diagnostic fields,51cd949cbfd84eebfe7cc5057f3621d6ec20be855905db743f42e8945adc541a,a663786cf6503cb522ab0194c1ab6bc65698d366408c53d49defce09e4960bbb,1354.0,1354.0,accepted,accepted,true,true,true,true,true,true,true,true,true,true,true,false
sd300b,plain_self,all_self_or_genuine_pairs,sd300b_plain_self_00001005_01,sd300b_plain_self_00001005_01,00001005,1,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001005_plain_1000_11.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001005_plain_1000_11.png,primary_pairwise_bundle,C:\fingerprint-recognition-research\results\sd300b\plain_self\sift_geometric\pairwise-benchmark-v2\51cd949cbfd84eebfe7cc5057f3621d6ec20be855905db743f42e8945adc541a\pairs.csv,,all non-timing preparation and comparison diagnostic fields,51cd949cbfd84eebfe7cc5057f3621d6ec20be855905db743f42e8945adc541a,a663786cf6503cb522ab0194c1ab6bc65698d366408c53d49defce09e4960bbb,1269.0,1269.0,accepted,accepted,true,true,true,true,true,true,true,true,true,true,true,false
sd300b,plain_self,all_self_or_genuine_pairs,sd300b_plain_self_00001005_04,sd300b_plain_self_00001005_04,00001005,4,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001005_plain_1000_04.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001005_plain_1000_04.png,primary_pairwise_bundle,C:\fingerprint-recognition-research\results\sd300b\plain_self\sift_geometric\pairwise-benchmark-v2\51cd949cbfd84eebfe7cc5057f3621d6ec20be855905db743f42e8945adc541a\pairs.csv,,all non-timing preparation and comparison diagnostic fields,51cd949cbfd84eebfe7cc5057f3621d6ec20be855905db743f42e8945adc541a,a663786cf6503cb522ab0194c1ab6bc65698d366408c53d49defce09e4960bbb,3000.0,3000.0,accepted,accepted,true,true,true,true,true,true,true,true,true,true,true,false
sd300b,plain_self,all_self_or_genuine_pairs,sd300b_plain_self_00001005_05,sd300b_plain_self_00001005_05,00001005,5,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001005_plain_1000_05.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001005_plain_1000_05.png,primary_pairwise_bundle,C:\fingerprint-recognition-research\results\sd300b\plain_self\sift_geometric\pairwise-benchmark-v2\51cd949cbfd84eebfe7cc5057f3621d6ec20be855905db743f42e8945adc541a\pairs.csv,,all non-timing preparation and comparison diagnostic fields,51cd949cbfd84eebfe7cc5057f3621d6ec20be855905db743f42e8945adc541a,a663786cf6503cb522ab0194c1ab6bc65698d366408c53d49defce09e4960bbb,3000.0,3000.0,accepted,accepted,true,true,true,true,true,true,true,true,true,true,true,false
sd300b,plain_self,all_self_or_genuine_pairs,sd300b_plain_self_00001005_06,sd300b_plain_self_00001005_06,00001005,6,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001005_plain_1000_12.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001005_plain_1000_12.png,primary_pairwise_bundle,C:\fingerprint-recognition-research\results\sd300b\plain_self\sift_geometric\pairwise-benchmark-v2\51cd949cbfd84eebfe7cc5057f3621d6ec20be855905db743f42e8945adc541a\pairs.csv,,all non-timing preparation and comparison diagnostic fields,51cd949cbfd84eebfe7cc5057f3621d6ec20be855905db743f42e8945adc541a,a663786cf6503cb522ab0194c1ab6bc65698d366408c53d49defce09e4960bbb,3000.0,3000.0,accepted,accepted,true,true,true,true,true,true,true,true,true,true,true,false
sd300b,plain_self,all_self_or_genuine_pairs,sd300b_plain_self_00001005_07,sd300b_plain_self_00001005_07,00001005,7,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001005_plain_1000_07.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001005_plain_1000_07.png,primary_pairwise_bundle,C:\fingerprint-recognition-research\results\sd300b\plain_self\sift_geometric\pairwise-benchmark-v2\51cd949cbfd84eebfe7cc5057f3621d6ec20be855905db743f42e8945adc541a\pairs.csv,,all non-timing preparation and comparison diagnostic fields,51cd949cbfd84eebfe7cc5057f3621d6ec20be855905db743f42e8945adc541a,a663786cf6503cb522ab0194c1ab6bc65698d366408c53d49defce09e4960bbb,3001.0,3001.0,accepted,accepted,true,true,true,true,true,true,true,true,true,true,true,false
sd300b,plain_self,all_self_or_genuine_pairs,sd300b_plain_self_00001005_08,sd300b_plain_self_00001005_08,00001005,8,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001005_plain_1000_08.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001005_plain_1000_08.png,primary_pairwise_bundle,C:\fingerprint-recognition-research\results\sd300b\plain_self\sift_geometric\pairwise-benchmark-v2\51cd949cbfd84eebfe7cc5057f3621d6ec20be855905db743f42e8945adc541a\pairs.csv,,all non-timing preparation and comparison diagnostic fields,51cd949cbfd84eebfe7cc5057f3621d6ec20be855905db743f42e8945adc541a,a663786cf6503cb522ab0194c1ab6bc65698d366408c53d49defce09e4960bbb,3000.0,3000.0,accepted,accepted,true,true,true,true,true,true,true,true,true,true,true,false
sd300b,plain_self,all_self_or_genuine_pairs,sd300b_plain_self_00001005_09,sd300b_plain_self_00001005_09,00001005,9,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001005_plain_1000_09.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001005_plain_1000_09.png,primary_pairwise_bundle,C:\fingerprint-recognition-research\results\sd300b\plain_self\sift_geometric\pairwise-benchmark-v2\51cd949cbfd84eebfe7cc5057f3621d6ec20be855905db743f42e8945adc541a\pairs.csv,,all non-timing preparation and comparison diagnostic fields,51cd949cbfd84eebfe7cc5057f3621d6ec20be855905db743f42e8945adc541a,a663786cf6503cb522ab0194c1ab6bc65698d366408c53d49defce09e4960bbb,3000.0,3000.0,accepted,accepted,true,true,true,true,true,true,true,true,true,true,true,false
sd300b,plain_self,all_self_or_genuine_pairs,sd300b_plain_self_00001005_10,sd300b_plain_self_00001005_10,00001005,10,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001005_plain_1000_10.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001005_plain_1000_10.png,primary_pairwise_bundle,C:\fingerprint-recognition-research\results\sd300b\plain_self\sift_geometric\pairwise-benchmark-v2\51cd949cbfd84eebfe7cc5057f3621d6ec20be855905db743f42e8945adc541a\pairs.csv,,all non-timing preparation and comparison diagnostic fields,51cd949cbfd84eebfe7cc5057f3621d6ec20be855905db743f42e8945adc541a,a663786cf6503cb522ab0194c1ab6bc65698d366408c53d49defce09e4960bbb,3000.0,3000.0,accepted,accepted,true,true,true,true,true,true,true,true,true,true,true,false
sd300b,plain_self,all_self_or_genuine_pairs,sd300b_plain_self_00001006_01,sd300b_plain_self_00001006_01,00001006,1,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001006_plain_1000_11.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001006_plain_1000_11.png,primary_pairwise_bundle,C:\fingerprint-recognition-research\results\sd300b\plain_self\sift_geometric\pairwise-benchmark-v2\51cd949cbfd84eebfe7cc5057f3621d6ec20be855905db743f42e8945adc541a\pairs.csv,,all non-timing preparation and comparison diagnostic fields,51cd949cbfd84eebfe7cc5057f3621d6ec20be855905db743f42e8945adc541a,a663786cf6503cb522ab0194c1ab6bc65698d366408c53d49defce09e4960bbb,3000.0,3000.0,accepted,accepted,true,true,true,true,true,true,true,true,true,true,true,false
sd300b,plain_self,all_self_or_genuine_pairs,sd300b_plain_self_00001006_02,sd300b_plain_self_00001006_02,00001006,2,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001006_plain_1000_02.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001006_plain_1000_02.png,primary_pairwise_bundle,C:\fingerprint-recognition-research\results\sd300b\plain_self\sift_geometric\pairwise-benchmark-v2\51cd949cbfd84eebfe7cc5057f3621d6ec20be855905db743f42e8945adc541a\pairs.csv,,all non-timing preparation and comparison diagnostic fields,51cd949cbfd84eebfe7cc5057f3621d6ec20be855905db743f42e8945adc541a,a663786cf6503cb522ab0194c1ab6bc65698d366408c53d49defce09e4960bbb,3000.0,3000.0,accepted,accepted,true,true,true,true,true,true,true,true,true,true,true,false
