dataset,subject_id,canonical_finger_position,sourceafis_included,sift_included,membership
sd300b,00001083,3,true,true,both
sd300b,00001083,4,true,true,both
sd300b,00001083,5,true,true,both
sd300b,00001083,7,true,true,both
sd300b,00001083,8,true,true,both
sd300b,00001083,9,true,true,both
sd300b,00001083,10,true,true,both
sd300b,00001084,1,true,true,both
sd300b,00001084,2,true,true,both
sd300b,00001084,3,true,true,both
sd300b,00001084,4,true,true,both
sd300b,00001084,5,true,true,both
sd300b,00001084,6,true,true,both
sd300b,00001084,7,true,true,both
sd300b,00001084,8,true,true,both
sd300b,00001084,9,true,true,both
sd300b,00001084,10,true,true,both
sd300b,00001085,1,true,true,both
sd300b,00001085,2,true,true,both
sd300b,00001085,3,true,true,both
sd300b,00001085,4,true,true,both
sd300b,00001085,5,true,true,both
sd300b,00001085,6,true,true,both
sd300b,00001085,7,true,true,both
sd300b,00001085,8,true,true,both
sd300b,00001085,9,true,true,both
sd300b,00001085,10,true,true,both
sd300b,00001086,1,true,true,both
sd300b,00001086,2,true,true,both
sd300b,00001086,3,true,true,both
sd300b,00001086,4,true,true,both
sd300b,00001086,5,true,true,both
sd300b,00001086,6,true,true,both
sd300b,00001086,7,true,true,both
sd300b,00001086,8,true,true,both
sd300b,00001086,9,true,true,both
sd300b,00001086,10,true,true,both
sd300b,00001087,1,true,true,both
sd300b,00001087,2,true,true,both
sd300b,00001087,3,true,true,both
sd300b,00001087,4,true,true,both
sd300b,00001087,5,true,true,both
sd300b,00001087,6,true,true,both
sd300b,00001087,7,true,true,both
sd300b,00001087,8,true,true,both
sd300b,00001087,9,true,true,both
sd300b,00001087,10,true,true,both
sd300b,00001088,1,true,true,both
sd300b,00001088,2,true,true,both
sd300b,00001088,3,true,true,both
sd300b,00001088,4,true,true,both
sd300b,00001088,5,true,true,both
sd300b,00001088,6,true,true,both
sd300b,00001088,7,true,true,both
sd300b,00001088,8,true,true,both
sd300b,00001088,9,true,true,both
sd300b,00001088,10,true,true,both
sd300b,00001089,1,true,true,both
sd300b,00001089,2,true,true,both
sd300b,00001089,3,true,true,both
sd300b,00001089,4,true,true,both
sd300b,00001089,5,true,true,both
sd300b,00001089,6,true,true,both
sd300b,00001089,7,true,true,both
sd300b,00001089,8,true,true,both
sd300b,00001089,9,true,true,both
sd300b,00001089,10,true,true,both
sd300b,00001090,2,true,true,both
sd300b,00001090,3,true,true,both
sd300b,00001090,4,true,true,both
sd300b,00001090,5,true,true,both
sd300b,00001090,7,true,true,both
sd300b,00001090,8,true,true,both
sd300b,00001090,9,true,true,both
sd300b,00001091,1,true,true,both
sd300b,00001091,2,true,true,both
sd300b,00001091,3,true,true,both
sd300b,00001091,4,true,true,both
sd300b,00001091,5,true,true,both
sd300b,00001091,6,true,true,both
sd300b,00001091,7,true,true,both
sd300b,00001091,8,true,true,both
sd300b,00001091,9,true,true,both
sd300b,00001091,10,true,true,both
sd300b,00001092,1,true,true,both
sd300b,00001092,2,true,true,both
sd300b,00001092,3,true,true,both
sd300b,00001092,4,true,true,both
sd300b,00001092,5,true,true,both
sd300b,00001092,6,true,true,both
sd300b,00001092,7,true,true,both
sd300b,00001092,8,true,true,both
sd300b,00001092,9,true,true,both
sd300b,00001092,10,true,true,both
sd300b,00001093,1,true,true,both
sd300b,00001093,2,true,true,both
sd300b,00001093,3,true,true,both
sd300b,00001093,4,true,true,both
sd300b,00001093,5,true,true,both
sd300b,00001093,6,true,true,both
sd300b,00001093,7,true,true,both
sd300b,00001093,8,true,true,both
sd300b,00001093,9,true,true,both
sd300b,00001093,10,true,true,both
sd300b,00001094,1,true,true,both
sd300b,00001094,2,true,true,both
sd300b,00001094,3,true,true,both
sd300b,00001094,4,true,true,both
sd300b,00001094,5,true,true,both
sd300b,00001094,6,true,true,both
sd300b,00001094,7,true,true,both
sd300b,00001094,8,true,true,both
sd300b,00001094,9,true,true,both
sd300b,00001094,10,true,true,both
sd300b,00001095,1,true,true,both
sd300b,00001095,2,true,true,both
sd300b,00001095,3,true,true,both
sd300b,00001095,4,true,true,both
sd300b,00001095,5,true,true,both
sd300b,00001095,6,true,true,both
sd300b,00001095,7,true,true,both
sd300b,00001095,8,true,true,both
sd300b,00001095,9,true,true,both
sd300b,00001095,10,true,true,both
sd300b,00001096,1,true,true,both
sd300b,00001096,2,true,true,both
sd300b,00001096,3,true,true,both
sd300b,00001096,4,true,true,both
sd300b,00001096,5,true,true,both
sd300b,00001096,6,true,true,both
sd300b,00001096,7,false,true,sift_only
sd300b,00001096,8,true,true,both
sd300b,00001096,9,true,true,both
sd300b,00001096,10,true,true,both
sd300b,00001097,1,true,true,both
sd300b,00001097,2,true,true,both
sd300b,00001097,3,true,true,both
sd300b,00001097,4,true,true,both
sd300b,00001097,5,true,true,both
sd300b,00001097,6,true,true,both
sd300b,00001097,7,true,true,both
sd300b,00001097,8,true,true,both
sd300b,00001097,9,true,true,both
sd300b,00001097,10,true,true,both
sd300b,00001098,1,true,true,both
sd300b,00001098,2,true,true,both
sd300b,00001098,3,true,true,both
sd300b,00001098,4,true,true,both
sd300b,00001098,5,true,true,both
sd300b,00001098,6,true,true,both
sd300b,00001098,7,true,true,both
sd300b,00001098,8,true,true,both
sd300b,00001098,9,true,true,both
sd300b,00001098,10,true,true,both
sd300b,00001099,1,true,true,both
sd300b,00001099,2,true,true,both
sd300b,00001099,3,true,true,both
sd300b,00001099,4,true,true,both
sd300b,00001099,5,true,true,both
sd300b,00001099,6,true,true,both
sd300b,00001099,7,true,true,both
sd300b,00001099,8,true,true,both
sd300b,00001099,9,true,true,both
sd300b,00001099,10,true,true,both
sd300b,00001100,1,true,true,both
sd300b,00001100,2,false,true,sift_only
sd300b,00001100,3,true,true,both
sd300b,00001100,4,true,true,both
sd300b,00001100,5,true,true,both
sd300b,00001100,6,true,true,both
sd300b,00001100,7,true,true,both
sd300b,00001100,8,true,true,both
sd300b,00001100,9,true,true,both
sd300b,00001100,10,true,true,both
sd300b,00001101,1,true,true,both
sd300b,00001101,2,true,true,both
sd300b,00001101,3,true,true,both
sd300b,00001101,4,true,true,both
sd300b,00001101,5,true,true,both
sd300b,00001101,6,true,true,both
sd300b,00001101,7,true,true,both
sd300b,00001101,8,true,true,both
sd300b,00001101,9,true,true,both
sd300b,00001101,10,true,true,both
sd300b,00001102,1,true,true,both
sd300b,00001102,2,true,true,both
sd300b,00001102,3,true,true,both
sd300b,00001102,4,true,true,both
sd300b,00001102,5,true,true,both
sd300b,00001102,6,true,true,both
sd300b,00001102,7,true,true,both
sd300b,00001102,8,true,true,both
sd300b,00001102,9,true,true,both
sd300b,00001102,10,true,true,both
sd300b,00001103,1,true,true,both
sd300b,00001103,2,true,true,both
sd300b,00001103,3,true,true,both
sd300b,00001103,4,true,true,both
sd300b,00001103,5,true,true,both
sd300b,00001103,6,true,true,both
sd300b,00001103,7,true,true,both
sd300b,00001103,8,true,true,both
sd300b,00001103,9,true,true,both
sd300b,00001103,10,true,true,both
sd300b,00001104,1,true,true,both
sd300b,00001104,2,true,true,both
sd300b,00001104,3,true,true,both
sd300b,00001104,4,true,true,both
sd300b,00001104,5,true,true,both
sd300b,00001104,6,true,true,both
sd300b,00001104,7,true,true,both
sd300b,00001104,8,true,true,both
sd300b,00001104,9,true,true,both
sd300b,00001104,10,true,true,both
sd300b,00001105,1,true,true,both
sd300b,00001105,2,true,true,both
sd300b,00001105,3,true,true,both
sd300b,00001105,4,true,true,both
sd300b,00001105,5,true,true,both
sd300b,00001105,6,true,true,both
sd300b,00001105,7,true,true,both
sd300b,00001105,8,true,true,both
sd300b,00001105,9,true,true,both
sd300b,00001105,10,true,true,both
sd300b,00001106,1,true,true,both
sd300b,00001106,2,true,true,both
sd300b,00001106,3,true,true,both
sd300b,00001106,4,true,true,both
sd300b,00001106,5,true,true,both
sd300b,00001106,6,true,true,both
sd300b,00001106,7,true,true,both
sd300b,00001106,8,true,true,both
sd300b,00001106,9,true,true,both
sd300b,00001106,10,true,true,both
sd300b,00001107,1,true,true,both
sd300b,00001107,2,true,true,both
sd300b,00001107,3,true,true,both
sd300b,00001107,4,true,true,both
sd300b,00001107,5,true,true,both
sd300b,00001107,6,true,true,both
sd300b,00001107,7,true,true,both
sd300b,00001107,8,true,true,both
sd300b,00001107,9,true,true,both
sd300b,00001107,10,true,true,both
sd300b,00001108,1,true,true,both
sd300b,00001108,2,true,true,both
sd300b,00001108,3,true,true,both
sd300b,00001108,4,true,true,both
sd300b,00001108,5,true,true,both
sd300b,00001108,6,true,true,both
sd300b,00001108,7,true,true,both
sd300b,00001108,8,true,true,both
sd300b,00001108,9,true,true,both
sd300b,00001108,10,true,true,both
sd300b,00001109,1,true,true,both
sd300b,00001109,2,true,true,both
sd300b,00001109,3,true,true,both
sd300b,00001109,4,true,true,both
sd300b,00001109,5,true,true,both
sd300b,00001109,6,true,true,both
sd300b,00001109,7,true,true,both
sd300b,00001109,8,true,true,both
sd300b,00001109,9,true,true,both
sd300b,00001109,10,true,true,both
sd300b,00001110,1,true,true,both
sd300b,00001110,2,true,true,both
sd300b,00001110,3,true,true,both
sd300b,00001110,4,true,true,both
sd300b,00001110,5,true,true,both
sd300b,00001110,6,true,true,both
sd300b,00001110,7,true,true,both
sd300b,00001110,8,true,true,both
sd300b,00001110,9,true,true,both
sd300b,00001110,10,true,true,both
sd300b,00001111,1,true,true,both
sd300b,00001111,2,false,true,sift_only
sd300b,00001111,3,false,true,sift_only
sd300b,00001111,4,false,true,sift_only
sd300b,00001111,5,false,true,sift_only
sd300b,00001111,6,false,true,sift_only
sd300b,00001111,7,false,true,sift_only
sd300b,00001111,8,false,true,sift_only
sd300b,00001111,9,false,true,sift_only
sd300b,00001111,10,false,true,sift_only
sd300b,00001112,1,true,true,both
sd300b,00001112,2,true,true,both
sd300b,00001112,3,true,true,both
sd300b,00001112,4,true,true,both
sd300b,00001112,5,true,true,both
sd300b,00001112,6,true,true,both
sd300b,00001112,7,true,true,both
sd300b,00001112,8,true,true,both
sd300b,00001112,9,true,true,both
sd300b,00001112,10,true,true,both
sd300b,00001113,1,true,true,both
sd300b,00001113,2,true,true,both
sd300b,00001113,3,true,true,both
sd300b,00001113,4,true,true,both
sd300b,00001113,5,true,true,both
sd300b,00001113,6,true,true,both
sd300b,00001113,7,true,true,both
sd300b,00001113,8,true,true,both
sd300b,00001113,9,true,true,both
sd300b,00001113,10,true,true,both
sd300b,00001114,1,true,true,both
sd300b,00001114,2,true,true,both
sd300b,00001114,3,true,true,both
sd300b,00001114,4,true,true,both
sd300b,00001114,5,true,true,both
sd300b,00001114,6,true,true,both
sd300b,00001114,7,true,true,both
sd300b,00001114,8,true,true,both
sd300b,00001114,9,true,true,both
sd300b,00001114,10,true,true,both
sd300b,00001115,1,true,true,both
sd300b,00001115,2,true,true,both
sd300b,00001115,3,true,true,both
sd300b,00001115,4,true,true,both
sd300b,00001115,5,true,true,both
sd300b,00001115,6,true,true,both
sd300b,00001115,7,true,true,both
sd300b,00001115,8,true,true,both
sd300b,00001115,9,true,true,both
sd300b,00001115,10,true,true,both
sd300b,00001116,1,true,true,both
sd300b,00001116,2,true,true,both
sd300b,00001116,3,true,true,both
sd300b,00001116,4,true,true,both
sd300b,00001116,5,true,true,both
sd300b,00001116,6,true,true,both
sd300b,00001116,7,true,true,both
sd300b,00001116,8,true,true,both
sd300b,00001116,9,true,true,both
sd300b,00001116,10,true,true,both
sd300b,00001117,1,true,true,both
sd300b,00001117,2,true,true,both
sd300b,00001117,3,true,true,both
sd300b,00001117,4,true,true,both
sd300b,00001117,5,true,true,both
sd300b,00001117,6,true,true,both
sd300b,00001117,7,true,true,both
sd300b,00001117,8,true,true,both
sd300b,00001117,9,true,true,both
sd300b,00001117,10,true,true,both
sd300b,00001118,1,true,true,both
sd300b,00001118,2,true,true,both
sd300b,00001118,3,true,true,both
sd300b,00001118,4,true,true,both
sd300b,00001118,5,true,true,both
sd300b,00001118,6,true,true,both
sd300b,00001118,7,true,true,both
sd300b,00001118,8,true,true,both
sd300b,00001118,9,true,true,both
sd300b,00001118,10,true,true,both
sd300b,00001119,1,true,true,both
sd300b,00001119,2,true,true,both
sd300b,00001119,3,true,true,both
sd300b,00001119,4,true,true,both
sd300b,00001119,5,true,true,both
sd300b,00001119,6,true,true,both
sd300b,00001119,7,true,true,both
sd300b,00001119,8,true,true,both
sd300b,00001119,9,false,true,sift_only
sd300b,00001119,10,false,true,sift_only
sd300b,00001120,1,true,true,both
sd300b,00001120,2,true,true,both
sd300b,00001120,3,true,true,both
sd300b,00001120,4,true,true,both
sd300b,00001120,5,true,true,both
sd300b,00001120,6,true,true,both
sd300b,00001120,7,true,true,both
sd300b,00001120,8,true,true,both
sd300b,00001120,9,true,true,both
sd300b,00001120,10,true,true,both
sd300b,00001121,1,true,true,both
sd300b,00001121,2,true,true,both
sd300b,00001121,3,true,true,both
sd300b,00001121,4,true,true,both
sd300b,00001121,5,true,true,both
sd300b,00001121,6,true,true,both
sd300b,00001121,7,true,true,both
sd300b,00001121,8,true,true,both
sd300b,00001121,9,true,true,both
sd300b,00001121,10,true,true,both
sd300b,00001122,1,true,true,both
sd300b,00001122,2,true,true,both
sd300b,00001122,3,true,true,both
sd300b,00001122,4,true,true,both
sd300b,00001122,5,true,true,both
sd300b,00001122,6,true,true,both
sd300b,00001122,7,true,true,both
sd300b,00001122,8,true,true,both
sd300b,00001122,9,true,true,both
sd300b,00001122,10,true,true,both
sd300b,00001123,1,true,true,both
sd300b,00001123,2,true,true,both
sd300b,00001123,3,true,true,both
sd300b,00001123,4,true,true,both
sd300b,00001123,5,true,true,both
sd300b,00001123,6,true,true,both
sd300b,00001123,7,true,true,both
sd300b,00001123,8,true,true,both
sd300b,00001123,9,true,true,both
sd300b,00001123,10,true,true,both
sd300b,00001124,1,true,true,both
sd300b,00001124,2,true,true,both
sd300b,00001124,3,true,true,both
sd300b,00001124,4,true,true,both
sd300b,00001124,5,true,true,both
sd300b,00001124,6,true,true,both
sd300b,00001124,7,true,true,both
sd300b,00001124,8,true,true,both
sd300b,00001124,9,true,true,both
sd300b,00001124,10,true,true,both
sd300b,00001125,1,true,true,both
sd300b,00001125,2,true,true,both
sd300b,00001125,3,true,true,both
sd300b,00001125,4,true,true,both
sd300b,00001125,5,true,true,both
sd300b,00001125,6,true,true,both
sd300b,00001125,7,true,true,both
sd300b,00001125,8,true,true,both
sd300b,00001125,9,true,true,both
sd300b,00001125,10,true,true,both
sd300b,00001126,1,true,true,both
sd300b,00001126,2,true,true,both
sd300b,00001126,3,true,true,both
sd300b,00001126,4,true,true,both
sd300b,00001126,5,true,true,both
sd300b,00001126,6,true,true,both
sd300b,00001126,7,true,true,both
sd300b,00001126,8,true,true,both
sd300b,00001126,9,true,true,both
sd300b,00001126,10,true,true,both
sd300b,00001127,1,true,true,both
sd300b,00001127,2,true,true,both
sd300b,00001127,3,true,true,both
sd300b,00001127,4,true,true,both
sd300b,00001127,5,true,true,both
sd300b,00001127,6,true,true,both
sd300b,00001127,7,true,true,both
sd300b,00001127,8,true,true,both
sd300b,00001127,9,true,true,both
sd300b,00001127,10,true,true,both
sd300b,00001128,1,true,true,both
sd300b,00001128,2,true,true,both
sd300b,00001128,3,true,true,both
sd300b,00001128,4,true,true,both
sd300b,00001128,5,true,true,both
sd300b,00001128,6,true,true,both
sd300b,00001128,7,true,true,both
sd300b,00001128,8,true,true,both
sd300b,00001128,9,true,true,both
sd300b,00001128,10,true,true,both
sd300b,00001129,1,true,true,both
sd300b,00001129,2,true,true,both
sd300b,00001129,3,true,true,both
sd300b,00001129,4,true,true,both
sd300b,00001129,5,true,true,both
sd300b,00001129,6,true,true,both
sd300b,00001129,7,true,true,both
sd300b,00001129,8,true,true,both
sd300b,00001129,9,true,true,both
sd300b,00001129,10,true,true,both
sd300b,00001130,1,true,true,both
sd300b,00001130,2,true,true,both
sd300b,00001130,3,true,true,both
sd300b,00001130,4,true,true,both
sd300b,00001130,5,true,true,both
sd300b,00001130,6,true,true,both
sd300b,00001130,7,true,true,both
sd300b,00001130,8,true,true,both
sd300b,00001130,9,true,true,both
sd300b,00001130,10,true,true,both
sd300b,00001131,1,true,true,both
sd300b,00001131,2,true,true,both
sd300b,00001131,3,true,true,both
sd300b,00001131,4,true,true,both
sd300b,00001131,5,true,true,both
sd300b,00001131,6,true,true,both
sd300b,00001131,7,true,true,both
sd300b,00001131,8,true,true,both
sd300b,00001131,9,true,true,both
sd300b,00001131,10,true,true,both
sd300b,00001132,1,false,true,sift_only
sd300b,00001132,2,true,true,both
sd300b,00001132,3,false,true,sift_only
sd300b,00001132,4,false,true,sift_only
sd300b,00001132,5,false,true,sift_only
sd300b,00001132,6,false,true,sift_only
sd300b,00001132,7,false,true,sift_only
sd300b,00001132,8,false,true,sift_only
sd300b,00001132,9,false,true,sift_only
sd300b,00001132,10,true,true,both
sd300b,00001133,1,true,true,both
sd300b,00001133,2,true,true,both
sd300b,00001133,3,true,true,both
sd300b,00001133,4,true,true,both
sd300b,00001133,5,true,true,both
sd300b,00001133,6,true,true,both
sd300b,00001133,7,true,true,both
sd300b,00001133,8,true,true,both
sd300b,00001133,9,true,true,both
sd300b,00001133,10,true,true,both
sd300b,00001134,1,true,true,both
sd300b,00001134,2,false,true,sift_only
sd300b,00001134,3,true,true,both
sd300b,00001134,4,false,true,sift_only
sd300b,00001134,5,false,true,sift_only
sd300b,00001134,6,true,true,both
sd300b,00001134,7,true,true,both
sd300b,00001134,8,true,true,both
sd300b,00001134,9,true,true,both
sd300b,00001134,10,true,true,both
sd300b,00001135,1,true,true,both
sd300b,00001135,2,true,true,both
sd300b,00001135,3,true,true,both
sd300b,00001135,4,true,true,both
sd300b,00001135,5,true,true,both
sd300b,00001135,6,true,true,both
sd300b,00001135,7,true,true,both
sd300b,00001135,8,true,true,both
sd300b,00001135,9,true,true,both
sd300b,00001135,10,true,true,both
sd300b,00001136,1,true,true,both
sd300b,00001136,2,true,true,both
sd300b,00001136,3,true,true,both
sd300b,00001136,4,true,true,both
sd300b,00001136,5,true,true,both
sd300b,00001136,6,true,true,both
sd300b,00001136,7,true,true,both
sd300b,00001136,8,true,true,both
sd300b,00001136,9,true,true,both
sd300b,00001136,10,true,true,both
