condition,dataset,role,pilot_pair_id,reference_pair_id,reference_kind,pilot_raw_score,reference_raw_score,raw_score_abs_delta,raw_score_equal,status_equal,error_code_equal,prepare_a_diagnostics_equal,prepare_b_diagnostics_equal,compare_diagnostics_equal,exact_reproducibility
sd300b/plain_self,sd300b,self,sd300b_plain_self_00001015_02,sd300b_plain_self_00001015_02,canonical_primary_v2,921.4681368385244,921.4681368385244,0.0,true,true,true,true,true,true,true
sd300b/plain_self,sd300b,self,sd300b_plain_self_00001015_03,sd300b_plain_self_00001015_03,canonical_primary_v2,373.5210741111065,373.5210741111065,0.0,true,true,true,true,true,true,true
sd300b/plain_self,sd300b,self,sd300b_plain_self_00001015_04,sd300b_plain_self_00001015_04,canonical_primary_v2,478.44710710683466,478.44710710683466,0.0,true,true,true,true,true,true,true
sd300b/plain_self,sd300b,self,sd300b_plain_self_00001015_05,sd300b_plain_self_00001015_05,canonical_primary_v2,245.27814445193312,245.27814445193312,0.0,true,true,true,true,true,true,true
sd300b/plain_self,sd300b,self,sd300b_plain_self_00001015_06,sd300b_plain_self_00001015_06,canonical_primary_v2,1177.9539965186484,1177.9539965186484,0.0,true,true,true,true,true,true,true
sd300b/plain_self,sd300b,self,sd300b_plain_self_00001015_07,sd300b_plain_self_00001015_07,canonical_primary_v2,734.9329664251815,734.9329664251815,0.0,true,true,true,true,true,true,true
sd300b/plain_self,sd300b,self,sd300b_plain_self_00001015_08,sd300b_plain_self_00001015_08,canonical_primary_v2,443.4717626543328,443.4717626543328,0.0,true,true,true,true,true,true,true
sd300b/plain_self,sd300b,self,sd300b_plain_self_00001015_09,sd300b_plain_self_00001015_09,canonical_primary_v2,501.7640037702798,501.7640037702798,0.0,true,true,true,true,true,true,true
sd300b/plain_self,sd300b,self,sd300b_plain_self_00001015_10,sd300b_plain_self_00001015_10,canonical_primary_v2,385.1795219001631,385.1795219001631,0.0,true,true,true,true,true,true,true
sd300b/plain_self,sd300b,self,sd300b_plain_self_00001016_01,sd300b_plain_self_00001016_01,canonical_primary_v2,1154.6371002169808,1154.6371002169808,0.0,true,true,true,true,true,true,true
sd300b/plain_self,sd300b,self,sd300b_plain_self_00001016_02,sd300b_plain_self_00001016_02,canonical_primary_v2,338.5457296586046,338.5457296586046,0.0,true,true,true,true,true,true,true
sd300b/plain_self,sd300b,self,sd300b_plain_self_00001016_03,sd300b_plain_self_00001016_03,canonical_primary_v2,513.4224519211136,513.4224519211136,0.0,true,true,true,true,true,true,true
sd300b/plain_self,sd300b,self,sd300b_plain_self_00001016_04,sd300b_plain_self_00001016_04,canonical_primary_v2,513.4224519211136,513.4224519211136,0.0,true,true,true,true,true,true,true
sd300b/plain_self,sd300b,self,sd300b_plain_self_00001016_05,sd300b_plain_self_00001016_05,canonical_primary_v2,478.44710710683466,478.44710710683466,0.0,true,true,true,true,true,true,true
sd300b/plain_self,sd300b,self,sd300b_plain_self_00001016_06,sd300b_plain_self_00001016_06,canonical_primary_v2,1154.2463823054504,1154.2463823054504,0.0,true,true,true,true,true,true,true
sd300b/plain_self,sd300b,self,sd300b_plain_self_00001016_07,sd300b_plain_self_00001016_07,canonical_primary_v2,513.4224519211136,513.4224519211136,0.0,true,true,true,true,true,true,true
sd300b/plain_self,sd300b,self,sd300b_plain_self_00001016_08,sd300b_plain_self_00001016_08,canonical_primary_v2,699.9576219726795,699.9576219726795,0.0,true,true,true,true,true,true,true
sd300b/plain_self,sd300b,self,sd300b_plain_self_00001016_09,sd300b_plain_self_00001016_09,canonical_primary_v2,408.496418201831,408.496418201831,0.0,true,true,true,true,true,true,true
sd300b/plain_self,sd300b,self,sd300b_plain_self_00001016_10,sd300b_plain_self_00001016_10,canonical_primary_v2,560.0562438008951,560.0562438008951,0.0,true,true,true,true,true,true,true
sd300b/plain_self,sd300b,self,sd300b_plain_self_00001017_01,sd300b_plain_self_00001017_01,canonical_primary_v2,1142.9786517043692,1142.9786517043692,0.0,true,true,true,true,true,true,true
sd300b/plain_self,sd300b,self,sd300b_plain_self_00001017_02,sd300b_plain_self_00001017_02,canonical_primary_v2,793.225207179351,793.225207179351,0.0,true,true,true,true,true,true,true
sd300b/plain_self,sd300b,self,sd300b_plain_self_00001017_03,sd300b_plain_self_00001017_03,canonical_primary_v2,769.9083108776832,769.9083108776832,0.0,true,true,true,true,true,true,true
sd300b/plain_self,sd300b,self,sd300b_plain_self_00001017_04,sd300b_plain_self_00001017_04,canonical_primary_v2,618.3484849168419,618.3484849168419,0.0,true,true,true,true,true,true,true
sd300b/plain_self,sd300b,self,sd300b_plain_self_00001017_05,sd300b_plain_self_00001017_05,canonical_primary_v2,466.7886589560007,466.7886589560007,0.0,true,true,true,true,true,true,true
sd300b/plain_self,sd300b,self,sd300b_plain_self_00001017_06,sd300b_plain_self_00001017_06,canonical_primary_v2,991.4188257435281,991.4188257435281,0.0,true,true,true,true,true,true,true
sd300b/plain_self,sd300b,self,sd300b_plain_self_00001017_07,sd300b_plain_self_00001017_07,canonical_primary_v2,548.3977963736156,548.3977963736156,0.0,true,true,true,true,true,true,true
sd300b/plain_self,sd300b,self,sd300b_plain_self_00001017_08,sd300b_plain_self_00001017_08,canonical_primary_v2,466.7886589560007,466.7886589560007,0.0,true,true,true,true,true,true,true
sd300b/plain_self,sd300b,self,sd300b_plain_self_00001017_09,sd300b_plain_self_00001017_09,canonical_primary_v2,839.8589997826866,839.8589997826866,0.0,true,true,true,true,true,true,true
sd300b/plain_self,sd300b,self,sd300b_plain_self_00001017_10,sd300b_plain_self_00001017_10,canonical_primary_v2,536.7393482227816,536.7393482227816,0.0,true,true,true,true,true,true,true
sd300b/plain_self,sd300b,self,sd300b_plain_self_00001018_01,sd300b_plain_self_00001018_01,canonical_primary_v2,1177.9539965186484,1177.9539965186484,0.0,true,true,true,true,true,true,true
sd300b/plain_self,sd300b,self,sd300b_plain_self_00001018_02,sd300b_plain_self_00001018_02,canonical_primary_v2,793.225207179351,793.225207179351,0.0,true,true,true,true,true,true,true
sd300b/plain_self,sd300b,self,sd300b_plain_self_00001018_03,sd300b_plain_self_00001018_03,canonical_primary_v2,455.1302108051667,455.1302108051667,0.0,true,true,true,true,true,true,true
sd300b/plain_self,sd300b,self,sd300b_plain_self_00001018_04,sd300b_plain_self_00001018_04,canonical_primary_v2,466.7886589560007,466.7886589560007,0.0,true,true,true,true,true,true,true
sd300b/plain_self,sd300b,self,sd300b_plain_self_00001018_05,sd300b_plain_self_00001018_05,canonical_primary_v2,431.81331450349893,431.81331450349893,0.0,true,true,true,true,true,true,true
sd300b/plain_self,sd300b,self,sd300b_plain_self_00001018_06,sd300b_plain_self_00001018_06,canonical_primary_v2,1177.9539965186484,1177.9539965186484,0.0,true,true,true,true,true,true,true
sd300b/plain_self,sd300b,self,sd300b_plain_self_00001018_07,sd300b_plain_self_00001018_07,canonical_primary_v2,676.6407256710116,676.6407256710116,0.0,true,true,true,true,true,true,true
sd300b/plain_self,sd300b,self,sd300b_plain_self_00001018_08,sd300b_plain_self_00001018_08,canonical_primary_v2,618.3484849168419,618.3484849168419,0.0,true,true,true,true,true,true,true
sd300b/plain_self,sd300b,self,sd300b_plain_self_00001018_09,sd300b_plain_self_00001018_09,canonical_primary_v2,641.6653812185099,641.6653812185099,0.0,true,true,true,true,true,true,true
sd300b/plain_self,sd300b,self,sd300b_plain_self_00001018_10,sd300b_plain_self_00001018_10,canonical_primary_v2,595.031588615174,595.031588615174,0.0,true,true,true,true,true,true,true
sd300b/plain_self,sd300b,self,sd300b_plain_self_00001019_01,sd300b_plain_self_00001019_01,canonical_primary_v2,54.38764445112881,54.38764445112881,0.0,true,true,true,true,true,true,true
sd300b/plain_self,sd300b,self,sd300b_plain_self_00001019_02,sd300b_plain_self_00001019_02,canonical_primary_v2,140.35211109442767,140.35211109442767,0.0,true,true,true,true,true,true,true
sd300b/plain_self,sd300b,self,sd300b_plain_self_00001019_03,sd300b_plain_self_00001019_03,canonical_primary_v2,326.8872815077707,326.8872815077707,0.0,true,true,true,true,true,true,true
sd300b/plain_self,sd300b,self,sd300b_plain_self_00001019_04,sd300b_plain_self_00001019_04,canonical_primary_v2,41.88229363871244,41.88229363871244,0.0,true,true,true,true,true,true,true
sd300b/plain_self,sd300b,self,sd300b_plain_self_00001019_06,sd300b_plain_self_00001019_06,canonical_primary_v2,1177.9539965186484,1177.9539965186484,0.0,true,true,true,true,true,true,true
sd300b/plain_self,sd300b,self,sd300b_plain_self_00001019_08,sd300b_plain_self_00001019_08,canonical_primary_v2,513.4224519211136,513.4224519211136,0.0,true,true,true,true,true,true,true
sd300b/plain_self,sd300b,self,sd300b_plain_self_00001019_09,sd300b_plain_self_00001019_09,canonical_primary_v2,455.1302108051667,455.1302108051667,0.0,true,true,true,true,true,true,true
sd300b/plain_self,sd300b,self,sd300b_plain_self_00001020_01,sd300b_plain_self_00001020_01,canonical_primary_v2,905.3164327050943,905.3164327050943,0.0,true,true,true,true,true,true,true
sd300b/plain_self,sd300b,self,sd300b_plain_self_00001020_02,sd300b_plain_self_00001020_02,canonical_primary_v2,676.6407256710116,676.6407256710116,0.0,true,true,true,true,true,true,true
sd300b/plain_self,sd300b,self,sd300b_plain_self_00001020_03,sd300b_plain_self_00001020_03,canonical_primary_v2,781.5667590285171,781.5667590285171,0.0,true,true,true,true,true,true,true
sd300b/plain_self,sd300b,self,sd300b_plain_self_00001020_04,sd300b_plain_self_00001020_04,canonical_primary_v2,559.6492459763845,559.6492459763845,0.0,true,true,true,true,true,true,true
sd300b/plain_self,sd300b,self,sd300b_plain_self_00001020_05,sd300b_plain_self_00001020_05,canonical_primary_v2,315.2288333569368,315.2288333569368,0.0,true,true,true,true,true,true,true
sd300b/plain_self,sd300b,self,sd300b_plain_self_00001020_06,sd300b_plain_self_00001020_06,canonical_primary_v2,836.6413228642036,836.6413228642036,0.0,true,true,true,true,true,true,true
sd300b/plain_self,sd300b,self,sd300b_plain_self_00001020_07,sd300b_plain_self_00001020_07,canonical_primary_v2,781.5667590285171,781.5667590285171,0.0,true,true,true,true,true,true,true
sd300b/plain_self,sd300b,self,sd300b_plain_self_00001020_08,sd300b_plain_self_00001020_08,canonical_primary_v2,886.4927923860226,886.4927923860226,0.0,true,true,true,true,true,true,true
sd300b/plain_self,sd300b,self,sd300b_plain_self_00001020_09,sd300b_plain_self_00001020_09,canonical_primary_v2,676.6407256710116,676.6407256710116,0.0,true,true,true,true,true,true,true
sd300b/plain_self,sd300b,self,sd300b_plain_self_00001020_10,sd300b_plain_self_00001020_10,canonical_primary_v2,280.253488904435,280.253488904435,0.0,true,true,true,true,true,true,true
sd300b/plain_self,sd300b,self,sd300b_plain_self_00001021_01,sd300b_plain_self_00001021_01,canonical_primary_v2,1035.7083112394607,1035.7083112394607,0.0,true,true,true,true,true,true,true
sd300b/plain_self,sd300b,self,sd300b_plain_self_00001021_02,sd300b_plain_self_00001021_02,canonical_primary_v2,734.9329664251815,734.9329664251815,0.0,true,true,true,true,true,true,true
sd300b/plain_self,sd300b,self,sd300b_plain_self_00001021_03,sd300b_plain_self_00001021_03,canonical_primary_v2,839.8589997826866,839.8589997826866,0.0,true,true,true,true,true,true,true
sd300b/plain_self,sd300b,self,sd300b_plain_self_00001021_04,sd300b_plain_self_00001021_04,canonical_primary_v2,734.9329664251815,734.9329664251815,0.0,true,true,true,true,true,true,true
sd300b/plain_self,sd300b,self,sd300b_plain_self_00001021_06,sd300b_plain_self_00001021_06,canonical_primary_v2,930.7388644188965,930.7388644188965,0.0,true,true,true,true,true,true,true
sd300b/plain_self,sd300b,self,sd300b_plain_self_00001021_07,sd300b_plain_self_00001021_07,canonical_primary_v2,233.61969630109917,233.61969630109917,0.0,true,true,true,true,true,true,true
sd300b/plain_self,sd300b,self,sd300b_plain_self_00001021_08,sd300b_plain_self_00001021_08,canonical_primary_v2,828.2005516318528,828.2005516318528,0.0,true,true,true,true,true,true,true
sd300b/plain_self,sd300b,self,sd300b_plain_self_00001021_09,sd300b_plain_self_00001021_09,canonical_primary_v2,688.2991738218456,688.2991738218456,0.0,true,true,true,true,true,true,true
sd300b/plain_self,sd300b,self,sd300b_plain_self_00001021_10,sd300b_plain_self_00001021_10,canonical_primary_v2,688.2991738218456,688.2991738218456,0.0,true,true,true,true,true,true,true
sd300b/plain_self,sd300b,self,sd300b_plain_self_00001022_01,sd300b_plain_self_00001022_01,canonical_primary_v2,1166.1001890502716,1166.1001890502716,0.0,true,true,true,true,true,true,true
sd300b/plain_self,sd300b,self,sd300b_plain_self_00001022_02,sd300b_plain_self_00001022_02,canonical_primary_v2,490.1055552576685,490.1055552576685,0.0,true,true,true,true,true,true,true
sd300b/plain_self,sd300b,self,sd300b_plain_self_00001022_03,sd300b_plain_self_00001022_03,canonical_primary_v2,863.1758960843549,863.1758960843549,0.0,true,true,true,true,true,true,true
sd300b/plain_self,sd300b,self,sd300b_plain_self_00001022_04,sd300b_plain_self_00001022_04,canonical_primary_v2,198.64435184859735,198.64435184859735,0.0,true,true,true,true,true,true,true
sd300b/plain_self,sd300b,self,sd300b_plain_self_00001022_05,sd300b_plain_self_00001022_05,canonical_primary_v2,804.8836553301849,804.8836553301849,0.0,true,true,true,true,true,true,true
sd300b/plain_self,sd300b,self,sd300b_plain_self_00001022_06,sd300b_plain_self_00001022_06,canonical_primary_v2,1177.9539965186484,1177.9539965186484,0.0,true,true,true,true,true,true,true
sd300b/plain_self,sd300b,self,sd300b_plain_self_00001022_07,sd300b_plain_self_00001022_07,canonical_primary_v2,501.7640037702798,501.7640037702798,0.0,true,true,true,true,true,true,true
sd300b/plain_self,sd300b,self,sd300b_plain_self_00001022_08,sd300b_plain_self_00001022_08,canonical_primary_v2,664.9822775201776,664.9822775201776,0.0,true,true,true,true,true,true,true
sd300b/plain_self,sd300b,self,sd300b_plain_self_00001022_09,sd300b_plain_self_00001022_09,canonical_primary_v2,490.1055552576685,490.1055552576685,0.0,true,true,true,true,true,true,true
sd300b/plain_self,sd300b,self,sd300b_plain_self_00001022_10,sd300b_plain_self_00001022_10,canonical_primary_v2,595.031588615174,595.031588615174,0.0,true,true,true,true,true,true,true
sd300b/plain_self,sd300b,self,sd300b_plain_self_00001023_01,sd300b_plain_self_00001023_01,canonical_primary_v2,1038.052618708641,1038.052618708641,0.0,true,true,true,true,true,true,true
sd300b/plain_self,sd300b,self,sd300b_plain_self_00001023_02,sd300b_plain_self_00001023_02,canonical_primary_v2,676.6407256710116,676.6407256710116,0.0,true,true,true,true,true,true,true
sd300b/plain_self,sd300b,self,sd300b_plain_self_00001023_03,sd300b_plain_self_00001023_03,canonical_primary_v2,804.8836553301849,804.8836553301849,0.0,true,true,true,true,true,true,true
sd300b/plain_self,sd300b,self,sd300b_plain_self_00001023_04,sd300b_plain_self_00001023_04,canonical_primary_v2,676.6407256710116,676.6407256710116,0.0,true,true,true,true,true,true,true
sd300b/plain_self,sd300b,self,sd300b_plain_self_00001023_05,sd300b_plain_self_00001023_05,canonical_primary_v2,198.64435184859735,198.64435184859735,0.0,true,true,true,true,true,true,true
sd300b/plain_self,sd300b,self,sd300b_plain_self_00001023_06,sd300b_plain_self_00001023_06,canonical_primary_v2,1012.0006970262625,1012.0006970262625,0.0,true,true,true,true,true,true,true
sd300b/plain_self,sd300b,self,sd300b_plain_self_00001023_07,sd300b_plain_self_00001023_07,canonical_primary_v2,653.3238293693438,653.3238293693438,0.0,true,true,true,true,true,true,true
sd300b/plain_self,sd300b,self,sd300b_plain_self_00001023_08,sd300b_plain_self_00001023_08,canonical_primary_v2,548.3977963736156,548.3977963736156,0.0,true,true,true,true,true,true,true
sd300b/plain_self,sd300b,self,sd300b_plain_self_00001023_09,sd300b_plain_self_00001023_09,canonical_primary_v2,1014.7357224069732,1014.7357224069732,0.0,true,true,true,true,true,true,true
sd300b/plain_self,sd300b,self,sd300b_plain_self_00001023_10,sd300b_plain_self_00001023_10,canonical_primary_v2,571.7146919517289,571.7146919517289,0.0,true,true,true,true,true,true,true
sd300b/plain_self,sd300b,self,sd300b_plain_self_00001024_01,sd300b_plain_self_00001024_01,canonical_primary_v2,1177.9539965186484,1177.9539965186484,0.0,true,true,true,true,true,true,true
sd300b/plain_self,sd300b,self,sd300b_plain_self_00001024_02,sd300b_plain_self_00001024_02,canonical_primary_v2,420.1548663526649,420.1548663526649,0.0,true,true,true,true,true,true,true
sd300b/plain_self,sd300b,self,sd300b_plain_self_00001024_03,sd300b_plain_self_00001024_03,canonical_primary_v2,431.81331450349893,431.81331450349893,0.0,true,true,true,true,true,true,true
sd300b/plain_self,sd300b,self,sd300b_plain_self_00001024_04,sd300b_plain_self_00001024_04,canonical_primary_v2,851.5174479335209,851.5174479335209,0.0,true,true,true,true,true,true,true
sd300b/plain_self,sd300b,self,sd300b_plain_self_00001024_05,sd300b_plain_self_00001024_05,canonical_primary_v2,630.006933067676,630.006933067676,0.0,true,true,true,true,true,true,true
sd300b/plain_self,sd300b,self,sd300b_plain_self_00001024_06,sd300b_plain_self_00001024_06,canonical_primary_v2,1177.9539965186484,1177.9539965186484,0.0,true,true,true,true,true,true,true
sd300b/plain_self,sd300b,self,sd300b_plain_self_00001024_07,sd300b_plain_self_00001024_07,canonical_primary_v2,443.4717626543328,443.4717626543328,0.0,true,true,true,true,true,true,true
sd300b/plain_self,sd300b,self,sd300b_plain_self_00001024_08,sd300b_plain_self_00001024_08,canonical_primary_v2,676.6407256710116,676.6407256710116,0.0,true,true,true,true,true,true,true
sd300b/plain_self,sd300b,self,sd300b_plain_self_00001024_09,sd300b_plain_self_00001024_09,canonical_primary_v2,606.690036766008,606.690036766008,0.0,true,true,true,true,true,true,true
