identity_key,subject_id,canonical_finger_position
00001118|04,00001118,4
00001118|05,00001118,5
00001118|06,00001118,6
00001118|07,00001118,7
00001118|08,00001118,8
00001118|09,00001118,9
00001118|10,00001118,10
00001119|01,00001119,1
00001119|02,00001119,2
00001119|03,00001119,3
00001119|04,00001119,4
00001119|05,00001119,5
00001119|06,00001119,6
00001119|07,00001119,7
00001119|08,00001119,8
00001119|09,00001119,9
00001119|10,00001119,10
00001120|01,00001120,1
00001120|02,00001120,2
00001120|03,00001120,3
00001120|04,00001120,4
00001120|05,00001120,5
00001120|06,00001120,6
00001120|07,00001120,7
00001120|08,00001120,8
00001120|09,00001120,9
00001120|10,00001120,10
00001121|01,00001121,1
00001121|02,00001121,2
00001121|03,00001121,3
00001121|04,00001121,4
00001121|05,00001121,5
00001121|06,00001121,6
00001121|07,00001121,7
00001121|08,00001121,8
00001121|09,00001121,9
00001121|10,00001121,10
00001122|01,00001122,1
00001122|02,00001122,2
00001122|03,00001122,3
00001122|04,00001122,4
00001122|05,00001122,5
00001122|06,00001122,6
00001122|07,00001122,7
00001122|08,00001122,8
00001122|09,00001122,9
00001122|10,00001122,10
00001123|01,00001123,1
00001123|02,00001123,2
00001123|03,00001123,3
00001123|04,00001123,4
00001123|05,00001123,5
00001123|06,00001123,6
00001123|07,00001123,7
00001123|08,00001123,8
00001123|09,00001123,9
00001123|10,00001123,10
00001124|01,00001124,1
00001124|02,00001124,2
00001124|03,00001124,3
00001124|04,00001124,4
00001124|05,00001124,5
00001124|06,00001124,6
00001124|07,00001124,7
00001124|08,00001124,8
00001124|09,00001124,9
00001124|10,00001124,10
00001125|01,00001125,1
00001125|02,00001125,2
00001125|03,00001125,3
00001125|04,00001125,4
00001125|05,00001125,5
00001125|06,00001125,6
00001125|07,00001125,7
00001125|08,00001125,8
00001125|09,00001125,9
00001125|10,00001125,10
00001126|01,00001126,1
00001126|02,00001126,2
00001126|03,00001126,3
00001126|04,00001126,4
00001126|05,00001126,5
00001126|06,00001126,6
00001126|07,00001126,7
00001126|08,00001126,8
00001126|09,00001126,9
00001126|10,00001126,10
00001127|01,00001127,1
00001127|02,00001127,2
00001127|03,00001127,3
00001127|04,00001127,4
00001127|05,00001127,5
00001127|06,00001127,6
00001127|07,00001127,7
00001127|08,00001127,8
00001127|09,00001127,9
00001127|10,00001127,10
00001128|01,00001128,1
00001128|02,00001128,2
00001128|03,00001128,3
00001128|04,00001128,4
00001128|05,00001128,5
00001128|06,00001128,6
00001128|07,00001128,7
00001128|08,00001128,8
00001128|09,00001128,9
00001128|10,00001128,10
00001129|01,00001129,1
00001129|02,00001129,2
00001129|03,00001129,3
00001129|04,00001129,4
00001129|05,00001129,5
00001129|06,00001129,6
00001129|07,00001129,7
00001129|08,00001129,8
00001129|09,00001129,9
00001129|10,00001129,10
00001130|01,00001130,1
00001130|02,00001130,2
00001130|03,00001130,3
00001130|04,00001130,4
00001130|05,00001130,5
00001130|06,00001130,6
00001130|07,00001130,7
00001130|08,00001130,8
00001130|09,00001130,9
00001130|10,00001130,10
00001131|01,00001131,1
00001131|02,00001131,2
00001131|03,00001131,3
00001131|04,00001131,4
00001131|05,00001131,5
00001131|06,00001131,6
00001131|07,00001131,7
00001131|08,00001131,8
00001131|09,00001131,9
00001131|10,00001131,10
00001132|01,00001132,1
00001132|02,00001132,2
00001132|03,00001132,3
00001132|04,00001132,4
00001132|05,00001132,5
00001132|06,00001132,6
00001132|07,00001132,7
00001132|08,00001132,8
00001132|09,00001132,9
00001132|10,00001132,10
00001133|01,00001133,1
00001133|02,00001133,2
00001133|03,00001133,3
00001133|04,00001133,4
00001133|05,00001133,5
00001133|06,00001133,6
00001133|07,00001133,7
00001133|08,00001133,8
00001133|09,00001133,9
00001133|10,00001133,10
00001134|01,00001134,1
00001134|02,00001134,2
00001134|03,00001134,3
00001134|04,00001134,4
00001134|05,00001134,5
00001134|06,00001134,6
00001134|07,00001134,7
00001134|08,00001134,8
00001134|09,00001134,9
00001134|10,00001134,10
00001135|01,00001135,1
00001135|02,00001135,2
00001135|03,00001135,3
00001135|04,00001135,4
00001135|05,00001135,5
00001135|06,00001135,6
00001135|07,00001135,7
00001135|08,00001135,8
00001135|09,00001135,9
00001135|10,00001135,10
00001136|01,00001136,1
00001136|02,00001136,2
00001136|03,00001136,3
00001136|04,00001136,4
00001136|05,00001136,5
00001136|06,00001136,6
00001136|07,00001136,7
00001136|08,00001136,8
00001136|09,00001136,9
00001136|10,00001136,10
00001137|01,00001137,1
00001137|02,00001137,2
00001137|03,00001137,3
00001137|04,00001137,4
00001137|05,00001137,5
00001137|06,00001137,6
00001137|07,00001137,7
00001137|08,00001137,8
00001137|09,00001137,9
00001137|10,00001137,10
00001138|01,00001138,1
00001138|02,00001138,2
00001138|03,00001138,3
00001138|04,00001138,4
00001138|05,00001138,5
00001138|06,00001138,6
00001138|07,00001138,7
00001138|08,00001138,8
00001138|09,00001138,9
00001138|10,00001138,10
00001139|01,00001139,1
00001139|02,00001139,2
00001139|03,00001139,3
00001139|04,00001139,4
00001139|05,00001139,5
00001139|06,00001139,6
00001139|07,00001139,7
00001139|08,00001139,8
00001139|09,00001139,9
00001139|10,00001139,10
00001140|01,00001140,1
00001140|02,00001140,2
00001140|03,00001140,3
00001140|04,00001140,4
00001140|05,00001140,5
00001140|06,00001140,6
00001140|07,00001140,7
00001140|08,00001140,8
00001140|09,00001140,9
00001140|10,00001140,10
00001141|01,00001141,1
00001141|02,00001141,2
00001141|03,00001141,3
00001141|04,00001141,4
00001141|05,00001141,5
00001141|06,00001141,6
00001141|07,00001141,7
00001141|08,00001141,8
00001141|09,00001141,9
00001141|10,00001141,10
00001142|01,00001142,1
00001142|03,00001142,3
00001142|04,00001142,4
00001142|05,00001142,5
00001142|06,00001142,6
00001142|07,00001142,7
00001142|08,00001142,8
00001142|09,00001142,9
00001142|10,00001142,10
00001143|01,00001143,1
00001143|02,00001143,2
00001143|03,00001143,3
00001143|04,00001143,4
00001143|05,00001143,5
00001143|06,00001143,6
00001143|07,00001143,7
00001143|08,00001143,8
00001143|09,00001143,9
00001143|10,00001143,10
00001144|01,00001144,1
00001144|02,00001144,2
00001144|03,00001144,3
00001144|04,00001144,4
00001144|05,00001144,5
00001144|06,00001144,6
00001144|07,00001144,7
00001144|08,00001144,8
00001144|09,00001144,9
00001144|10,00001144,10
00001145|01,00001145,1
00001145|02,00001145,2
00001145|03,00001145,3
00001145|04,00001145,4
00001145|05,00001145,5
00001145|06,00001145,6
00001145|07,00001145,7
00001145|08,00001145,8
00001145|09,00001145,9
00001145|10,00001145,10
00001146|01,00001146,1
00001146|02,00001146,2
00001146|03,00001146,3
00001146|04,00001146,4
00001146|05,00001146,5
00001146|06,00001146,6
00001146|07,00001146,7
00001146|08,00001146,8
00001146|09,00001146,9
00001146|10,00001146,10
00001147|01,00001147,1
00001147|02,00001147,2
00001147|03,00001147,3
00001147|04,00001147,4
00001147|05,00001147,5
00001147|06,00001147,6
00001147|07,00001147,7
00001147|08,00001147,8
00001147|09,00001147,9
00001147|10,00001147,10
00001148|01,00001148,1
00001148|02,00001148,2
00001148|03,00001148,3
00001148|04,00001148,4
00001148|05,00001148,5
00001148|06,00001148,6
00001148|07,00001148,7
00001148|08,00001148,8
00001148|09,00001148,9
00001148|10,00001148,10
00001149|01,00001149,1
00001149|02,00001149,2
00001149|03,00001149,3
00001149|04,00001149,4
00001149|05,00001149,5
00001149|06,00001149,6
00001149|07,00001149,7
00001149|08,00001149,8
00001149|09,00001149,9
00001149|10,00001149,10
00001150|01,00001150,1
00001150|02,00001150,2
00001150|03,00001150,3
00001150|04,00001150,4
00001150|05,00001150,5
00001150|06,00001150,6
00001150|07,00001150,7
00001150|08,00001150,8
00001150|09,00001150,9
00001150|10,00001150,10
00001151|01,00001151,1
00001151|02,00001151,2
00001151|03,00001151,3
00001151|04,00001151,4
00001151|05,00001151,5
00001151|06,00001151,6
00001151|07,00001151,7
00001151|08,00001151,8
00001151|09,00001151,9
00001151|10,00001151,10
00001152|01,00001152,1
00001152|02,00001152,2
00001152|03,00001152,3
00001152|04,00001152,4
00001152|05,00001152,5
00001152|06,00001152,6
00001152|07,00001152,7
00001152|08,00001152,8
00001152|09,00001152,9
00001152|10,00001152,10
00001153|01,00001153,1
00001153|02,00001153,2
00001153|03,00001153,3
00001153|04,00001153,4
00001153|05,00001153,5
00001153|06,00001153,6
00001153|07,00001153,7
00001153|08,00001153,8
00001153|09,00001153,9
00001153|10,00001153,10
00001154|01,00001154,1
00001154|02,00001154,2
00001154|03,00001154,3
00001154|04,00001154,4
00001154|05,00001154,5
00001154|06,00001154,6
00001154|07,00001154,7
00001154|08,00001154,8
00001154|09,00001154,9
00001154|10,00001154,10
00001155|01,00001155,1
00001155|02,00001155,2
00001155|03,00001155,3
00001155|04,00001155,4
00001155|05,00001155,5
00001155|06,00001155,6
00001155|07,00001155,7
00001155|08,00001155,8
00001155|09,00001155,9
00001155|10,00001155,10
00001156|01,00001156,1
00001156|02,00001156,2
00001156|03,00001156,3
00001156|04,00001156,4
00001156|05,00001156,5
00001156|06,00001156,6
00001156|07,00001156,7
00001156|08,00001156,8
00001156|09,00001156,9
00001156|10,00001156,10
00001157|01,00001157,1
00001157|02,00001157,2
00001157|03,00001157,3
00001157|04,00001157,4
00001157|05,00001157,5
00001157|06,00001157,6
00001157|07,00001157,7
00001157|08,00001157,8
00001157|09,00001157,9
00001157|10,00001157,10
00001158|01,00001158,1
00001158|02,00001158,2
00001158|03,00001158,3
00001158|04,00001158,4
00001158|05,00001158,5
00001158|06,00001158,6
00001158|07,00001158,7
00001158|08,00001158,8
00001158|09,00001158,9
00001158|10,00001158,10
00001159|01,00001159,1
00001159|02,00001159,2
00001159|03,00001159,3
00001159|04,00001159,4
00001159|05,00001159,5
00001159|06,00001159,6
00001159|07,00001159,7
00001159|08,00001159,8
00001159|09,00001159,9
00001159|10,00001159,10
00001160|02,00001160,2
00001160|03,00001160,3
00001160|04,00001160,4
00001160|05,00001160,5
00001160|07,00001160,7
00001160|08,00001160,8
00001160|09,00001160,9
00001160|10,00001160,10
00001161|01,00001161,1
00001161|02,00001161,2
00001161|03,00001161,3
00001161|04,00001161,4
00001161|05,00001161,5
00001161|06,00001161,6
00001161|07,00001161,7
00001161|08,00001161,8
00001161|09,00001161,9
00001161|10,00001161,10
00001162|01,00001162,1
00001162|02,00001162,2
00001162|03,00001162,3
00001162|04,00001162,4
00001162|05,00001162,5
00001162|06,00001162,6
00001162|07,00001162,7
00001162|08,00001162,8
00001162|09,00001162,9
00001162|10,00001162,10
00001163|01,00001163,1
00001163|02,00001163,2
00001163|03,00001163,3
00001163|04,00001163,4
00001163|05,00001163,5
00001163|06,00001163,6
00001163|07,00001163,7
00001163|08,00001163,8
00001163|09,00001163,9
00001163|10,00001163,10
00001164|01,00001164,1
00001164|02,00001164,2
00001164|03,00001164,3
00001164|04,00001164,4
00001164|05,00001164,5
00001164|06,00001164,6
00001164|07,00001164,7
00001164|08,00001164,8
00001164|09,00001164,9
00001164|10,00001164,10
00001165|02,00001165,2
00001165|03,00001165,3
00001165|04,00001165,4
00001165|05,00001165,5
00001165|07,00001165,7
00001165|08,00001165,8
00001165|09,00001165,9
00001165|10,00001165,10
00001166|01,00001166,1
00001166|02,00001166,2
00001166|03,00001166,3
00001166|04,00001166,4
00001166|05,00001166,5
00001166|06,00001166,6
00001166|07,00001166,7
00001166|08,00001166,8
00001166|09,00001166,9
00001166|10,00001166,10
00001167|01,00001167,1
00001167|02,00001167,2
00001167|03,00001167,3
00001167|04,00001167,4
00001167|05,00001167,5
00001167|06,00001167,6
00001167|07,00001167,7
00001167|08,00001167,8
00001167|09,00001167,9
00001167|10,00001167,10
00001168|01,00001168,1
00001168|02,00001168,2
00001168|03,00001168,3
00001168|04,00001168,4
00001168|05,00001168,5
00001168|06,00001168,6
00001168|07,00001168,7
00001168|08,00001168,8
00001168|09,00001168,9
00001168|10,00001168,10
00001169|01,00001169,1
00001169|02,00001169,2
00001169|03,00001169,3
00001169|04,00001169,4
00001169|05,00001169,5
00001169|06,00001169,6
00001169|07,00001169,7
00001169|08,00001169,8
00001169|09,00001169,9
00001169|10,00001169,10
00001170|01,00001170,1
00001170|02,00001170,2
00001170|03,00001170,3
00001170|04,00001170,4
00001170|05,00001170,5
00001170|06,00001170,6
00001170|07,00001170,7
00001170|08,00001170,8
00001170|09,00001170,9
00001170|10,00001170,10
00001171|01,00001171,1
00001171|02,00001171,2
00001171|03,00001171,3
00001171|04,00001171,4
00001171|05,00001171,5
00001171|06,00001171,6
00001171|07,00001171,7
00001171|08,00001171,8
00001171|09,00001171,9
00001171|10,00001171,10
00001172|01,00001172,1
00001172|02,00001172,2
00001172|03,00001172,3
00001172|04,00001172,4
00001172|05,00001172,5
00001172|06,00001172,6
00001172|07,00001172,7
00001172|08,00001172,8
00001172|09,00001172,9
00001172|10,00001172,10
00001173|01,00001173,1
00001173|02,00001173,2
00001173|03,00001173,3
00001173|04,00001173,4
00001173|05,00001173,5
00001173|06,00001173,6
00001173|07,00001173,7
00001173|08,00001173,8
00001173|09,00001173,9
00001173|10,00001173,10
00001174|01,00001174,1
00001174|02,00001174,2
00001174|03,00001174,3
00001174|04,00001174,4
00001174|05,00001174,5
00001174|06,00001174,6
00001174|07,00001174,7
00001174|08,00001174,8
00001174|09,00001174,9
00001174|10,00001174,10
00001175|01,00001175,1
00001175|02,00001175,2
00001175|03,00001175,3
00001175|04,00001175,4
00001175|05,00001175,5
00001175|06,00001175,6
00001175|07,00001175,7
00001175|08,00001175,8
00001175|09,00001175,9
00001175|10,00001175,10
00001176|01,00001176,1
00001176|02,00001176,2
00001176|03,00001176,3
00001176|04,00001176,4
00001176|05,00001176,5
00001176|06,00001176,6
00001176|07,00001176,7
00001176|08,00001176,8
00001176|09,00001176,9
00001176|10,00001176,10
00001177|01,00001177,1
00001177|02,00001177,2
00001177|03,00001177,3
00001177|04,00001177,4
00001177|05,00001177,5
00001177|06,00001177,6
00001177|07,00001177,7
00001177|08,00001177,8
00001177|09,00001177,9
00001177|10,00001177,10
00001178|01,00001178,1
00001178|02,00001178,2
00001178|03,00001178,3
00001178|04,00001178,4
00001178|05,00001178,5
00001178|06,00001178,6
00001178|07,00001178,7
00001178|08,00001178,8
00001178|09,00001178,9
00001178|10,00001178,10
00001179|01,00001179,1
00001179|02,00001179,2
00001179|03,00001179,3
00001179|04,00001179,4
00001179|05,00001179,5
00001179|06,00001179,6
00001179|07,00001179,7
00001179|08,00001179,8
00001179|09,00001179,9
00001179|10,00001179,10
00001180|01,00001180,1
00001180|02,00001180,2
00001180|03,00001180,3
00001180|04,00001180,4
00001180|05,00001180,5
00001180|06,00001180,6
00001180|07,00001180,7
00001180|08,00001180,8
00001180|09,00001180,9
00001180|10,00001180,10
00001181|01,00001181,1
00001181|02,00001181,2
00001181|03,00001181,3
00001181|04,00001181,4
00001181|05,00001181,5
00001181|06,00001181,6
00001181|07,00001181,7
00001181|08,00001181,8
00001181|09,00001181,9
00001181|10,00001181,10
00001182|01,00001182,1
00001182|02,00001182,2
00001182|03,00001182,3
00001182|04,00001182,4
00001182|05,00001182,5
00001182|06,00001182,6
00001182|07,00001182,7
00001182|08,00001182,8
00001182|09,00001182,9
00001182|10,00001182,10
00001183|01,00001183,1
00001183|02,00001183,2
00001183|03,00001183,3
00001183|04,00001183,4
00001183|05,00001183,5
00001183|06,00001183,6
00001183|07,00001183,7
00001183|08,00001183,8
00001183|09,00001183,9
00001183|10,00001183,10
00001184|01,00001184,1
00001184|02,00001184,2
00001184|03,00001184,3
00001184|04,00001184,4
00001184|05,00001184,5
00001184|06,00001184,6
00001184|07,00001184,7
00001184|08,00001184,8
00001184|09,00001184,9
00001184|10,00001184,10
00001185|01,00001185,1
00001185|02,00001185,2
00001185|03,00001185,3
00001185|04,00001185,4
00001185|05,00001185,5
00001185|06,00001185,6
00001185|07,00001185,7
00001185|08,00001185,8
00001185|09,00001185,9
00001185|10,00001185,10
00001186|01,00001186,1
00001186|02,00001186,2
00001186|03,00001186,3
00001186|04,00001186,4
00001186|05,00001186,5
00001186|06,00001186,6
00001186|07,00001186,7
00001186|08,00001186,8
00001186|09,00001186,9
00001186|10,00001186,10
00001187|01,00001187,1
00001187|02,00001187,2
00001187|03,00001187,3
00001187|04,00001187,4
00001187|05,00001187,5
00001187|06,00001187,6
00001187|07,00001187,7
00001187|08,00001187,8
00001187|09,00001187,9
00001187|10,00001187,10
00001188|01,00001188,1
00001188|02,00001188,2
00001188|03,00001188,3
00001188|04,00001188,4
00001188|05,00001188,5
00001188|06,00001188,6
00001188|07,00001188,7
00001188|08,00001188,8
00001188|09,00001188,9
00001188|10,00001188,10
00001189|01,00001189,1
00001189|02,00001189,2
00001189|03,00001189,3
00001189|04,00001189,4
00001189|05,00001189,5
00001189|06,00001189,6
00001189|07,00001189,7
00001189|08,00001189,8
00001189|09,00001189,9
00001189|10,00001189,10
00001190|01,00001190,1
00001190|02,00001190,2
00001190|03,00001190,3
00001190|04,00001190,4
00001190|05,00001190,5
00001190|06,00001190,6
00001190|07,00001190,7
00001190|08,00001190,8
00001190|09,00001190,9
00001190|10,00001190,10
00001191|01,00001191,1
00001191|02,00001191,2
00001191|03,00001191,3
00001191|04,00001191,4
00001191|05,00001191,5
00001191|06,00001191,6
00001191|07,00001191,7
00001191|08,00001191,8
00001191|09,00001191,9
00001191|10,00001191,10
00001192|01,00001192,1
00001192|02,00001192,2
00001192|03,00001192,3
00001192|04,00001192,4
00001192|05,00001192,5
00001192|06,00001192,6
00001192|07,00001192,7
00001192|08,00001192,8
00001192|09,00001192,9
00001192|10,00001192,10
00001193|01,00001193,1
00001193|02,00001193,2
00001193|03,00001193,3
00001193|04,00001193,4
00001193|05,00001193,5
00001193|06,00001193,6
00001193|07,00001193,7
00001193|08,00001193,8
00001193|09,00001193,9
00001193|10,00001193,10
00001194|01,00001194,1
00001194|02,00001194,2
00001194|03,00001194,3
00001194|04,00001194,4
00001194|05,00001194,5
00001194|06,00001194,6
00001194|07,00001194,7
00001194|08,00001194,8
00001194|09,00001194,9
00001194|10,00001194,10
00001195|01,00001195,1
00001195|02,00001195,2
00001195|03,00001195,3
00001195|04,00001195,4
00001195|05,00001195,5
00001195|06,00001195,6
00001195|07,00001195,7
00001195|08,00001195,8
00001195|09,00001195,9
00001195|10,00001195,10
00001196|01,00001196,1
00001196|02,00001196,2
00001196|03,00001196,3
00001196|04,00001196,4
00001196|05,00001196,5
00001196|06,00001196,6
00001196|07,00001196,7
00001196|08,00001196,8
00001196|09,00001196,9
00001196|10,00001196,10
00001197|01,00001197,1
00001197|02,00001197,2
00001197|03,00001197,3
00001197|04,00001197,4
