accuracy_pair_id,split,plain_subject_id,roll_subject_id,canonical_finger_position,selection_sha256,selection_rank
shared_imp_development_01_00001006_00001078,development,00001006,00001078,1,0cfba249be511ea38ba5d839c94f6b441e6391210630d156e10af3eaa0eede3a,7
shared_imp_development_01_00001006_00001441,development,00001006,00001441,1,0db48a461bb8b68ae607bd5b57fea176a7516c788250da685efcf783c40d0cc6,8
shared_imp_development_01_00001006_00001207,development,00001006,00001207,1,0dce2804ac46c808393d175fb286d255e35cc19ec0a6d3c3de092f5c45d87938,9
shared_imp_development_01_00001006_00001300,development,00001006,00001300,1,0eef9869ed3812a955799429c65f5710cdc0257085ea6f611fabff19cde36ffe,10
shared_imp_development_02_00001006_00001789,development,00001006,00001789,2,00b9b3879825c237569aade5ca248da582a1e8561ce396dc1be7efb68f2f9316,1
shared_imp_development_02_00001006_00001280,development,00001006,00001280,2,037667983279359ce3b077437c2986439cc6a0815b0457e23dc7d79274898e88,2
shared_imp_development_02_00001006_00001077,development,00001006,00001077,2,03ddce3d90161c06f52e92083030fd26cc9450402a89c76006c4423854a54954,3
shared_imp_development_02_00001006_00001204,development,00001006,00001204,2,042f70cd49e44e8e1043eadd3115eaecb2c6aea70f026541ab3bd318ee0ad73d,4
shared_imp_development_02_00001006_00001477,development,00001006,00001477,2,0599fec757761b95beb8b2e5872fb3a97d97910d638db91b0eeda571a04d6c5c,5
shared_imp_development_02_00001006_00001612,development,00001006,00001612,2,07170ceee6422e2b203bc3c725c17a59573e5b60bbeca16325143453d402666e,6
shared_imp_development_02_00001006_00001338,development,00001006,00001338,2,07902f4194a83cc6b4fab1273f6445bbcd8da3c3f43ad9e720d9d04cd39dae0c,7
shared_imp_development_02_00001006_00001040,development,00001006,00001040,2,0ab55b59e568e7e8f6a1c364b821860968a8519fe099db564e75464b370c61e9,8
shared_imp_development_02_00001006_00001837,development,00001006,00001837,2,0bcb9da8796ae3b34fd2e679d37e031c34a8e64c6e2307d31e99e9d6069214c7,9
shared_imp_development_02_00001006_00001022,development,00001006,00001022,2,0c797a92906bdc2fc10e7cf142411b1178bc0218521c455d3638d656bb18c750,10
shared_imp_development_03_00001006_00001075,development,00001006,00001075,3,01d726e803ce7aed87886dd0edda0755b7f6e504cfb72f2879f1551c9539bc84,1
shared_imp_development_03_00001006_00001826,development,00001006,00001826,3,01e0b5424c24e30f06ba3e64bc9a8efc32535d5f7351d88d2f4f3bbdb292c057,2
shared_imp_development_03_00001006_00001127,development,00001006,00001127,3,021efe89dd8d8c432ebb59aa0eb18eb63e7ee386a04b88dd67888d4a46226d67,3
shared_imp_development_03_00001006_00001622,development,00001006,00001622,3,04e0d341175e3de3520426d4d6e368b68971810a85361f19d6e3bd998f2b633e,4
shared_imp_development_03_00001006_00001115,development,00001006,00001115,3,068ab827bd21da7465e5e5b950f46644a0fe3c35521454da510902cac7bc216a,5
shared_imp_development_03_00001006_00001290,development,00001006,00001290,3,0871f6567a3ba90ba37ecdb10e47f59d787a15c56e824b005e82bf92d693dc57,6
shared_imp_development_03_00001006_00001398,development,00001006,00001398,3,094eeaf1bcd948959599cafb4e19e47d6e6ce2f5ab07881554509b8d0ac824ba,7
shared_imp_development_03_00001006_00001721,development,00001006,00001721,3,0a3f838dbc11bacc1bcc2b18f6cc6914496ccdb185580ae5f7ac11be38cf02b7,8
shared_imp_development_03_00001006_00001190,development,00001006,00001190,3,0aca8450265c6470f4ede0bbdebfc016c119b8b6b30e9f0083d5e14b94d510e0,9
shared_imp_development_03_00001006_00001278,development,00001006,00001278,3,0b474bbb5a93ded8e6dd492bcb9d76803371ab0c0ee711b42a4bfa407b0e7353,10
shared_imp_development_04_00001006_00001573,development,00001006,00001573,4,0065cb566289f8de9f16977dedf3e20ed8445779748ba818dd6230a51e5eaa5d,1
shared_imp_development_04_00001006_00001743,development,00001006,00001743,4,015fb3faed12092d03626092c84e153fdecd4eceec1a587f1115de74e0cf7d43,2
shared_imp_development_04_00001006_00001581,development,00001006,00001581,4,01f5fec8c26ab9b60bd580ca6de9e323e33bc7222bf6a2eaf427de5d4a708471,3
shared_imp_development_04_00001006_00001058,development,00001006,00001058,4,02642b7667e7b51031ad7ae44ed341dfa484774dae7fd1ef5b6f86197e9516ef,4
shared_imp_development_04_00001006_00001003,development,00001006,00001003,4,0563e403419a50999de49013f55275e144a968826554eb38a961ba9103ee1b06,5
shared_imp_development_04_00001006_00001201,development,00001006,00001201,4,0573b8e621277f95ffbbb25487d9b0707826b20ca73bb6f62949ddb3b4227684,6
shared_imp_development_04_00001006_00001264,development,00001006,00001264,4,082587dca65d3471032f3ad858c2dc31436c99f66dd3b02a23ba0e16015330c5,7
shared_imp_development_04_00001006_00001229,development,00001006,00001229,4,0ae2e88bd6612f229a5697824fe674d831c92fd3fd56018769b3d1a939f5a62f,8
shared_imp_development_04_00001006_00001400,development,00001006,00001400,4,0b616df3986c8a63074cf12ea7168a2f94c7880a26aa34837a9934a375771cbc,9
shared_imp_development_04_00001006_00001629,development,00001006,00001629,4,0df775d90a7bdcb3cd64b43774c4b63a5ab8684713b49e7e195a6797495056af,10
shared_imp_development_05_00001006_00001058,development,00001006,00001058,5,000658742a6a06eacffcf254dfa161c99c7cebafed5041efcc7e2f4a76188251,1
shared_imp_development_05_00001006_00001290,development,00001006,00001290,5,02d4c255dae33e406d8f819d4bf48e8140b97c028d9f008d2b8f38cd068a88e0,2
shared_imp_development_05_00001006_00001195,development,00001006,00001195,5,031e9143167d137ac2a3196c6637d207ab8aed175a88b3ee1a1823fa9aa689ef,3
shared_imp_development_05_00001006_00001651,development,00001006,00001651,5,048265d2c1d33da7c9ad70f8ad27ecdbfa375affaf7406d76cd32e13f4ac409e,4
shared_imp_development_05_00001006_00001338,development,00001006,00001338,5,04dd00b376f08f00d3a276b993a3732d8a1a8a3d1f613eb3e2d86cbedeab1456,5
shared_imp_development_05_00001006_00001705,development,00001006,00001705,5,056caa12198374a82a56176cf968dabaeaf6775e1d0957c8dbe9ab9d2f5c6de4,6
shared_imp_development_05_00001006_00001103,development,00001006,00001103,5,06bdfa63bb33ce2270dfb85dc275cef960aac7801e0ec5e24e3edf177890d4ac,7
shared_imp_development_05_00001006_00001667,development,00001006,00001667,5,07e1568aee303f5ccf9dc736cd203c976a0a4beb5b7eb1da6fdfcc5dab624870,8
shared_imp_development_05_00001006_00001612,development,00001006,00001612,5,08a33bfdbe50bdf552682549e56e15b265d55d263f9165bc7527e2e67914d86d,9
shared_imp_development_05_00001006_00001723,development,00001006,00001723,5,09fc122df2b8b67e7672b4f4dfdfd7b0e7b7d34f4e579818970c827dfc015180,10
shared_imp_development_06_00001006_00001559,development,00001006,00001559,6,005d32462db973f9c4d088e345b469feb1a68959bb4d95f4493e7cec5afdad07,1
shared_imp_development_06_00001006_00001338,development,00001006,00001338,6,00b12beb4ec8766c3aff587df2a57ca1a0a65f8df90b7b6775efa7653827f41d,2
shared_imp_development_06_00001006_00001477,development,00001006,00001477,6,024278784201171566a387a0e6697c440742d54a7926b1fb990b01a82316ec66,3
shared_imp_development_06_00001006_00001762,development,00001006,00001762,6,0386a941b4c9b84111203153d2dd347784ee9d12d16dfb272115a59f5c2776a3,4
shared_imp_development_06_00001006_00001723,development,00001006,00001723,6,03df2228ecef796be8e2b1ec03f380b9ef690d181ee8e8cec855c1fb158a2cbe,5
shared_imp_development_06_00001006_00001629,development,00001006,00001629,6,03ec34be3c3189bdfb7cd04d5094ba28930a9340ec5a0f437274b2a881bdb2eb,6
shared_imp_development_06_00001006_00001316,development,00001006,00001316,6,03fb5781306af0d12610959d2d3d14cce1b9c503d1812265e66fd751e95936d6,7
shared_imp_development_06_00001006_00001251,development,00001006,00001251,6,0664fd7f97c52c84fe6b6a0bca4c058ac598ea898338ff69928c88aed4259719,8
shared_imp_development_06_00001006_00001381,development,00001006,00001381,6,06b77b33e3249b6fa077f834916ac3eb114702c4eb53e512975f6b23a769c43d,9
shared_imp_development_06_00001006_00001394,development,00001006,00001394,6,06c4659313ec912a393acba3086720931e4283c187a883b3bb719c52bef93573,10
shared_imp_development_07_00001006_00001210,development,00001006,00001210,7,008b0d802de5d6dc85cff87b93ea8350715057f4722a948f798a8632646a8f45,1
shared_imp_development_07_00001006_00001573,development,00001006,00001573,7,008c899abe831a41018fafb2430bbf6f7caee794f43dedba5aad70b9b760a50e,2
shared_imp_development_07_00001006_00001008,development,00001006,00001008,7,00a1215d9061c5b4332311252c6a29adb405a69eb00be53668cd81d8476d8c3f,3
shared_imp_development_07_00001006_00001019,development,00001006,00001019,7,0101b98fe7edf26009cb5cb8aea9b3c1be3ef90124d2f6f6895cd243ace94de4,4
shared_imp_development_07_00001006_00001233,development,00001006,00001233,7,01d34f2b405f1b405af5efc919129427a9309ac1e8949913973c93079f2002f4,5
shared_imp_development_07_00001006_00001769,development,00001006,00001769,7,0453f0e787c3e9cd78c9daf814fd4eeaa5151aa6f1fa2ee6aaad78f63bac67d2,6
shared_imp_development_07_00001006_00001168,development,00001006,00001168,7,05797034ec9e41e7ea2b82bbc48ba12291cfb2a549c3b42cadade46ad507e74a,7
shared_imp_development_07_00001006_00001003,development,00001006,00001003,7,072a719fe4203d4a6ff88c99157710e4f41a0d8905536c30e4b5e196f2248921,8
shared_imp_development_07_00001006_00001351,development,00001006,00001351,7,0742ac8020374b16aa0b7c868c263a28e6b33a74af28a91499d07fe53931591d,9
shared_imp_development_07_00001006_00001209,development,00001006,00001209,7,07dc55e1d799efe7a55811c5a8c5926dd8c39f238c3db1c92b1a15b5294993f5,10
shared_imp_development_08_00001006_00001151,development,00001006,00001151,8,00aef57e48cd927b99364d3609788c86bfc34a581456d8ab1634b404d6917825,1
shared_imp_development_08_00001006_00001511,development,00001006,00001511,8,01c1bfa12aad2c827982131880e8c78399eec3f5cb9b8c83818e3ca1850b709b,2
shared_imp_development_08_00001006_00001764,development,00001006,00001764,8,0267af5f11f019118124881c0bf809cc8291ab6a99343c35326cc81a4f624566,3
shared_imp_development_08_00001006_00001533,development,00001006,00001533,8,02af5a9d3b550c638af319381d815b0475811f99aae8cac4540ceb21f024f9ab,4
shared_imp_development_08_00001006_00001747,development,00001006,00001747,8,04964c98277417dad75dc528f6a906f2521fc4ada4440ce88274ac62fb88ed24,5
shared_imp_development_08_00001006_00001605,development,00001006,00001605,8,04f44fdade18d9cccac129284fc3a9879ad5375e6ce6755a8f5f96c194ab8bae,6
shared_imp_development_08_00001006_00001198,development,00001006,00001198,8,052dbf69594ad9dee7df5de39c0f0eb37094bb467c571a99406422137a9a0d1b,7
shared_imp_development_08_00001006_00001264,development,00001006,00001264,8,067dc66b84d4cb803caf456513387f39a09a824ee0cd41b0612f75ad1ecf1bd4,8
shared_imp_development_08_00001006_00001276,development,00001006,00001276,8,08ebebdf89077c23d456945b53be601d332696ce98caea4b187d7231f349ecf8,9
shared_imp_development_08_00001006_00001638,development,00001006,00001638,8,0c4458c6f94e241afbaa3ea67f09c6d9029a49bc7ff7234983c6bc2e82182a13,10
shared_imp_development_09_00001006_00001409,development,00001006,00001409,9,002cc5bbdb5bf253a398e825ab37258f69dcd0a2a2fd6c8fd70131c813fb80aa,1
shared_imp_development_09_00001006_00001354,development,00001006,00001354,9,0051c641f09a26aefbff479b1c0743a7397c54bf3ac53192feddfd70f685c010,2
shared_imp_development_09_00001006_00001195,development,00001006,00001195,9,0219573c4abfbd4fbe9af0accf33c83f0ec2c4d0d3c9bb9fa79c240d38f0e226,3
shared_imp_development_09_00001006_00001151,development,00001006,00001151,9,032b2d6fd8cd88163da0d8657f53de93c9099a84368d4ed6840c4f8b8eb33d50,4
shared_imp_development_09_00001006_00001479,development,00001006,00001479,9,04a6f994d2e98d8fc68c298dcfdeecaad33b09bffaed5971577909d34bbded6f,5
shared_imp_development_09_00001006_00001240,development,00001006,00001240,9,04ce71fd58047277effd0df041699bd5e8e8dd2d1d6c40da058c8ec4a47d3031,6
shared_imp_development_09_00001006_00001300,development,00001006,00001300,9,04e2cc4bb7eedd66330757861ee583b4409b6f3d1abecfe9d198300baef4f837,7
shared_imp_development_09_00001006_00001032,development,00001006,00001032,9,060663e200d73b17a7968564e388829bb2f2425a1c79a4f94b47850438fe7955,8
shared_imp_development_09_00001006_00001861,development,00001006,00001861,9,0c1a4354ee531a2de23d54dea900e1d0f2ce244d9d49280c4479b9a785fc9934,9
shared_imp_development_09_00001006_00001278,development,00001006,00001278,9,0fe0f109928aa9c474c04f01fff14f2538e6780554d601c3c1e0c20324d53840,10
shared_imp_development_10_00001006_00001638,development,00001006,00001638,10,002ca33e56935509dc603a19fa1a2f8ebd585ce48027b5ee384c112ed95c3ea4,1
shared_imp_development_10_00001006_00001032,development,00001006,00001032,10,007d490c02dac7006e519ac594e4bb1e84abd93a0f6233491956b7bb89cfdd52,2
shared_imp_development_10_00001006_00001707,development,00001006,00001707,10,0179870a1bc900ba57bd49b4bc2717196743d8cde05517330acdbaf26e20f05d,3
shared_imp_development_10_00001006_00001210,development,00001006,00001210,10,022fd5c3123ee2c682a7a13ee2891d9c20d43a47cd985b0036c8f71123040ca8,4
shared_imp_development_10_00001006_00001003,development,00001006,00001003,10,0387d887652061029f6867a8ed617abdf9623883328f7aa7a73df27fb4513823,5
shared_imp_development_10_00001006_00001557,development,00001006,00001557,10,04416e61af88046a11c1646910b2247e4bd268e29ea183485c2337c9848ec7d4,6
shared_imp_development_10_00001006_00001406,development,00001006,00001406,10,047abf19c54c97f9025c43a4dac34f13c6440353ef7671c05dae68d667b7c34a,7
shared_imp_development_10_00001006_00001781,development,00001006,00001781,10,04a9cb2a5c247f60adf66fbe0da92bf3eba2aff18394bb51a657ff9a6c123bde,8
shared_imp_development_10_00001006_00001464,development,00001006,00001464,10,04b9ad273ce93d298ce49ee1c6e44a71a19f0cd41aeef5261fed11deef2b5691,9
shared_imp_development_10_00001006_00001550,development,00001006,00001550,10,04c3496979a462076cce4904e9e68bd4c9346588a7a02aced409469bedb70e2c,10
shared_imp_development_01_00001008_00001198,development,00001008,00001198,1,031256a8b900a4fac852b75392c1cc19b454cefd676c42664b2c607f8b07d61d,1
shared_imp_development_01_00001008_00001181,development,00001008,00001181,1,04c5c28831e87f6af2ab5faabd393db70ce5fee6eaf29d3c6bd78e697bfb9a6b,2
shared_imp_development_01_00001008_00001264,development,00001008,00001264,1,05334aa9a260fcf8aa0126c1207a2dce56c0adc2dcf8470944ef7a2cb98f6016,3
shared_imp_development_01_00001008_00001568,development,00001008,00001568,1,06a712ed2662a0dcb0184d8d8c252678da4447490f4ff9e212252095b15ca2ad,4
shared_imp_development_01_00001008_00001526,development,00001008,00001526,1,072c2c95ebbd2340e6803e40fc5d95652e3536c472a1e674ada5f4c68479e306,5
shared_imp_development_01_00001008_00001480,development,00001008,00001480,1,075e532aaf53320cde1f08ee7acb63f956186e6811871edd43daa0726c9a72ef,6
shared_imp_development_01_00001008_00001826,development,00001008,00001826,1,0c40e91297d390e9d99c3837ebc8add74b27e2c15131316aa5a67f7656ba44eb,7
shared_imp_development_01_00001008_00001144,development,00001008,00001144,1,1021eaa9740dcda1676d8841e545ea3a84e1408f6a0ac4b595d514d67b4e95c7,8
shared_imp_development_01_00001008_00001011,development,00001008,00001011,1,1126a787d976c70a2b5feb439f7fef2d3931aa523d811692148f5aced7ae15e7,9
shared_imp_development_01_00001008_00001191,development,00001008,00001191,1,11a9e664f56f4ddc195101af9c4be6433099eb8149031d5172b58a11319da350,10
shared_imp_development_02_00001008_00001109,development,00001008,00001109,2,00aed483014076e997758825813d1f07c8258fd244cd2205c6d92ddc06eef58e,1
shared_imp_development_02_00001008_00001144,development,00001008,00001144,2,024d9f49931baf4af1853e93a9026614f3e0164602d0c2aae98a72768af681d2,2
shared_imp_development_02_00001008_00001155,development,00001008,00001155,2,02a13d3bbc854e4f7c7a59648c82f2e6ce857c743283e62bd4255d43a70f0bda,3
shared_imp_development_02_00001008_00001280,development,00001008,00001280,2,0671481a95f4054fa459fa203bb9d341539530197d81d4c36b538390f0f3dc99,4
shared_imp_development_02_00001008_00001455,development,00001008,00001455,2,0976808df5273e7da008426d02f7742d91e758b7d01ad9906c2df54061c274f9,5
shared_imp_development_02_00001008_00001102,development,00001008,00001102,2,0b9bdd2294941755500778c644b103a1f2465af97ffcd63f0686f82db61b4587,6
shared_imp_development_02_00001008_00001669,development,00001008,00001669,2,103a69df6d581943640831e708a59a0df1f5e90a0802987e47b110934e8301c6,7
shared_imp_development_02_00001008_00001783,development,00001008,00001783,2,12212a03f6ba05d45978457f27787d0ed2fc4358a38e60425e81876656398fb9,8
shared_imp_development_02_00001008_00001139,development,00001008,00001139,2,13728e86c527e7dca3e41b7ba6b8999b47b37ce51816f450c65c4ec09a7b5f5a,9
shared_imp_development_02_00001008_00001762,development,00001008,00001762,2,13df6d051430ebf5dc0d402bfee015ffc8951e238f31a914cb1533558f63c7ac,10
shared_imp_development_03_00001008_00001701,development,00001008,00001701,3,02651ba70606468eb628db9a5f21e56acd5d78d2aea19c07af6a5a58c6e6624f,1
shared_imp_development_03_00001008_00001272,development,00001008,00001272,3,061c2ec55f20e2aded82846e29164067a716bd3c4397191b9c6f0c4408e2c5bb,2
shared_imp_development_03_00001008_00001195,development,00001008,00001195,3,06534c574be951a17e7b7bea40f6c4a57a0687aec60746e63a942f1f0a4c1d02,3
shared_imp_development_03_00001008_00001422,development,00001008,00001422,3,06fab06b9d4e13074e71de860c8a906e44334bc272bd12e4817459a698078d28,4
shared_imp_development_03_00001008_00001175,development,00001008,00001175,3,07abd0588666666a649d968215db6f130dcfbd8b23a51b6e21c95f964d7e2b58,5
shared_imp_development_03_00001008_00001645,development,00001008,00001645,3,07c57cb315278e10d3bd49fac86bbaddddf77e0837a3c17db840a0d22e1058e9,6
shared_imp_development_03_00001008_00001582,development,00001008,00001582,3,07fa256d5d8bfb0dc931ed5d6ed37e19a8c57f6a0becb18dcea6f34642ed1896,7
shared_imp_development_03_00001008_00001791,development,00001008,00001791,3,087aec481377e9970b5c7a62e0e8832e5691a39d6c1c4f2b539c7563a2ebb32e,8
shared_imp_development_03_00001008_00001347,development,00001008,00001347,3,08f615fd6f76762dc61649152fb5a4e479614ea10a29fa13ac29f6566468a99e,9
shared_imp_development_03_00001008_00001003,development,00001008,00001003,3,09a7f83e022007cbc05b4fc0c742bf9faca89ad145e8af83d58e6ea0fa1f0bcd,10
shared_imp_development_04_00001008_00001144,development,00001008,00001144,4,0463a9250a6e1c7c412f3deecf45e2933f8124a9838e05621d08f9031bcb84b7,1
shared_imp_development_04_00001008_00001280,development,00001008,00001280,4,072ffc88c2a919445129015ce2a02f4a9ba73d6f5c954c2992a5b439448b38ae,2
shared_imp_development_04_00001008_00001056,development,00001008,00001056,4,07ba8ccfa4b1a6d1a17f05bfc7ad51726266b2ba6fad95fe5f87a87c59b6aac1,3
shared_imp_development_04_00001008_00001322,development,00001008,00001322,4,07c454280966c155421eb427cd34a1953d258eec029457e319578c725845cfbf,4
