accuracy_pair_id,pair_label,dataset,split,canonical_finger_position,subject_id_a,subject_id_b,ppi,raw_frgp_a,raw_frgp_b,path_a,path_b,source_pair_id_a,source_pair_id_b
shared_gen_00001023_06,genuine,sd300c,development,6,00001023,00001023,2000,12,6,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001023_plain_2000_12.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001023_roll_2000_06.png,sd300c_plain_roll_00001023_06,sd300c_plain_roll_00001023_06
shared_gen_00001023_07,genuine,sd300c,development,7,00001023,00001023,2000,7,7,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001023_plain_2000_07.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001023_roll_2000_07.png,sd300c_plain_roll_00001023_07,sd300c_plain_roll_00001023_07
shared_gen_00001023_08,genuine,sd300c,development,8,00001023,00001023,2000,8,8,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001023_plain_2000_08.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001023_roll_2000_08.png,sd300c_plain_roll_00001023_08,sd300c_plain_roll_00001023_08
shared_gen_00001023_09,genuine,sd300c,development,9,00001023,00001023,2000,9,9,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001023_plain_2000_09.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001023_roll_2000_09.png,sd300c_plain_roll_00001023_09,sd300c_plain_roll_00001023_09
shared_gen_00001023_10,genuine,sd300c,development,10,00001023,00001023,2000,10,10,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001023_plain_2000_10.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001023_roll_2000_10.png,sd300c_plain_roll_00001023_10,sd300c_plain_roll_00001023_10
shared_gen_00001024_01,genuine,sd300c,development,1,00001024,00001024,2000,11,1,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001024_plain_2000_11.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001024_roll_2000_01.png,sd300c_plain_roll_00001024_01,sd300c_plain_roll_00001024_01
shared_gen_00001024_02,genuine,sd300c,development,2,00001024,00001024,2000,2,2,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001024_plain_2000_02.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001024_roll_2000_02.png,sd300c_plain_roll_00001024_02,sd300c_plain_roll_00001024_02
shared_gen_00001024_03,genuine,sd300c,development,3,00001024,00001024,2000,3,3,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001024_plain_2000_03.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001024_roll_2000_03.png,sd300c_plain_roll_00001024_03,sd300c_plain_roll_00001024_03
shared_gen_00001024_04,genuine,sd300c,development,4,00001024,00001024,2000,4,4,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001024_plain_2000_04.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001024_roll_2000_04.png,sd300c_plain_roll_00001024_04,sd300c_plain_roll_00001024_04
shared_gen_00001024_05,genuine,sd300c,development,5,00001024,00001024,2000,5,5,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001024_plain_2000_05.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001024_roll_2000_05.png,sd300c_plain_roll_00001024_05,sd300c_plain_roll_00001024_05
shared_gen_00001024_06,genuine,sd300c,development,6,00001024,00001024,2000,12,6,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001024_plain_2000_12.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001024_roll_2000_06.png,sd300c_plain_roll_00001024_06,sd300c_plain_roll_00001024_06
shared_gen_00001024_07,genuine,sd300c,development,7,00001024,00001024,2000,7,7,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001024_plain_2000_07.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001024_roll_2000_07.png,sd300c_plain_roll_00001024_07,sd300c_plain_roll_00001024_07
shared_gen_00001024_08,genuine,sd300c,development,8,00001024,00001024,2000,8,8,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001024_plain_2000_08.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001024_roll_2000_08.png,sd300c_plain_roll_00001024_08,sd300c_plain_roll_00001024_08
shared_gen_00001024_09,genuine,sd300c,development,9,00001024,00001024,2000,9,9,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001024_plain_2000_09.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001024_roll_2000_09.png,sd300c_plain_roll_00001024_09,sd300c_plain_roll_00001024_09
shared_gen_00001024_10,genuine,sd300c,development,10,00001024,00001024,2000,10,10,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001024_plain_2000_10.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001024_roll_2000_10.png,sd300c_plain_roll_00001024_10,sd300c_plain_roll_00001024_10
shared_gen_00001032_01,genuine,sd300c,development,1,00001032,00001032,2000,11,1,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001032_plain_2000_11.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001032_roll_2000_01.png,sd300c_plain_roll_00001032_01,sd300c_plain_roll_00001032_01
shared_gen_00001032_02,genuine,sd300c,development,2,00001032,00001032,2000,2,2,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001032_plain_2000_02.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001032_roll_2000_02.png,sd300c_plain_roll_00001032_02,sd300c_plain_roll_00001032_02
shared_gen_00001032_03,genuine,sd300c,development,3,00001032,00001032,2000,3,3,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001032_plain_2000_03.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001032_roll_2000_03.png,sd300c_plain_roll_00001032_03,sd300c_plain_roll_00001032_03
shared_gen_00001032_04,genuine,sd300c,development,4,00001032,00001032,2000,4,4,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001032_plain_2000_04.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001032_roll_2000_04.png,sd300c_plain_roll_00001032_04,sd300c_plain_roll_00001032_04
shared_gen_00001032_05,genuine,sd300c,development,5,00001032,00001032,2000,5,5,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001032_plain_2000_05.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001032_roll_2000_05.png,sd300c_plain_roll_00001032_05,sd300c_plain_roll_00001032_05
shared_gen_00001032_06,genuine,sd300c,development,6,00001032,00001032,2000,12,6,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001032_plain_2000_12.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001032_roll_2000_06.png,sd300c_plain_roll_00001032_06,sd300c_plain_roll_00001032_06
shared_gen_00001032_07,genuine,sd300c,development,7,00001032,00001032,2000,7,7,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001032_plain_2000_07.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001032_roll_2000_07.png,sd300c_plain_roll_00001032_07,sd300c_plain_roll_00001032_07
shared_gen_00001032_08,genuine,sd300c,development,8,00001032,00001032,2000,8,8,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001032_plain_2000_08.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001032_roll_2000_08.png,sd300c_plain_roll_00001032_08,sd300c_plain_roll_00001032_08
shared_gen_00001032_09,genuine,sd300c,development,9,00001032,00001032,2000,9,9,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001032_plain_2000_09.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001032_roll_2000_09.png,sd300c_plain_roll_00001032_09,sd300c_plain_roll_00001032_09
shared_gen_00001032_10,genuine,sd300c,development,10,00001032,00001032,2000,10,10,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001032_plain_2000_10.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001032_roll_2000_10.png,sd300c_plain_roll_00001032_10,sd300c_plain_roll_00001032_10
shared_gen_00001040_01,genuine,sd300c,development,1,00001040,00001040,2000,11,1,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001040_plain_2000_11.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001040_roll_2000_01.png,sd300c_plain_roll_00001040_01,sd300c_plain_roll_00001040_01
shared_gen_00001040_02,genuine,sd300c,development,2,00001040,00001040,2000,2,2,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001040_plain_2000_02.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001040_roll_2000_02.png,sd300c_plain_roll_00001040_02,sd300c_plain_roll_00001040_02
shared_gen_00001040_03,genuine,sd300c,development,3,00001040,00001040,2000,3,3,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001040_plain_2000_03.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001040_roll_2000_03.png,sd300c_plain_roll_00001040_03,sd300c_plain_roll_00001040_03
shared_gen_00001040_04,genuine,sd300c,development,4,00001040,00001040,2000,4,4,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001040_plain_2000_04.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001040_roll_2000_04.png,sd300c_plain_roll_00001040_04,sd300c_plain_roll_00001040_04
shared_gen_00001040_06,genuine,sd300c,development,6,00001040,00001040,2000,12,6,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001040_plain_2000_12.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001040_roll_2000_06.png,sd300c_plain_roll_00001040_06,sd300c_plain_roll_00001040_06
shared_gen_00001040_07,genuine,sd300c,development,7,00001040,00001040,2000,7,7,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001040_plain_2000_07.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001040_roll_2000_07.png,sd300c_plain_roll_00001040_07,sd300c_plain_roll_00001040_07
shared_gen_00001040_08,genuine,sd300c,development,8,00001040,00001040,2000,8,8,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001040_plain_2000_08.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001040_roll_2000_08.png,sd300c_plain_roll_00001040_08,sd300c_plain_roll_00001040_08
shared_gen_00001040_09,genuine,sd300c,development,9,00001040,00001040,2000,9,9,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001040_plain_2000_09.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001040_roll_2000_09.png,sd300c_plain_roll_00001040_09,sd300c_plain_roll_00001040_09
shared_gen_00001049_01,genuine,sd300c,development,1,00001049,00001049,2000,11,1,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001049_plain_2000_11.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001049_roll_2000_01.png,sd300c_plain_roll_00001049_01,sd300c_plain_roll_00001049_01
shared_gen_00001049_02,genuine,sd300c,development,2,00001049,00001049,2000,2,2,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001049_plain_2000_02.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001049_roll_2000_02.png,sd300c_plain_roll_00001049_02,sd300c_plain_roll_00001049_02
shared_gen_00001049_03,genuine,sd300c,development,3,00001049,00001049,2000,3,3,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001049_plain_2000_03.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001049_roll_2000_03.png,sd300c_plain_roll_00001049_03,sd300c_plain_roll_00001049_03
shared_gen_00001049_04,genuine,sd300c,development,4,00001049,00001049,2000,4,4,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001049_plain_2000_04.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001049_roll_2000_04.png,sd300c_plain_roll_00001049_04,sd300c_plain_roll_00001049_04
shared_gen_00001049_05,genuine,sd300c,development,5,00001049,00001049,2000,5,5,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001049_plain_2000_05.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001049_roll_2000_05.png,sd300c_plain_roll_00001049_05,sd300c_plain_roll_00001049_05
shared_gen_00001049_06,genuine,sd300c,development,6,00001049,00001049,2000,12,6,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001049_plain_2000_12.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001049_roll_2000_06.png,sd300c_plain_roll_00001049_06,sd300c_plain_roll_00001049_06
shared_gen_00001049_07,genuine,sd300c,development,7,00001049,00001049,2000,7,7,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001049_plain_2000_07.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001049_roll_2000_07.png,sd300c_plain_roll_00001049_07,sd300c_plain_roll_00001049_07
shared_gen_00001049_08,genuine,sd300c,development,8,00001049,00001049,2000,8,8,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001049_plain_2000_08.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001049_roll_2000_08.png,sd300c_plain_roll_00001049_08,sd300c_plain_roll_00001049_08
shared_gen_00001049_09,genuine,sd300c,development,9,00001049,00001049,2000,9,9,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001049_plain_2000_09.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001049_roll_2000_09.png,sd300c_plain_roll_00001049_09,sd300c_plain_roll_00001049_09
shared_gen_00001049_10,genuine,sd300c,development,10,00001049,00001049,2000,10,10,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001049_plain_2000_10.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001049_roll_2000_10.png,sd300c_plain_roll_00001049_10,sd300c_plain_roll_00001049_10
shared_gen_00001054_01,genuine,sd300c,development,1,00001054,00001054,2000,11,1,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001054_plain_2000_11.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001054_roll_2000_01.png,sd300c_plain_roll_00001054_01,sd300c_plain_roll_00001054_01
shared_gen_00001054_02,genuine,sd300c,development,2,00001054,00001054,2000,2,2,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001054_plain_2000_02.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001054_roll_2000_02.png,sd300c_plain_roll_00001054_02,sd300c_plain_roll_00001054_02
shared_gen_00001054_03,genuine,sd300c,development,3,00001054,00001054,2000,3,3,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001054_plain_2000_03.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001054_roll_2000_03.png,sd300c_plain_roll_00001054_03,sd300c_plain_roll_00001054_03
shared_gen_00001054_04,genuine,sd300c,development,4,00001054,00001054,2000,4,4,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001054_plain_2000_04.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001054_roll_2000_04.png,sd300c_plain_roll_00001054_04,sd300c_plain_roll_00001054_04
shared_gen_00001054_05,genuine,sd300c,development,5,00001054,00001054,2000,5,5,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001054_plain_2000_05.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001054_roll_2000_05.png,sd300c_plain_roll_00001054_05,sd300c_plain_roll_00001054_05
shared_gen_00001054_06,genuine,sd300c,development,6,00001054,00001054,2000,12,6,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001054_plain_2000_12.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001054_roll_2000_06.png,sd300c_plain_roll_00001054_06,sd300c_plain_roll_00001054_06
shared_gen_00001054_07,genuine,sd300c,development,7,00001054,00001054,2000,7,7,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001054_plain_2000_07.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001054_roll_2000_07.png,sd300c_plain_roll_00001054_07,sd300c_plain_roll_00001054_07
shared_gen_00001054_08,genuine,sd300c,development,8,00001054,00001054,2000,8,8,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001054_plain_2000_08.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001054_roll_2000_08.png,sd300c_plain_roll_00001054_08,sd300c_plain_roll_00001054_08
shared_gen_00001054_09,genuine,sd300c,development,9,00001054,00001054,2000,9,9,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001054_plain_2000_09.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001054_roll_2000_09.png,sd300c_plain_roll_00001054_09,sd300c_plain_roll_00001054_09
shared_gen_00001054_10,genuine,sd300c,development,10,00001054,00001054,2000,10,10,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001054_plain_2000_10.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001054_roll_2000_10.png,sd300c_plain_roll_00001054_10,sd300c_plain_roll_00001054_10
shared_gen_00001056_01,genuine,sd300c,development,1,00001056,00001056,2000,11,1,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001056_plain_2000_11.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001056_roll_2000_01.png,sd300c_plain_roll_00001056_01,sd300c_plain_roll_00001056_01
shared_gen_00001056_02,genuine,sd300c,development,2,00001056,00001056,2000,2,2,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001056_plain_2000_02.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001056_roll_2000_02.png,sd300c_plain_roll_00001056_02,sd300c_plain_roll_00001056_02
shared_gen_00001056_03,genuine,sd300c,development,3,00001056,00001056,2000,3,3,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001056_plain_2000_03.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001056_roll_2000_03.png,sd300c_plain_roll_00001056_03,sd300c_plain_roll_00001056_03
shared_gen_00001056_04,genuine,sd300c,development,4,00001056,00001056,2000,4,4,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001056_plain_2000_04.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001056_roll_2000_04.png,sd300c_plain_roll_00001056_04,sd300c_plain_roll_00001056_04
shared_gen_00001056_05,genuine,sd300c,development,5,00001056,00001056,2000,5,5,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001056_plain_2000_05.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001056_roll_2000_05.png,sd300c_plain_roll_00001056_05,sd300c_plain_roll_00001056_05
shared_gen_00001056_06,genuine,sd300c,development,6,00001056,00001056,2000,12,6,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001056_plain_2000_12.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001056_roll_2000_06.png,sd300c_plain_roll_00001056_06,sd300c_plain_roll_00001056_06
shared_gen_00001056_07,genuine,sd300c,development,7,00001056,00001056,2000,7,7,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001056_plain_2000_07.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001056_roll_2000_07.png,sd300c_plain_roll_00001056_07,sd300c_plain_roll_00001056_07
shared_gen_00001056_08,genuine,sd300c,development,8,00001056,00001056,2000,8,8,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001056_plain_2000_08.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001056_roll_2000_08.png,sd300c_plain_roll_00001056_08,sd300c_plain_roll_00001056_08
shared_gen_00001056_09,genuine,sd300c,development,9,00001056,00001056,2000,9,9,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001056_plain_2000_09.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001056_roll_2000_09.png,sd300c_plain_roll_00001056_09,sd300c_plain_roll_00001056_09
shared_gen_00001056_10,genuine,sd300c,development,10,00001056,00001056,2000,10,10,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001056_plain_2000_10.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001056_roll_2000_10.png,sd300c_plain_roll_00001056_10,sd300c_plain_roll_00001056_10
