accuracy_pair_id,pair_label,dataset,split,canonical_finger_position,subject_id_a,subject_id_b,ppi,raw_frgp_a,raw_frgp_b,path_a,path_b,source_pair_id_a,source_pair_id_b
shared_gen_00001013_04,genuine,sd300b,evaluation,4,00001013,00001013,1000,4,4,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001013_plain_1000_04.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001013_roll_1000_04.png,sd300b_plain_roll_00001013_04,sd300b_plain_roll_00001013_04
shared_gen_00001013_05,genuine,sd300b,evaluation,5,00001013,00001013,1000,5,5,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001013_plain_1000_05.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001013_roll_1000_05.png,sd300b_plain_roll_00001013_05,sd300b_plain_roll_00001013_05
shared_gen_00001013_06,genuine,sd300b,evaluation,6,00001013,00001013,1000,12,6,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001013_plain_1000_12.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001013_roll_1000_06.png,sd300b_plain_roll_00001013_06,sd300b_plain_roll_00001013_06
shared_gen_00001013_07,genuine,sd300b,evaluation,7,00001013,00001013,1000,7,7,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001013_plain_1000_07.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001013_roll_1000_07.png,sd300b_plain_roll_00001013_07,sd300b_plain_roll_00001013_07
shared_gen_00001013_08,genuine,sd300b,evaluation,8,00001013,00001013,1000,8,8,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001013_plain_1000_08.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001013_roll_1000_08.png,sd300b_plain_roll_00001013_08,sd300b_plain_roll_00001013_08
shared_gen_00001013_09,genuine,sd300b,evaluation,9,00001013,00001013,1000,9,9,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001013_plain_1000_09.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001013_roll_1000_09.png,sd300b_plain_roll_00001013_09,sd300b_plain_roll_00001013_09
shared_gen_00001013_10,genuine,sd300b,evaluation,10,00001013,00001013,1000,10,10,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001013_plain_1000_10.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001013_roll_1000_10.png,sd300b_plain_roll_00001013_10,sd300b_plain_roll_00001013_10
shared_gen_00001014_01,genuine,sd300b,evaluation,1,00001014,00001014,1000,11,1,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001014_plain_1000_11.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001014_roll_1000_01.png,sd300b_plain_roll_00001014_01,sd300b_plain_roll_00001014_01
shared_gen_00001014_02,genuine,sd300b,evaluation,2,00001014,00001014,1000,2,2,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001014_plain_1000_02.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001014_roll_1000_02.png,sd300b_plain_roll_00001014_02,sd300b_plain_roll_00001014_02
shared_gen_00001014_03,genuine,sd300b,evaluation,3,00001014,00001014,1000,3,3,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001014_plain_1000_03.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001014_roll_1000_03.png,sd300b_plain_roll_00001014_03,sd300b_plain_roll_00001014_03
shared_gen_00001014_04,genuine,sd300b,evaluation,4,00001014,00001014,1000,4,4,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001014_plain_1000_04.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001014_roll_1000_04.png,sd300b_plain_roll_00001014_04,sd300b_plain_roll_00001014_04
shared_gen_00001014_05,genuine,sd300b,evaluation,5,00001014,00001014,1000,5,5,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001014_plain_1000_05.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001014_roll_1000_05.png,sd300b_plain_roll_00001014_05,sd300b_plain_roll_00001014_05
shared_gen_00001014_06,genuine,sd300b,evaluation,6,00001014,00001014,1000,12,6,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001014_plain_1000_12.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001014_roll_1000_06.png,sd300b_plain_roll_00001014_06,sd300b_plain_roll_00001014_06
shared_gen_00001014_07,genuine,sd300b,evaluation,7,00001014,00001014,1000,7,7,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001014_plain_1000_07.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001014_roll_1000_07.png,sd300b_plain_roll_00001014_07,sd300b_plain_roll_00001014_07
shared_gen_00001014_08,genuine,sd300b,evaluation,8,00001014,00001014,1000,8,8,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001014_plain_1000_08.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001014_roll_1000_08.png,sd300b_plain_roll_00001014_08,sd300b_plain_roll_00001014_08
shared_gen_00001014_09,genuine,sd300b,evaluation,9,00001014,00001014,1000,9,9,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001014_plain_1000_09.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001014_roll_1000_09.png,sd300b_plain_roll_00001014_09,sd300b_plain_roll_00001014_09
shared_gen_00001014_10,genuine,sd300b,evaluation,10,00001014,00001014,1000,10,10,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001014_plain_1000_10.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001014_roll_1000_10.png,sd300b_plain_roll_00001014_10,sd300b_plain_roll_00001014_10
shared_gen_00001015_01,genuine,sd300b,evaluation,1,00001015,00001015,1000,11,1,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001015_plain_1000_11.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001015_roll_1000_01.png,sd300b_plain_roll_00001015_01,sd300b_plain_roll_00001015_01
shared_gen_00001015_02,genuine,sd300b,evaluation,2,00001015,00001015,1000,2,2,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001015_plain_1000_02.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001015_roll_1000_02.png,sd300b_plain_roll_00001015_02,sd300b_plain_roll_00001015_02
shared_gen_00001015_03,genuine,sd300b,evaluation,3,00001015,00001015,1000,3,3,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001015_plain_1000_03.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001015_roll_1000_03.png,sd300b_plain_roll_00001015_03,sd300b_plain_roll_00001015_03
shared_gen_00001015_04,genuine,sd300b,evaluation,4,00001015,00001015,1000,4,4,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001015_plain_1000_04.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001015_roll_1000_04.png,sd300b_plain_roll_00001015_04,sd300b_plain_roll_00001015_04
shared_gen_00001015_05,genuine,sd300b,evaluation,5,00001015,00001015,1000,5,5,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001015_plain_1000_05.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001015_roll_1000_05.png,sd300b_plain_roll_00001015_05,sd300b_plain_roll_00001015_05
shared_gen_00001015_06,genuine,sd300b,evaluation,6,00001015,00001015,1000,12,6,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001015_plain_1000_12.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001015_roll_1000_06.png,sd300b_plain_roll_00001015_06,sd300b_plain_roll_00001015_06
shared_gen_00001015_07,genuine,sd300b,evaluation,7,00001015,00001015,1000,7,7,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001015_plain_1000_07.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001015_roll_1000_07.png,sd300b_plain_roll_00001015_07,sd300b_plain_roll_00001015_07
shared_gen_00001015_08,genuine,sd300b,evaluation,8,00001015,00001015,1000,8,8,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001015_plain_1000_08.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001015_roll_1000_08.png,sd300b_plain_roll_00001015_08,sd300b_plain_roll_00001015_08
shared_gen_00001015_09,genuine,sd300b,evaluation,9,00001015,00001015,1000,9,9,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001015_plain_1000_09.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001015_roll_1000_09.png,sd300b_plain_roll_00001015_09,sd300b_plain_roll_00001015_09
shared_gen_00001015_10,genuine,sd300b,evaluation,10,00001015,00001015,1000,10,10,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001015_plain_1000_10.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001015_roll_1000_10.png,sd300b_plain_roll_00001015_10,sd300b_plain_roll_00001015_10
shared_gen_00001016_01,genuine,sd300b,evaluation,1,00001016,00001016,1000,11,1,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001016_plain_1000_11.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001016_roll_1000_01.png,sd300b_plain_roll_00001016_01,sd300b_plain_roll_00001016_01
shared_gen_00001016_02,genuine,sd300b,evaluation,2,00001016,00001016,1000,2,2,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001016_plain_1000_02.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001016_roll_1000_02.png,sd300b_plain_roll_00001016_02,sd300b_plain_roll_00001016_02
shared_gen_00001016_03,genuine,sd300b,evaluation,3,00001016,00001016,1000,3,3,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001016_plain_1000_03.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001016_roll_1000_03.png,sd300b_plain_roll_00001016_03,sd300b_plain_roll_00001016_03
shared_gen_00001016_04,genuine,sd300b,evaluation,4,00001016,00001016,1000,4,4,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001016_plain_1000_04.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001016_roll_1000_04.png,sd300b_plain_roll_00001016_04,sd300b_plain_roll_00001016_04
shared_gen_00001016_05,genuine,sd300b,evaluation,5,00001016,00001016,1000,5,5,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001016_plain_1000_05.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001016_roll_1000_05.png,sd300b_plain_roll_00001016_05,sd300b_plain_roll_00001016_05
shared_gen_00001016_06,genuine,sd300b,evaluation,6,00001016,00001016,1000,12,6,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001016_plain_1000_12.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001016_roll_1000_06.png,sd300b_plain_roll_00001016_06,sd300b_plain_roll_00001016_06
shared_gen_00001016_07,genuine,sd300b,evaluation,7,00001016,00001016,1000,7,7,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001016_plain_1000_07.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001016_roll_1000_07.png,sd300b_plain_roll_00001016_07,sd300b_plain_roll_00001016_07
shared_gen_00001016_08,genuine,sd300b,evaluation,8,00001016,00001016,1000,8,8,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001016_plain_1000_08.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001016_roll_1000_08.png,sd300b_plain_roll_00001016_08,sd300b_plain_roll_00001016_08
shared_gen_00001016_09,genuine,sd300b,evaluation,9,00001016,00001016,1000,9,9,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001016_plain_1000_09.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001016_roll_1000_09.png,sd300b_plain_roll_00001016_09,sd300b_plain_roll_00001016_09
shared_gen_00001016_10,genuine,sd300b,evaluation,10,00001016,00001016,1000,10,10,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001016_plain_1000_10.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001016_roll_1000_10.png,sd300b_plain_roll_00001016_10,sd300b_plain_roll_00001016_10
shared_gen_00001018_01,genuine,sd300b,evaluation,1,00001018,00001018,1000,11,1,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001018_plain_1000_11.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001018_roll_1000_01.png,sd300b_plain_roll_00001018_01,sd300b_plain_roll_00001018_01
shared_gen_00001018_02,genuine,sd300b,evaluation,2,00001018,00001018,1000,2,2,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001018_plain_1000_02.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001018_roll_1000_02.png,sd300b_plain_roll_00001018_02,sd300b_plain_roll_00001018_02
shared_gen_00001018_03,genuine,sd300b,evaluation,3,00001018,00001018,1000,3,3,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001018_plain_1000_03.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001018_roll_1000_03.png,sd300b_plain_roll_00001018_03,sd300b_plain_roll_00001018_03
shared_gen_00001018_04,genuine,sd300b,evaluation,4,00001018,00001018,1000,4,4,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001018_plain_1000_04.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001018_roll_1000_04.png,sd300b_plain_roll_00001018_04,sd300b_plain_roll_00001018_04
shared_gen_00001018_05,genuine,sd300b,evaluation,5,00001018,00001018,1000,5,5,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001018_plain_1000_05.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001018_roll_1000_05.png,sd300b_plain_roll_00001018_05,sd300b_plain_roll_00001018_05
shared_gen_00001018_06,genuine,sd300b,evaluation,6,00001018,00001018,1000,12,6,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001018_plain_1000_12.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001018_roll_1000_06.png,sd300b_plain_roll_00001018_06,sd300b_plain_roll_00001018_06
shared_gen_00001018_07,genuine,sd300b,evaluation,7,00001018,00001018,1000,7,7,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001018_plain_1000_07.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001018_roll_1000_07.png,sd300b_plain_roll_00001018_07,sd300b_plain_roll_00001018_07
shared_gen_00001018_08,genuine,sd300b,evaluation,8,00001018,00001018,1000,8,8,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001018_plain_1000_08.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001018_roll_1000_08.png,sd300b_plain_roll_00001018_08,sd300b_plain_roll_00001018_08
shared_gen_00001018_09,genuine,sd300b,evaluation,9,00001018,00001018,1000,9,9,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001018_plain_1000_09.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001018_roll_1000_09.png,sd300b_plain_roll_00001018_09,sd300b_plain_roll_00001018_09
shared_gen_00001018_10,genuine,sd300b,evaluation,10,00001018,00001018,1000,10,10,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001018_plain_1000_10.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001018_roll_1000_10.png,sd300b_plain_roll_00001018_10,sd300b_plain_roll_00001018_10
shared_gen_00001020_01,genuine,sd300b,evaluation,1,00001020,00001020,1000,11,1,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001020_plain_1000_11.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001020_roll_1000_01.png,sd300b_plain_roll_00001020_01,sd300b_plain_roll_00001020_01
shared_gen_00001020_02,genuine,sd300b,evaluation,2,00001020,00001020,1000,2,2,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001020_plain_1000_02.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001020_roll_1000_02.png,sd300b_plain_roll_00001020_02,sd300b_plain_roll_00001020_02
shared_gen_00001020_03,genuine,sd300b,evaluation,3,00001020,00001020,1000,3,3,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001020_plain_1000_03.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001020_roll_1000_03.png,sd300b_plain_roll_00001020_03,sd300b_plain_roll_00001020_03
shared_gen_00001020_04,genuine,sd300b,evaluation,4,00001020,00001020,1000,4,4,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001020_plain_1000_04.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001020_roll_1000_04.png,sd300b_plain_roll_00001020_04,sd300b_plain_roll_00001020_04
shared_gen_00001020_05,genuine,sd300b,evaluation,5,00001020,00001020,1000,5,5,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001020_plain_1000_05.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001020_roll_1000_05.png,sd300b_plain_roll_00001020_05,sd300b_plain_roll_00001020_05
shared_gen_00001020_06,genuine,sd300b,evaluation,6,00001020,00001020,1000,12,6,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001020_plain_1000_12.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001020_roll_1000_06.png,sd300b_plain_roll_00001020_06,sd300b_plain_roll_00001020_06
shared_gen_00001020_07,genuine,sd300b,evaluation,7,00001020,00001020,1000,7,7,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001020_plain_1000_07.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001020_roll_1000_07.png,sd300b_plain_roll_00001020_07,sd300b_plain_roll_00001020_07
shared_gen_00001020_08,genuine,sd300b,evaluation,8,00001020,00001020,1000,8,8,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001020_plain_1000_08.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001020_roll_1000_08.png,sd300b_plain_roll_00001020_08,sd300b_plain_roll_00001020_08
shared_gen_00001020_09,genuine,sd300b,evaluation,9,00001020,00001020,1000,9,9,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001020_plain_1000_09.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001020_roll_1000_09.png,sd300b_plain_roll_00001020_09,sd300b_plain_roll_00001020_09
shared_gen_00001020_10,genuine,sd300b,evaluation,10,00001020,00001020,1000,10,10,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001020_plain_1000_10.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001020_roll_1000_10.png,sd300b_plain_roll_00001020_10,sd300b_plain_roll_00001020_10
shared_gen_00001021_01,genuine,sd300b,evaluation,1,00001021,00001021,1000,11,1,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001021_plain_1000_11.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001021_roll_1000_01.png,sd300b_plain_roll_00001021_01,sd300b_plain_roll_00001021_01
shared_gen_00001021_02,genuine,sd300b,evaluation,2,00001021,00001021,1000,2,2,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001021_plain_1000_02.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001021_roll_1000_02.png,sd300b_plain_roll_00001021_02,sd300b_plain_roll_00001021_02
shared_gen_00001021_03,genuine,sd300b,evaluation,3,00001021,00001021,1000,3,3,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001021_plain_1000_03.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001021_roll_1000_03.png,sd300b_plain_roll_00001021_03,sd300b_plain_roll_00001021_03
shared_gen_00001021_04,genuine,sd300b,evaluation,4,00001021,00001021,1000,4,4,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001021_plain_1000_04.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001021_roll_1000_04.png,sd300b_plain_roll_00001021_04,sd300b_plain_roll_00001021_04
shared_gen_00001021_05,genuine,sd300b,evaluation,5,00001021,00001021,1000,5,5,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001021_plain_1000_05.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001021_roll_1000_05.png,sd300b_plain_roll_00001021_05,sd300b_plain_roll_00001021_05
shared_gen_00001021_06,genuine,sd300b,evaluation,6,00001021,00001021,1000,12,6,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001021_plain_1000_12.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001021_roll_1000_06.png,sd300b_plain_roll_00001021_06,sd300b_plain_roll_00001021_06
shared_gen_00001021_07,genuine,sd300b,evaluation,7,00001021,00001021,1000,7,7,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001021_plain_1000_07.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001021_roll_1000_07.png,sd300b_plain_roll_00001021_07,sd300b_plain_roll_00001021_07
shared_gen_00001021_08,genuine,sd300b,evaluation,8,00001021,00001021,1000,8,8,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001021_plain_1000_08.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001021_roll_1000_08.png,sd300b_plain_roll_00001021_08,sd300b_plain_roll_00001021_08
shared_gen_00001021_09,genuine,sd300b,evaluation,9,00001021,00001021,1000,9,9,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001021_plain_1000_09.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001021_roll_1000_09.png,sd300b_plain_roll_00001021_09,sd300b_plain_roll_00001021_09
