negative_pair_id,dataset,protocol,canonical_finger_position,subject_id_a,subject_id_b,selection_index_a,selection_index_b,plain_group_index,roll_group_index,shift,ppi,raw_frgp_a,raw_frgp_b,path_a,path_b,source_plain_roll_pair_id_a,source_plain_roll_pair_id_b
sd300b_plain_roll_next_subject_impostor_02_00001016_00001017,sd300b,plain_roll_next_subject_impostor,2,00001016,00001017,158,168,15,16,1,1000,2,2,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001016_plain_1000_02.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001017_roll_1000_02.png,sd300b_plain_roll_00001016_02,sd300b_plain_roll_00001017_02
sd300b_plain_roll_next_subject_impostor_02_00001017_00001018,sd300b,plain_roll_next_subject_impostor,2,00001017,00001018,168,178,16,17,1,1000,2,2,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001017_plain_1000_02.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001018_roll_1000_02.png,sd300b_plain_roll_00001017_02,sd300b_plain_roll_00001018_02
sd300b_plain_roll_next_subject_impostor_02_00001018_00001019,sd300b,plain_roll_next_subject_impostor,2,00001018,00001019,178,188,17,18,1,1000,2,2,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001018_plain_1000_02.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001019_roll_1000_02.png,sd300b_plain_roll_00001018_02,sd300b_plain_roll_00001019_02
sd300b_plain_roll_next_subject_impostor_02_00001019_00001020,sd300b,plain_roll_next_subject_impostor,2,00001019,00001020,188,195,18,19,1,1000,2,2,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001019_plain_1000_02.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001020_roll_1000_02.png,sd300b_plain_roll_00001019_02,sd300b_plain_roll_00001020_02
sd300b_plain_roll_next_subject_impostor_02_00001020_00001021,sd300b,plain_roll_next_subject_impostor,2,00001020,00001021,195,205,19,20,1,1000,2,2,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001020_plain_1000_02.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001021_roll_1000_02.png,sd300b_plain_roll_00001020_02,sd300b_plain_roll_00001021_02
sd300b_plain_roll_next_subject_impostor_02_00001021_00001022,sd300b,plain_roll_next_subject_impostor,2,00001021,00001022,205,214,20,21,1,1000,2,2,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001021_plain_1000_02.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001022_roll_1000_02.png,sd300b_plain_roll_00001021_02,sd300b_plain_roll_00001022_02
sd300b_plain_roll_next_subject_impostor_02_00001022_00001023,sd300b,plain_roll_next_subject_impostor,2,00001022,00001023,214,224,21,22,1,1000,2,2,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001022_plain_1000_02.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001023_roll_1000_02.png,sd300b_plain_roll_00001022_02,sd300b_plain_roll_00001023_02
sd300b_plain_roll_next_subject_impostor_02_00001023_00001024,sd300b,plain_roll_next_subject_impostor,2,00001023,00001024,224,234,22,23,1,1000,2,2,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001023_plain_1000_02.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001024_roll_1000_02.png,sd300b_plain_roll_00001023_02,sd300b_plain_roll_00001024_02
sd300b_plain_roll_next_subject_impostor_02_00001024_00001025,sd300b,plain_roll_next_subject_impostor,2,00001024,00001025,234,244,23,24,1,1000,2,2,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001024_plain_1000_02.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001025_roll_1000_02.png,sd300b_plain_roll_00001024_02,sd300b_plain_roll_00001025_02
sd300b_plain_roll_next_subject_impostor_02_00001025_00001026,sd300b,plain_roll_next_subject_impostor,2,00001025,00001026,244,254,24,25,1,1000,2,2,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001025_plain_1000_02.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001026_roll_1000_02.png,sd300b_plain_roll_00001025_02,sd300b_plain_roll_00001026_02
sd300b_plain_roll_next_subject_impostor_02_00001026_00001027,sd300b,plain_roll_next_subject_impostor,2,00001026,00001027,254,264,25,26,1,1000,2,2,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001026_plain_1000_02.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001027_roll_1000_02.png,sd300b_plain_roll_00001026_02,sd300b_plain_roll_00001027_02
sd300b_plain_roll_next_subject_impostor_02_00001027_00001028,sd300b,plain_roll_next_subject_impostor,2,00001027,00001028,264,274,26,27,1,1000,2,2,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001027_plain_1000_02.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001028_roll_1000_02.png,sd300b_plain_roll_00001027_02,sd300b_plain_roll_00001028_02
sd300b_plain_roll_next_subject_impostor_02_00001028_00001029,sd300b,plain_roll_next_subject_impostor,2,00001028,00001029,274,284,27,28,1,1000,2,2,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001028_plain_1000_02.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001029_roll_1000_02.png,sd300b_plain_roll_00001028_02,sd300b_plain_roll_00001029_02
sd300b_plain_roll_next_subject_impostor_02_00001029_00001030,sd300b,plain_roll_next_subject_impostor,2,00001029,00001030,284,294,28,29,1,1000,2,2,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001029_plain_1000_02.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001030_roll_1000_02.png,sd300b_plain_roll_00001029_02,sd300b_plain_roll_00001030_02
sd300b_plain_roll_next_subject_impostor_02_00001030_00001031,sd300b,plain_roll_next_subject_impostor,2,00001030,00001031,294,304,29,30,1,1000,2,2,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001030_plain_1000_02.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001031_roll_1000_02.png,sd300b_plain_roll_00001030_02,sd300b_plain_roll_00001031_02
sd300b_plain_roll_next_subject_impostor_02_00001031_00001032,sd300b,plain_roll_next_subject_impostor,2,00001031,00001032,304,314,30,31,1,1000,2,2,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001031_plain_1000_02.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001032_roll_1000_02.png,sd300b_plain_roll_00001031_02,sd300b_plain_roll_00001032_02
sd300b_plain_roll_next_subject_impostor_02_00001032_00001033,sd300b,plain_roll_next_subject_impostor,2,00001032,00001033,314,324,31,32,1,1000,2,2,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001032_plain_1000_02.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001033_roll_1000_02.png,sd300b_plain_roll_00001032_02,sd300b_plain_roll_00001033_02
sd300b_plain_roll_next_subject_impostor_02_00001033_00001034,sd300b,plain_roll_next_subject_impostor,2,00001033,00001034,324,334,32,33,1,1000,2,2,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001033_plain_1000_02.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001034_roll_1000_02.png,sd300b_plain_roll_00001033_02,sd300b_plain_roll_00001034_02
sd300b_plain_roll_next_subject_impostor_02_00001034_00001035,sd300b,plain_roll_next_subject_impostor,2,00001034,00001035,334,344,33,34,1,1000,2,2,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001034_plain_1000_02.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001035_roll_1000_02.png,sd300b_plain_roll_00001034_02,sd300b_plain_roll_00001035_02
sd300b_plain_roll_next_subject_impostor_02_00001035_00001036,sd300b,plain_roll_next_subject_impostor,2,00001035,00001036,344,354,34,35,1,1000,2,2,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001035_plain_1000_02.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001036_roll_1000_02.png,sd300b_plain_roll_00001035_02,sd300b_plain_roll_00001036_02
sd300b_plain_roll_next_subject_impostor_02_00001036_00001037,sd300b,plain_roll_next_subject_impostor,2,00001036,00001037,354,364,35,36,1,1000,2,2,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001036_plain_1000_02.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001037_roll_1000_02.png,sd300b_plain_roll_00001036_02,sd300b_plain_roll_00001037_02
sd300b_plain_roll_next_subject_impostor_02_00001037_00001038,sd300b,plain_roll_next_subject_impostor,2,00001037,00001038,364,374,36,37,1,1000,2,2,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001037_plain_1000_02.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001038_roll_1000_02.png,sd300b_plain_roll_00001037_02,sd300b_plain_roll_00001038_02
sd300b_plain_roll_next_subject_impostor_02_00001038_00001039,sd300b,plain_roll_next_subject_impostor,2,00001038,00001039,374,384,37,38,1,1000,2,2,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001038_plain_1000_02.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001039_roll_1000_02.png,sd300b_plain_roll_00001038_02,sd300b_plain_roll_00001039_02
sd300b_plain_roll_next_subject_impostor_02_00001039_00001041,sd300b,plain_roll_next_subject_impostor,2,00001039,00001041,384,401,38,39,1,1000,2,2,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001039_plain_1000_02.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001041_roll_1000_02.png,sd300b_plain_roll_00001039_02,sd300b_plain_roll_00001041_02
sd300b_plain_roll_next_subject_impostor_02_00001041_00001042,sd300b,plain_roll_next_subject_impostor,2,00001041,00001042,401,411,39,40,1,1000,2,2,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001041_plain_1000_02.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001042_roll_1000_02.png,sd300b_plain_roll_00001041_02,sd300b_plain_roll_00001042_02
sd300b_plain_roll_next_subject_impostor_02_00001042_00001043,sd300b,plain_roll_next_subject_impostor,2,00001042,00001043,411,421,40,41,1,1000,2,2,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001042_plain_1000_02.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001043_roll_1000_02.png,sd300b_plain_roll_00001042_02,sd300b_plain_roll_00001043_02
sd300b_plain_roll_next_subject_impostor_02_00001043_00001045,sd300b,plain_roll_next_subject_impostor,2,00001043,00001045,421,439,41,42,1,1000,2,2,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001043_plain_1000_02.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001045_roll_1000_02.png,sd300b_plain_roll_00001043_02,sd300b_plain_roll_00001045_02
sd300b_plain_roll_next_subject_impostor_02_00001045_00001046,sd300b,plain_roll_next_subject_impostor,2,00001045,00001046,439,448,42,43,1,1000,2,2,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001045_plain_1000_02.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001046_roll_1000_02.png,sd300b_plain_roll_00001045_02,sd300b_plain_roll_00001046_02
sd300b_plain_roll_next_subject_impostor_02_00001046_00001048,sd300b,plain_roll_next_subject_impostor,2,00001046,00001048,448,467,43,44,1,1000,2,2,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001046_plain_1000_02.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001048_roll_1000_02.png,sd300b_plain_roll_00001046_02,sd300b_plain_roll_00001048_02
sd300b_plain_roll_next_subject_impostor_02_00001048_00001049,sd300b,plain_roll_next_subject_impostor,2,00001048,00001049,467,477,44,45,1,1000,2,2,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001048_plain_1000_02.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001049_roll_1000_02.png,sd300b_plain_roll_00001048_02,sd300b_plain_roll_00001049_02
sd300b_plain_roll_next_subject_impostor_02_00001049_00001050,sd300b,plain_roll_next_subject_impostor,2,00001049,00001050,477,487,45,46,1,1000,2,2,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001049_plain_1000_02.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001050_roll_1000_02.png,sd300b_plain_roll_00001049_02,sd300b_plain_roll_00001050_02
sd300b_plain_roll_next_subject_impostor_02_00001050_00001000,sd300b,plain_roll_next_subject_impostor,2,00001050,00001000,487,2,46,0,1,1000,2,2,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001050_plain_1000_02.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001000_roll_1000_02.png,sd300b_plain_roll_00001050_02,sd300b_plain_roll_00001000_02
sd300b_plain_roll_next_subject_impostor_03_00001000_00001001,sd300b,plain_roll_next_subject_impostor,3,00001000,00001001,3,12,0,1,1,1000,3,3,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001000_plain_1000_03.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001001_roll_1000_03.png,sd300b_plain_roll_00001000_03,sd300b_plain_roll_00001001_03
sd300b_plain_roll_next_subject_impostor_03_00001001_00001002,sd300b,plain_roll_next_subject_impostor,3,00001001,00001002,12,21,1,2,1,1000,3,3,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001001_plain_1000_03.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001002_roll_1000_03.png,sd300b_plain_roll_00001001_03,sd300b_plain_roll_00001002_03
sd300b_plain_roll_next_subject_impostor_03_00001002_00001003,sd300b,plain_roll_next_subject_impostor,3,00001002,00001003,21,31,2,3,1,1000,3,3,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001002_plain_1000_03.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001003_roll_1000_03.png,sd300b_plain_roll_00001002_03,sd300b_plain_roll_00001003_03
sd300b_plain_roll_next_subject_impostor_03_00001003_00001004,sd300b,plain_roll_next_subject_impostor,3,00001003,00001004,31,41,3,4,1,1000,3,3,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001003_plain_1000_03.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001004_roll_1000_03.png,sd300b_plain_roll_00001003_03,sd300b_plain_roll_00001004_03
sd300b_plain_roll_next_subject_impostor_03_00001004_00001006,sd300b,plain_roll_next_subject_impostor,3,00001004,00001006,41,59,4,5,1,1000,3,3,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001004_plain_1000_03.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001006_roll_1000_03.png,sd300b_plain_roll_00001004_03,sd300b_plain_roll_00001006_03
sd300b_plain_roll_next_subject_impostor_03_00001006_00001007,sd300b,plain_roll_next_subject_impostor,3,00001006,00001007,59,69,5,6,1,1000,3,3,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001006_plain_1000_03.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001007_roll_1000_03.png,sd300b_plain_roll_00001006_03,sd300b_plain_roll_00001007_03
sd300b_plain_roll_next_subject_impostor_03_00001007_00001008,sd300b,plain_roll_next_subject_impostor,3,00001007,00001008,69,79,6,7,1,1000,3,3,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001007_plain_1000_03.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001008_roll_1000_03.png,sd300b_plain_roll_00001007_03,sd300b_plain_roll_00001008_03
sd300b_plain_roll_next_subject_impostor_03_00001008_00001009,sd300b,plain_roll_next_subject_impostor,3,00001008,00001009,79,89,7,8,1,1000,3,3,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001008_plain_1000_03.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001009_roll_1000_03.png,sd300b_plain_roll_00001008_03,sd300b_plain_roll_00001009_03
sd300b_plain_roll_next_subject_impostor_03_00001009_00001010,sd300b,plain_roll_next_subject_impostor,3,00001009,00001010,89,99,8,9,1,1000,3,3,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001009_plain_1000_03.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001010_roll_1000_03.png,sd300b_plain_roll_00001009_03,sd300b_plain_roll_00001010_03
sd300b_plain_roll_next_subject_impostor_03_00001010_00001011,sd300b,plain_roll_next_subject_impostor,3,00001010,00001011,99,109,9,10,1,1000,3,3,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001010_plain_1000_03.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001011_roll_1000_03.png,sd300b_plain_roll_00001010_03,sd300b_plain_roll_00001011_03
sd300b_plain_roll_next_subject_impostor_03_00001011_00001012,sd300b,plain_roll_next_subject_impostor,3,00001011,00001012,109,119,10,11,1,1000,3,3,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001011_plain_1000_03.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001012_roll_1000_03.png,sd300b_plain_roll_00001011_03,sd300b_plain_roll_00001012_03
sd300b_plain_roll_next_subject_impostor_03_00001012_00001013,sd300b,plain_roll_next_subject_impostor,3,00001012,00001013,119,129,11,12,1,1000,3,3,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001012_plain_1000_03.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001013_roll_1000_03.png,sd300b_plain_roll_00001012_03,sd300b_plain_roll_00001013_03
sd300b_plain_roll_next_subject_impostor_03_00001013_00001014,sd300b,plain_roll_next_subject_impostor,3,00001013,00001014,129,139,12,13,1,1000,3,3,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001013_plain_1000_03.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001014_roll_1000_03.png,sd300b_plain_roll_00001013_03,sd300b_plain_roll_00001014_03
sd300b_plain_roll_next_subject_impostor_03_00001014_00001015,sd300b,plain_roll_next_subject_impostor,3,00001014,00001015,139,149,13,14,1,1000,3,3,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001014_plain_1000_03.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001015_roll_1000_03.png,sd300b_plain_roll_00001014_03,sd300b_plain_roll_00001015_03
sd300b_plain_roll_next_subject_impostor_03_00001015_00001016,sd300b,plain_roll_next_subject_impostor,3,00001015,00001016,149,159,14,15,1,1000,3,3,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001015_plain_1000_03.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001016_roll_1000_03.png,sd300b_plain_roll_00001015_03,sd300b_plain_roll_00001016_03
sd300b_plain_roll_next_subject_impostor_03_00001016_00001017,sd300b,plain_roll_next_subject_impostor,3,00001016,00001017,159,169,15,16,1,1000,3,3,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001016_plain_1000_03.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001017_roll_1000_03.png,sd300b_plain_roll_00001016_03,sd300b_plain_roll_00001017_03
sd300b_plain_roll_next_subject_impostor_03_00001017_00001018,sd300b,plain_roll_next_subject_impostor,3,00001017,00001018,169,179,16,17,1,1000,3,3,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001017_plain_1000_03.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001018_roll_1000_03.png,sd300b_plain_roll_00001017_03,sd300b_plain_roll_00001018_03
sd300b_plain_roll_next_subject_impostor_03_00001018_00001019,sd300b,plain_roll_next_subject_impostor,3,00001018,00001019,179,189,17,18,1,1000,3,3,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001018_plain_1000_03.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001019_roll_1000_03.png,sd300b_plain_roll_00001018_03,sd300b_plain_roll_00001019_03
sd300b_plain_roll_next_subject_impostor_03_00001019_00001020,sd300b,plain_roll_next_subject_impostor,3,00001019,00001020,189,196,18,19,1,1000,3,3,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001019_plain_1000_03.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001020_roll_1000_03.png,sd300b_plain_roll_00001019_03,sd300b_plain_roll_00001020_03
sd300b_plain_roll_next_subject_impostor_03_00001020_00001021,sd300b,plain_roll_next_subject_impostor,3,00001020,00001021,196,206,19,20,1,1000,3,3,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001020_plain_1000_03.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001021_roll_1000_03.png,sd300b_plain_roll_00001020_03,sd300b_plain_roll_00001021_03
sd300b_plain_roll_next_subject_impostor_03_00001021_00001022,sd300b,plain_roll_next_subject_impostor,3,00001021,00001022,206,215,20,21,1,1000,3,3,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001021_plain_1000_03.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001022_roll_1000_03.png,sd300b_plain_roll_00001021_03,sd300b_plain_roll_00001022_03
