protocol,subject_id,canonical_finger_position,strata,sd300b_pair_id,sd300c_pair_id,sd300b_primary_raw_score,sd300c_primary_raw_score
plain_self,00001505,5,self_zero_both_resolutions,sd300b_plain_self_00001505_05,sd300c_plain_self_00001505_05,0.0,0.0
plain_self,00001505,10,self_zero_both_resolutions,sd300b_plain_self_00001505_10,sd300c_plain_self_00001505_10,0.0,0.0
plain_self,00001511,2,deterministic_positive_sample,sd300b_plain_self_00001511_02,sd300c_plain_self_00001511_02,699.9576219726795,595.031588615174
plain_self,00001512,4,low_positive_both_resolutions,sd300b_plain_self_00001512_04,sd300c_plain_self_00001512_04,41.88229363871244,69.50512088332607
plain_self,00001512,10,deterministic_positive_sample,sd300b_plain_self_00001512_10,sd300c_plain_self_00001512_10,210.3027999994313,245.27814445193312
plain_self,00001515,10,low_positive_both_resolutions,sd300b_plain_self_00001515_10,sd300c_plain_self_00001515_10,16.586865026205977,23.165117663467225
plain_self,00001517,6,deterministic_positive_sample,sd300b_plain_self_00001517_06,sd300c_plain_self_00001517_06,1119.6617550409242,1059.4159254526585
plain_self,00001518,9,self_zero_both_resolutions,sd300b_plain_self_00001518_09,sd300c_plain_self_00001518_09,0.0,0.0
plain_self,00001521,5,deterministic_positive_sample,sd300b_plain_self_00001521_05,sd300c_plain_self_00001521_05,256.93659260276706,256.93659260276706
plain_self,00001523,4,self_zero_both_resolutions,sd300b_plain_self_00001523_04,sd300c_plain_self_00001523_04,0.0,0.0
plain_self,00001525,6,deterministic_positive_sample,sd300b_plain_self_00001525_06,sd300c_plain_self_00001525_06,1154.2463823054504,1177.9539965186484
plain_self,00001530,1,deterministic_positive_sample,sd300b_plain_self_00001530_01,sd300c_plain_self_00001530_01,1177.9539965186484,1177.9539965186484
plain_self,00001532,3,deterministic_positive_sample,sd300b_plain_self_00001532_03,sd300c_plain_self_00001532_03,408.496418201831,490.1055552576685
plain_self,00001533,10,low_positive_both_resolutions,sd300b_plain_self_00001533_10,sd300c_plain_self_00001533_10,54.38764445112881,54.38764445112881
plain_self,00001544,3,low_positive_both_resolutions,sd300b_plain_self_00001544_03,sd300c_plain_self_00001544_03,54.38764445112881,69.50512088332607
plain_self,00001549,1,deterministic_positive_sample,sd300b_plain_self_00001549_01,sd300c_plain_self_00001549_01,1177.9539965186484,1177.9539965186484
plain_self,00001550,3,self_zero_both_resolutions,sd300b_plain_self_00001550_03,sd300c_plain_self_00001550_03,0.0,0.0
plain_self,00001550,4,self_zero_both_resolutions,sd300b_plain_self_00001550_04,sd300c_plain_self_00001550_04,0.0,0.0
plain_self,00001550,5,self_zero_both_resolutions,sd300b_plain_self_00001550_05,sd300c_plain_self_00001550_05,0.0,0.0
plain_self,00001550,7,self_zero_both_resolutions,sd300b_plain_self_00001550_07,sd300c_plain_self_00001550_07,0.0,0.0
plain_self,00001550,8,self_zero_both_resolutions,sd300b_plain_self_00001550_08,sd300c_plain_self_00001550_08,0.0,0.0
plain_self,00001550,9,self_zero_both_resolutions,sd300b_plain_self_00001550_09,sd300c_plain_self_00001550_09,0.0,0.0
plain_self,00001550,10,low_positive_both_resolutions,sd300b_plain_self_00001550_10,sd300c_plain_self_00001550_10,54.38764445112881,54.38764445112881
plain_self,00001572,6,low_positive_both_resolutions,sd300b_plain_self_00001572_06,sd300c_plain_self_00001572_06,69.50512088332607,31.89454412241004
plain_self,00001586,6,deterministic_positive_sample,sd300b_plain_self_00001586_06,sd300c_plain_self_00001586_06,874.3202417200175,734.9329664251815
plain_self,00001605,4,self_zero_both_resolutions,sd300b_plain_self_00001605_04,sd300c_plain_self_00001605_04,0.0,0.0
plain_self,00001629,3,low_positive_both_resolutions,sd300b_plain_self_00001629_03,sd300c_plain_self_00001629_03,23.165117663467225,23.165117663467225
plain_self,00001629,4,low_positive_both_resolutions,sd300b_plain_self_00001629_04,sd300c_plain_self_00001629_04,54.38764445112881,140.35211109442767
plain_self,00001629,5,self_zero_both_resolutions,sd300b_plain_self_00001629_05,sd300c_plain_self_00001629_05,0.0,0.0
plain_self,00001629,7,low_positive_both_resolutions,sd300b_plain_self_00001629_07,sd300c_plain_self_00001629_07,23.165117663467225,86.92861580798822
plain_self,00001629,10,low_positive_both_resolutions,sd300b_plain_self_00001629_10,sd300c_plain_self_00001629_10,41.88229363871244,106.65812994866988
plain_self,00001635,2,self_zero_sd300b_only,sd300b_plain_self_00001635_02,sd300c_plain_self_00001635_02,0.0,31.89454412241004
plain_self,00001635,3,low_positive_both_resolutions,sd300b_plain_self_00001635_03,sd300c_plain_self_00001635_03,23.165117663467225,23.165117663467225
plain_self,00001635,5,deterministic_positive_sample,sd300b_plain_self_00001635_05,sd300c_plain_self_00001635_05,466.7886589560007,478.44710710683466
plain_self,00001635,7,self_zero_both_resolutions,sd300b_plain_self_00001635_07,sd300c_plain_self_00001635_07,0.0,0.0
plain_self,00001635,9,low_positive_both_resolutions,sd300b_plain_self_00001635_09,sd300c_plain_self_00001635_09,31.89454412241004,54.38764445112881
plain_self,00001635,10,self_zero_both_resolutions,sd300b_plain_self_00001635_10,sd300c_plain_self_00001635_10,0.0,0.0
plain_self,00001637,5,deterministic_positive_sample,sd300b_plain_self_00001637_05,sd300c_plain_self_00001637_05,1177.9539965186484,1177.9539965186484
plain_self,00001643,9,deterministic_positive_sample,sd300b_plain_self_00001643_09,sd300c_plain_self_00001643_09,711.6160701235136,723.2745182743473
plain_self,00001644,3,self_zero_sd300c_only,sd300b_plain_self_00001644_03,sd300c_plain_self_00001644_03,16.586865026205977,0.0
plain_self,00001645,10,deterministic_positive_sample,sd300b_plain_self_00001645_10,sd300c_plain_self_00001645_10,548.3977963736156,571.7146919517289
plain_self,00001646,1,deterministic_positive_sample,sd300b_plain_self_00001646_01,sd300c_plain_self_00001646_01,1177.9539965186484,1059.4159254526585
plain_self,00001649,10,self_zero_both_resolutions,sd300b_plain_self_00001649_10,sd300c_plain_self_00001649_10,0.0,0.0
plain_self,00001650,2,low_positive_both_resolutions,sd300b_plain_self_00001650_02,sd300c_plain_self_00001650_02,31.89454412241004,54.38764445112881
plain_self,00001654,5,deterministic_positive_sample,sd300b_plain_self_00001654_05,sd300c_plain_self_00001654_05,536.7393482227816,571.7146919517289
plain_self,00001655,5,deterministic_positive_sample,sd300b_plain_self_00001655_05,sd300c_plain_self_00001655_05,420.1548663526649,420.1548663526649
plain_self,00001656,1,deterministic_positive_sample,sd300b_plain_self_00001656_01,sd300c_plain_self_00001656_01,1177.9539965186484,1177.9539965186484
plain_self,00001660,9,deterministic_positive_sample,sd300b_plain_self_00001660_09,sd300c_plain_self_00001660_09,781.5667590285171,769.9083108776832
plain_self,00001667,2,deterministic_positive_sample,sd300b_plain_self_00001667_02,sd300c_plain_self_00001667_02,455.1302108051667,490.1055552576685
plain_self,00001667,3,deterministic_positive_sample,sd300b_plain_self_00001667_03,sd300c_plain_self_00001667_03,245.27814445193312,443.4717626543328
plain_self,00001667,5,low_positive_both_resolutions,sd300b_plain_self_00001667_05,sd300c_plain_self_00001667_05,54.38764445112881,54.38764445112881
plain_self,00001667,10,low_positive_both_resolutions,sd300b_plain_self_00001667_10,sd300c_plain_self_00001667_10,16.586865026205977,31.89454412241004
plain_self,00001678,5,self_zero_both_resolutions,sd300b_plain_self_00001678_05,sd300c_plain_self_00001678_05,0.0,0.0
plain_self,00001678,10,low_positive_both_resolutions,sd300b_plain_self_00001678_10,sd300c_plain_self_00001678_10,41.88229363871244,86.92861580798822
plain_self,00001685,5,deterministic_positive_sample,sd300b_plain_self_00001685_05,sd300c_plain_self_00001685_05,699.9576219726795,583.37314046434
plain_self,00001686,4,low_positive_both_resolutions,sd300b_plain_self_00001686_04,sd300c_plain_self_00001686_04,86.92861580798822,54.38764445112881
plain_self,00001686,5,self_zero_sd300b_only,sd300b_plain_self_00001686_05,sd300c_plain_self_00001686_05,0.0,16.586865026205977
plain_self,00001686,8,low_positive_both_resolutions,sd300b_plain_self_00001686_08,sd300c_plain_self_00001686_08,16.586865026205977,23.165117663467225
plain_self,00001686,9,low_positive_both_resolutions,sd300b_plain_self_00001686_09,sd300c_plain_self_00001686_09,23.165117663467225,41.88229363871244
plain_self,00001686,10,self_zero_both_resolutions,sd300b_plain_self_00001686_10,sd300c_plain_self_00001686_10,0.0,0.0
plain_self,00001694,8,deterministic_positive_sample,sd300b_plain_self_00001694_08,sd300c_plain_self_00001694_08,560.0562438008951,571.7146919517289
plain_self,00001695,3,deterministic_positive_sample,sd300b_plain_self_00001695_03,sd300c_plain_self_00001695_03,256.93659260276706,221.96124815026528
plain_self,00001698,2,deterministic_positive_sample,sd300b_plain_self_00001698_02,sd300c_plain_self_00001698_02,513.4224519211136,490.1055552576685
plain_self,00001702,2,low_positive_both_resolutions,sd300b_plain_self_00001702_02,sd300c_plain_self_00001702_02,23.165117663467225,69.50512088332607
plain_self,00001702,4,low_positive_both_resolutions,sd300b_plain_self_00001702_04,sd300c_plain_self_00001702_04,54.38764445112881,128.69366294359375
plain_self,00001714,8,deterministic_positive_sample,sd300b_plain_self_00001714_08,sd300c_plain_self_00001714_08,653.3238293693438,641.6653812185099
plain_self,00001715,10,low_positive_both_resolutions,sd300b_plain_self_00001715_10,sd300c_plain_self_00001715_10,23.165117663467225,31.89454412241004
plain_self,00001721,1,deterministic_positive_sample,sd300b_plain_self_00001721_01,sd300c_plain_self_00001721_01,1177.9539965186484,1023.8545041328616
plain_self,00001721,10,deterministic_positive_sample,sd300b_plain_self_00001721_10,sd300c_plain_self_00001721_10,979.7603775926941,839.8589997826866
plain_self,00001724,5,self_zero_sd300c_only,sd300b_plain_self_00001724_05,sd300c_plain_self_00001724_05,734.6228728446019,0.0
plain_self,00001724,9,low_positive_both_resolutions,sd300b_plain_self_00001724_09,sd300c_plain_self_00001724_09,711.6160701235136,31.89454412241004
plain_self,00001725,2,low_positive_both_resolutions,sd300b_plain_self_00001725_02,sd300c_plain_self_00001725_02,31.89454412241004,41.88229363871244
plain_self,00001725,8,self_zero_both_resolutions,sd300b_plain_self_00001725_08,sd300c_plain_self_00001725_08,0.0,0.0
plain_self,00001725,9,self_zero_both_resolutions,sd300b_plain_self_00001725_09,sd300c_plain_self_00001725_09,0.0,0.0
plain_self,00001725,10,self_zero_both_resolutions,sd300b_plain_self_00001725_10,sd300c_plain_self_00001725_10,0.0,0.0
plain_self,00001731,2,deterministic_positive_sample,sd300b_plain_self_00001731_02,sd300c_plain_self_00001731_02,478.44710710683466,548.3977963736156
plain_self,00001732,2,low_positive_both_resolutions,sd300b_plain_self_00001732_02,sd300c_plain_self_00001732_02,23.165117663467225,31.89454412241004
plain_self,00001732,6,deterministic_positive_sample,sd300b_plain_self_00001732_06,sd300c_plain_self_00001732_06,1177.9539965186484,1177.9539965186484
plain_self,00001733,6,deterministic_positive_sample,sd300b_plain_self_00001733_06,sd300c_plain_self_00001733_06,1177.9539965186484,1177.9539965186484
plain_self,00001738,1,self_zero_both_resolutions,sd300b_plain_self_00001738_01,sd300c_plain_self_00001738_01,0.0,0.0
plain_self,00001738,2,self_zero_both_resolutions,sd300b_plain_self_00001738_02,sd300c_plain_self_00001738_02,0.0,0.0
plain_self,00001738,3,self_zero_both_resolutions,sd300b_plain_self_00001738_03,sd300c_plain_self_00001738_03,0.0,0.0
plain_self,00001738,4,self_zero_both_resolutions,sd300b_plain_self_00001738_04,sd300c_plain_self_00001738_04,0.0,0.0
plain_self,00001738,6,self_zero_both_resolutions,sd300b_plain_self_00001738_06,sd300c_plain_self_00001738_06,0.0,0.0
plain_self,00001738,7,self_zero_both_resolutions,sd300b_plain_self_00001738_07,sd300c_plain_self_00001738_07,0.0,0.0
plain_self,00001738,8,self_zero_both_resolutions,sd300b_plain_self_00001738_08,sd300c_plain_self_00001738_08,0.0,0.0
plain_self,00001738,9,self_zero_both_resolutions,sd300b_plain_self_00001738_09,sd300c_plain_self_00001738_09,0.0,0.0
plain_self,00001738,10,self_zero_both_resolutions,sd300b_plain_self_00001738_10,sd300c_plain_self_00001738_10,0.0,0.0
plain_self,00001743,8,deterministic_positive_sample,sd300b_plain_self_00001743_08,sd300c_plain_self_00001743_08,583.37314046434,618.3484849168419
plain_self,00001750,10,low_positive_both_resolutions,sd300b_plain_self_00001750_10,sd300c_plain_self_00001750_10,23.165117663467225,41.88229363871244
plain_self,00001751,2,self_zero_both_resolutions,sd300b_plain_self_00001751_02,sd300c_plain_self_00001751_02,0.0,0.0
plain_self,00001751,9,low_positive_both_resolutions,sd300b_plain_self_00001751_09,sd300c_plain_self_00001751_09,16.586865026205977,23.165117663467225
plain_self,00001758,10,low_positive_both_resolutions,sd300b_plain_self_00001758_10,sd300c_plain_self_00001758_10,54.38764445112881,86.92861580798822
plain_self,00001761,7,deterministic_positive_sample,sd300b_plain_self_00001761_07,sd300c_plain_self_00001761_07,466.7886589560007,490.1055552576685
plain_self,00001762,5,self_zero_both_resolutions,sd300b_plain_self_00001762_05,sd300c_plain_self_00001762_05,0.0,0.0
plain_self,00001762,9,self_zero_both_resolutions,sd300b_plain_self_00001762_09,sd300c_plain_self_00001762_09,0.0,0.0
plain_self,00001764,1,deterministic_positive_sample,sd300b_plain_self_00001764_01,sd300c_plain_self_00001764_01,641.6653812185099,478.44710710683466
plain_self,00001767,6,deterministic_positive_sample,sd300b_plain_self_00001767_06,sd300c_plain_self_00001767_06,1177.9539965186484,1177.9539965186484
plain_self,00001769,10,deterministic_positive_sample,sd300b_plain_self_00001769_10,sd300c_plain_self_00001769_10,303.57038520610286,256.93659260276706
plain_self,00001774,3,deterministic_positive_sample,sd300b_plain_self_00001774_03,sd300c_plain_self_00001774_03,606.690036766008,606.690036766008
plain_self,00001780,10,deterministic_positive_sample,sd300b_plain_self_00001780_10,sd300c_plain_self_00001780_10,455.1302108051667,443.4717626543328
plain_self,00001798,1,low_positive_both_resolutions,sd300b_plain_self_00001798_01,sd300c_plain_self_00001798_01,152.01055924526162,41.88229363871244
plain_self,00001819,3,low_positive_both_resolutions,sd300b_plain_self_00001819_03,sd300c_plain_self_00001819_03,69.50512088332607,54.38764445112881
plain_self,00001819,5,low_positive_both_resolutions,sd300b_plain_self_00001819_05,sd300c_plain_self_00001819_05,41.88229363871244,31.89454412241004
plain_self,00001824,8,deterministic_positive_sample,sd300b_plain_self_00001824_08,sd300c_plain_self_00001824_08,968.10192944186,1177.9539965186484
plain_self,00001831,5,low_positive_both_resolutions,sd300b_plain_self_00001831_05,sd300c_plain_self_00001831_05,41.88229363871244,41.88229363871244
plain_self,00001834,2,low_positive_both_resolutions,sd300b_plain_self_00001834_02,sd300c_plain_self_00001834_02,152.01055924526162,31.89454412241004
plain_self,00001834,5,low_positive_both_resolutions,sd300b_plain_self_00001834_05,sd300c_plain_self_00001834_05,16.586865026205977,16.586865026205977
plain_self,00001834,9,self_zero_sd300b_only,sd300b_plain_self_00001834_09,sd300c_plain_self_00001834_09,0.0,69.50512088332607
plain_self,00001834,10,self_zero_both_resolutions,sd300b_plain_self_00001834_10,sd300c_plain_self_00001834_10,0.0,0.0
plain_self,00001835,8,self_zero_sd300b_only,sd300b_plain_self_00001835_08,sd300c_plain_self_00001835_08,0.0,41.88229363871244
plain_self,00001842,4,deterministic_positive_sample,sd300b_plain_self_00001842_04,sd300c_plain_self_00001842_04,385.1795219001631,490.1055552576685
plain_self,00001842,7,deterministic_positive_sample,sd300b_plain_self_00001842_07,sd300c_plain_self_00001842_07,653.3238293693438,641.6653812185099
plain_self,00001847,10,self_zero_both_resolutions,sd300b_plain_self_00001847_10,sd300c_plain_self_00001847_10,0.0,0.0
plain_self,00001855,10,deterministic_positive_sample,sd300b_plain_self_00001855_10,sd300c_plain_self_00001855_10,501.7640037702798,490.1055552576685
plain_self,00001856,1,deterministic_positive_sample,sd300b_plain_self_00001856_01,sd300c_plain_self_00001856_01,1000.1468895578862,988.2930824512873
plain_self,00001859,5,deterministic_positive_sample,sd300b_plain_self_00001859_05,sd300c_plain_self_00001859_05,280.253488904435,245.27814445193312
plain_self,00001871,10,low_positive_both_resolutions,sd300b_plain_self_00001871_10,sd300c_plain_self_00001871_10,54.38764445112881,128.69366294359375
plain_self,00001873,1,self_zero_both_resolutions,sd300b_plain_self_00001873_01,sd300c_plain_self_00001873_01,0.0,0.0
plain_self,00001879,6,deterministic_positive_sample,sd300b_plain_self_00001879_06,sd300c_plain_self_00001879_06,1119.6617550409242,991.4188257435281
plain_self,00001880,3,deterministic_positive_sample,sd300b_plain_self_00001880_03,sd300c_plain_self_00001880_03,804.8836553301849,734.3224696884157
plain_self,00001887,10,self_zero_both_resolutions,sd300b_plain_self_00001887_10,sd300c_plain_self_00001887_10,0.0,0.0
roll_self,00001002,6,deterministic_positive_sample,sd300b_roll_self_00001002_06,sd300c_roll_self_00001002_06,874.8343442351886,991.1889916779221
