dataset,subject_id,canonical_finger_position,plain_self_pair_id,roll_self_pair_id,base_plain_roll_pair_id,plain_self_decision,roll_self_decision,plain_self_status,roll_self_status,plain_self_raw_score,roll_self_raw_score,plain_self_keypoint_count_a,plain_self_keypoint_count_b,plain_self_candidate_match_count,plain_self_geometric_inlier_count,plain_self_inlier_ratio,plain_self_geometric_model_status,roll_self_keypoint_count_a,roll_self_keypoint_count_b,roll_self_candidate_match_count,roll_self_geometric_inlier_count,roll_self_inlier_ratio,roll_self_geometric_model_status
sd300b,00001011,7,sd300b_plain_self_00001011_07,sd300b_roll_self_00001011_07,sd300b_plain_roll_00001011_07,accepted,accepted,ok,ok,3001.0,3000.0,3001,3001,3001,3001,1.0,success,3000,3000,3000,3000,1.0,success
sd300b,00001011,8,sd300b_plain_self_00001011_08,sd300b_roll_self_00001011_08,sd300b_plain_roll_00001011_08,accepted,accepted,ok,ok,3000.0,3000.0,3000,3000,3000,3000,1.0,success,3000,3000,3000,3000,1.0,success
sd300b,00001011,9,sd300b_plain_self_00001011_09,sd300b_roll_self_00001011_09,sd300b_plain_roll_00001011_09,accepted,accepted,ok,ok,3000.0,3000.0,3000,3000,3000,3000,1.0,success,3000,3000,3000,3000,1.0,success
sd300b,00001011,10,sd300b_plain_self_00001011_10,sd300b_roll_self_00001011_10,sd300b_plain_roll_00001011_10,accepted,accepted,ok,ok,3000.0,3000.0,3000,3000,3000,3000,1.0,success,3000,3000,3000,3000,1.0,success
sd300b,00001012,1,sd300b_plain_self_00001012_01,sd300b_roll_self_00001012_01,sd300b_plain_roll_00001012_01,accepted,accepted,ok,ok,3000.0,3002.0,3000,3000,3000,3000,1.0,success,3002,3002,3002,3002,1.0,success
sd300b,00001012,2,sd300b_plain_self_00001012_02,sd300b_roll_self_00001012_02,sd300b_plain_roll_00001012_02,accepted,accepted,ok,ok,3000.0,3001.0,3000,3000,3000,3000,1.0,success,3001,3001,3001,3001,1.0,success
sd300b,00001012,3,sd300b_plain_self_00001012_03,sd300b_roll_self_00001012_03,sd300b_plain_roll_00001012_03,accepted,accepted,ok,ok,3000.0,3001.0,3000,3000,3000,3000,1.0,success,3001,3001,3001,3001,1.0,success
sd300b,00001012,4,sd300b_plain_self_00001012_04,sd300b_roll_self_00001012_04,sd300b_plain_roll_00001012_04,accepted,accepted,ok,ok,3000.0,3000.0,3000,3000,3000,3000,1.0,success,3000,3000,3000,3000,1.0,success
sd300b,00001012,5,sd300b_plain_self_00001012_05,sd300b_roll_self_00001012_05,sd300b_plain_roll_00001012_05,accepted,accepted,ok,ok,3000.0,3000.0,3000,3000,3000,3000,1.0,success,3000,3000,3000,3000,1.0,success
sd300b,00001012,6,sd300b_plain_self_00001012_06,sd300b_roll_self_00001012_06,sd300b_plain_roll_00001012_06,accepted,accepted,ok,ok,3001.0,3000.0,3001,3001,3001,3001,1.0,success,3000,3000,3000,3000,1.0,success
sd300b,00001012,7,sd300b_plain_self_00001012_07,sd300b_roll_self_00001012_07,sd300b_plain_roll_00001012_07,accepted,accepted,ok,ok,3000.0,3000.0,3000,3000,3000,3000,1.0,success,3000,3000,3000,3000,1.0,success
sd300b,00001012,8,sd300b_plain_self_00001012_08,sd300b_roll_self_00001012_08,sd300b_plain_roll_00001012_08,accepted,accepted,ok,ok,3000.0,3000.0,3000,3000,3000,3000,1.0,success,3000,3000,3000,3000,1.0,success
sd300b,00001012,9,sd300b_plain_self_00001012_09,sd300b_roll_self_00001012_09,sd300b_plain_roll_00001012_09,accepted,accepted,ok,ok,3000.0,3000.0,3000,3000,3000,3000,1.0,success,3000,3000,3000,3000,1.0,success
sd300b,00001012,10,sd300b_plain_self_00001012_10,sd300b_roll_self_00001012_10,sd300b_plain_roll_00001012_10,accepted,accepted,ok,ok,2470.0,3000.0,2470,2470,2470,2470,1.0,success,3000,3000,3000,3000,1.0,success
sd300b,00001013,1,sd300b_plain_self_00001013_01,sd300b_roll_self_00001013_01,sd300b_plain_roll_00001013_01,accepted,accepted,ok,ok,3000.0,3000.0,3000,3000,3000,3000,1.0,success,3000,3000,3000,3000,1.0,success
sd300b,00001013,2,sd300b_plain_self_00001013_02,sd300b_roll_self_00001013_02,sd300b_plain_roll_00001013_02,accepted,accepted,ok,ok,3000.0,3000.0,3000,3000,3000,3000,1.0,success,3000,3000,3000,3000,1.0,success
sd300b,00001013,3,sd300b_plain_self_00001013_03,sd300b_roll_self_00001013_03,sd300b_plain_roll_00001013_03,accepted,accepted,ok,ok,3000.0,3000.0,3000,3000,3000,3000,1.0,success,3000,3000,3000,3000,1.0,success
sd300b,00001013,4,sd300b_plain_self_00001013_04,sd300b_roll_self_00001013_04,sd300b_plain_roll_00001013_04,accepted,accepted,ok,ok,3000.0,3000.0,3000,3000,3000,3000,1.0,success,3000,3000,3000,3000,1.0,success
sd300b,00001013,5,sd300b_plain_self_00001013_05,sd300b_roll_self_00001013_05,sd300b_plain_roll_00001013_05,accepted,accepted,ok,ok,3000.0,3001.0,3000,3000,3000,3000,1.0,success,3001,3001,3001,3001,1.0,success
sd300b,00001013,6,sd300b_plain_self_00001013_06,sd300b_roll_self_00001013_06,sd300b_plain_roll_00001013_06,accepted,accepted,ok,ok,3000.0,3001.0,3000,3000,3000,3000,1.0,success,3001,3001,3001,3001,1.0,success
sd300b,00001013,7,sd300b_plain_self_00001013_07,sd300b_roll_self_00001013_07,sd300b_plain_roll_00001013_07,accepted,accepted,ok,ok,3001.0,3000.0,3001,3001,3001,3001,1.0,success,3000,3000,3000,3000,1.0,success
sd300b,00001013,8,sd300b_plain_self_00001013_08,sd300b_roll_self_00001013_08,sd300b_plain_roll_00001013_08,accepted,accepted,ok,ok,3000.0,3001.0,3000,3000,3000,3000,1.0,success,3001,3001,3001,3001,1.0,success
sd300b,00001013,9,sd300b_plain_self_00001013_09,sd300b_roll_self_00001013_09,sd300b_plain_roll_00001013_09,accepted,accepted,ok,ok,3000.0,3001.0,3000,3000,3000,3000,1.0,success,3001,3001,3001,3001,1.0,success
sd300b,00001013,10,sd300b_plain_self_00001013_10,sd300b_roll_self_00001013_10,sd300b_plain_roll_00001013_10,accepted,accepted,ok,ok,2148.0,3000.0,2148,2148,2148,2148,1.0,success,3000,3000,3000,3000,1.0,success
sd300b,00001014,1,sd300b_plain_self_00001014_01,sd300b_roll_self_00001014_01,sd300b_plain_roll_00001014_01,accepted,accepted,ok,ok,3000.0,3000.0,3000,3000,3000,3000,1.0,success,3000,3000,3000,3000,1.0,success
sd300b,00001014,2,sd300b_plain_self_00001014_02,sd300b_roll_self_00001014_02,sd300b_plain_roll_00001014_02,accepted,accepted,ok,ok,3001.0,3000.0,3001,3001,3001,3001,1.0,success,3000,3000,3000,3000,1.0,success
sd300b,00001014,3,sd300b_plain_self_00001014_03,sd300b_roll_self_00001014_03,sd300b_plain_roll_00001014_03,accepted,accepted,ok,ok,3000.0,3000.0,3000,3000,3000,3000,1.0,success,3000,3000,3000,3000,1.0,success
sd300b,00001014,4,sd300b_plain_self_00001014_04,sd300b_roll_self_00001014_04,sd300b_plain_roll_00001014_04,accepted,accepted,ok,ok,3000.0,3000.0,3000,3000,3000,3000,1.0,success,3000,3000,3000,3000,1.0,success
sd300b,00001014,5,sd300b_plain_self_00001014_05,sd300b_roll_self_00001014_05,sd300b_plain_roll_00001014_05,accepted,accepted,ok,ok,3001.0,3000.0,3001,3001,3001,3001,1.0,success,3000,3000,3000,3000,1.0,success
sd300b,00001014,6,sd300b_plain_self_00001014_06,sd300b_roll_self_00001014_06,sd300b_plain_roll_00001014_06,accepted,accepted,ok,ok,3000.0,3000.0,3000,3000,3000,3000,1.0,success,3000,3000,3000,3000,1.0,success
sd300b,00001014,7,sd300b_plain_self_00001014_07,sd300b_roll_self_00001014_07,sd300b_plain_roll_00001014_07,accepted,accepted,ok,ok,3000.0,3002.0,3000,3000,3000,3000,1.0,success,3002,3002,3002,3002,1.0,success
sd300b,00001014,8,sd300b_plain_self_00001014_08,sd300b_roll_self_00001014_08,sd300b_plain_roll_00001014_08,accepted,accepted,ok,ok,3001.0,3000.0,3001,3001,3001,3001,1.0,success,3000,3000,3000,3000,1.0,success
sd300b,00001014,9,sd300b_plain_self_00001014_09,sd300b_roll_self_00001014_09,sd300b_plain_roll_00001014_09,accepted,accepted,ok,ok,3000.0,3000.0,3000,3000,3000,3000,1.0,success,3000,3000,3000,3000,1.0,success
sd300b,00001014,10,sd300b_plain_self_00001014_10,sd300b_roll_self_00001014_10,sd300b_plain_roll_00001014_10,accepted,accepted,ok,ok,3000.0,3000.0,3000,3000,3000,3000,1.0,success,3000,3000,3000,3000,1.0,success
sd300b,00001015,1,sd300b_plain_self_00001015_01,sd300b_roll_self_00001015_01,sd300b_plain_roll_00001015_01,accepted,accepted,ok,ok,3000.0,3000.0,3000,3000,3000,3000,1.0,success,3000,3000,3000,3000,1.0,success
sd300b,00001015,2,sd300b_plain_self_00001015_02,sd300b_roll_self_00001015_02,sd300b_plain_roll_00001015_02,accepted,accepted,ok,ok,3000.0,3000.0,3000,3000,3000,3000,1.0,success,3000,3000,3000,3000,1.0,success
sd300b,00001015,3,sd300b_plain_self_00001015_03,sd300b_roll_self_00001015_03,sd300b_plain_roll_00001015_03,accepted,accepted,ok,ok,3000.0,3000.0,3000,3000,3000,3000,1.0,success,3000,3000,3000,3000,1.0,success
sd300b,00001015,4,sd300b_plain_self_00001015_04,sd300b_roll_self_00001015_04,sd300b_plain_roll_00001015_04,accepted,accepted,ok,ok,3000.0,3000.0,3000,3000,3000,3000,1.0,success,3000,3000,3000,3000,1.0,success
sd300b,00001015,5,sd300b_plain_self_00001015_05,sd300b_roll_self_00001015_05,sd300b_plain_roll_00001015_05,accepted,accepted,ok,ok,2350.0,3000.0,2350,2350,2350,2350,1.0,success,3000,3000,3000,3000,1.0,success
sd300b,00001015,6,sd300b_plain_self_00001015_06,sd300b_roll_self_00001015_06,sd300b_plain_roll_00001015_06,accepted,accepted,ok,ok,3000.0,3000.0,3000,3000,3000,3000,1.0,success,3000,3000,3000,3000,1.0,success
sd300b,00001015,7,sd300b_plain_self_00001015_07,sd300b_roll_self_00001015_07,sd300b_plain_roll_00001015_07,accepted,accepted,ok,ok,3000.0,3000.0,3000,3000,3000,3000,1.0,success,3000,3000,3000,3000,1.0,success
sd300b,00001015,8,sd300b_plain_self_00001015_08,sd300b_roll_self_00001015_08,sd300b_plain_roll_00001015_08,accepted,accepted,ok,ok,3000.0,3001.0,3000,3000,3000,3000,1.0,success,3001,3001,3001,3001,1.0,success
sd300b,00001015,9,sd300b_plain_self_00001015_09,sd300b_roll_self_00001015_09,sd300b_plain_roll_00001015_09,accepted,accepted,ok,ok,3000.0,3000.0,3000,3000,3000,3000,1.0,success,3000,3000,3000,3000,1.0,success
sd300b,00001015,10,sd300b_plain_self_00001015_10,sd300b_roll_self_00001015_10,sd300b_plain_roll_00001015_10,accepted,accepted,ok,ok,3000.0,3000.0,3000,3000,3000,3000,1.0,success,3000,3000,3000,3000,1.0,success
sd300b,00001016,1,sd300b_plain_self_00001016_01,sd300b_roll_self_00001016_01,sd300b_plain_roll_00001016_01,accepted,accepted,ok,ok,3000.0,3000.0,3000,3000,3000,3000,1.0,success,3000,3000,3000,3000,1.0,success
sd300b,00001016,2,sd300b_plain_self_00001016_02,sd300b_roll_self_00001016_02,sd300b_plain_roll_00001016_02,accepted,accepted,ok,ok,3000.0,3001.0,3000,3000,3000,3000,1.0,success,3001,3001,3001,3001,1.0,success
sd300b,00001016,3,sd300b_plain_self_00001016_03,sd300b_roll_self_00001016_03,sd300b_plain_roll_00001016_03,accepted,accepted,ok,ok,3000.0,3000.0,3000,3000,3000,3000,1.0,success,3000,3000,3000,3000,1.0,success
sd300b,00001016,4,sd300b_plain_self_00001016_04,sd300b_roll_self_00001016_04,sd300b_plain_roll_00001016_04,accepted,accepted,ok,ok,3001.0,3001.0,3001,3001,3001,3001,1.0,success,3001,3001,3001,3001,1.0,success
sd300b,00001016,5,sd300b_plain_self_00001016_05,sd300b_roll_self_00001016_05,sd300b_plain_roll_00001016_05,accepted,accepted,ok,ok,3000.0,3000.0,3000,3000,3000,3000,1.0,success,3000,3000,3000,3000,1.0,success
sd300b,00001016,6,sd300b_plain_self_00001016_06,sd300b_roll_self_00001016_06,sd300b_plain_roll_00001016_06,accepted,accepted,ok,ok,3000.0,3000.0,3000,3000,3000,3000,1.0,success,3000,3000,3000,3000,1.0,success
sd300b,00001016,7,sd300b_plain_self_00001016_07,sd300b_roll_self_00001016_07,sd300b_plain_roll_00001016_07,accepted,accepted,ok,ok,3001.0,3000.0,3001,3001,3001,3001,1.0,success,3000,3000,3000,3000,1.0,success
sd300b,00001016,8,sd300b_plain_self_00001016_08,sd300b_roll_self_00001016_08,sd300b_plain_roll_00001016_08,accepted,accepted,ok,ok,3000.0,3000.0,3000,3000,3000,3000,1.0,success,3000,3000,3000,3000,1.0,success
sd300b,00001016,9,sd300b_plain_self_00001016_09,sd300b_roll_self_00001016_09,sd300b_plain_roll_00001016_09,accepted,accepted,ok,ok,3000.0,3000.0,3000,3000,3000,3000,1.0,success,3000,3000,3000,3000,1.0,success
sd300b,00001016,10,sd300b_plain_self_00001016_10,sd300b_roll_self_00001016_10,sd300b_plain_roll_00001016_10,accepted,accepted,ok,ok,3000.0,3000.0,3000,3000,3000,3000,1.0,success,3000,3000,3000,3000,1.0,success
sd300b,00001017,1,sd300b_plain_self_00001017_01,sd300b_roll_self_00001017_01,sd300b_plain_roll_00001017_01,accepted,accepted,ok,ok,3001.0,3000.0,3001,3001,3001,3001,1.0,success,3000,3000,3000,3000,1.0,success
sd300b,00001017,2,sd300b_plain_self_00001017_02,sd300b_roll_self_00001017_02,sd300b_plain_roll_00001017_02,accepted,accepted,ok,ok,3000.0,3000.0,3000,3000,3000,3000,1.0,success,3000,3000,3000,3000,1.0,success
sd300b,00001017,3,sd300b_plain_self_00001017_03,sd300b_roll_self_00001017_03,sd300b_plain_roll_00001017_03,accepted,accepted,ok,ok,3000.0,3000.0,3000,3000,3000,3000,1.0,success,3000,3000,3000,3000,1.0,success
sd300b,00001017,4,sd300b_plain_self_00001017_04,sd300b_roll_self_00001017_04,sd300b_plain_roll_00001017_04,accepted,accepted,ok,ok,3000.0,3001.0,3000,3000,3000,3000,1.0,success,3001,3001,3001,3001,1.0,success
sd300b,00001017,5,sd300b_plain_self_00001017_05,sd300b_roll_self_00001017_05,sd300b_plain_roll_00001017_05,accepted,accepted,ok,ok,2465.0,3000.0,2465,2465,2465,2465,1.0,success,3000,3000,3000,3000,1.0,success
sd300b,00001017,6,sd300b_plain_self_00001017_06,sd300b_roll_self_00001017_06,sd300b_plain_roll_00001017_06,accepted,accepted,ok,ok,3000.0,3001.0,3000,3000,3000,3000,1.0,success,3001,3001,3001,3001,1.0,success
sd300b,00001017,7,sd300b_plain_self_00001017_07,sd300b_roll_self_00001017_07,sd300b_plain_roll_00001017_07,accepted,accepted,ok,ok,3001.0,3000.0,3001,3001,3001,3001,1.0,success,3000,3000,3000,3000,1.0,success
sd300b,00001017,8,sd300b_plain_self_00001017_08,sd300b_roll_self_00001017_08,sd300b_plain_roll_00001017_08,accepted,accepted,ok,ok,3000.0,3001.0,3000,3000,3000,3000,1.0,success,3001,3001,3001,3001,1.0,success
sd300b,00001017,9,sd300b_plain_self_00001017_09,sd300b_roll_self_00001017_09,sd300b_plain_roll_00001017_09,accepted,accepted,ok,ok,3000.0,3000.0,3000,3000,3000,3000,1.0,success,3000,3000,3000,3000,1.0,success
sd300b,00001017,10,sd300b_plain_self_00001017_10,sd300b_roll_self_00001017_10,sd300b_plain_roll_00001017_10,accepted,accepted,ok,ok,2948.0,3000.0,2948,2948,2948,2948,1.0,success,3000,3000,3000,3000,1.0,success
sd300b,00001018,1,sd300b_plain_self_00001018_01,sd300b_roll_self_00001018_01,sd300b_plain_roll_00001018_01,accepted,accepted,ok,ok,3000.0,3001.0,3000,3000,3000,3000,1.0,success,3001,3001,3001,3001,1.0,success
sd300b,00001018,2,sd300b_plain_self_00001018_02,sd300b_roll_self_00001018_02,sd300b_plain_roll_00001018_02,accepted,accepted,ok,ok,3000.0,3000.0,3000,3000,3000,3000,1.0,success,3000,3000,3000,3000,1.0,success
sd300b,00001018,3,sd300b_plain_self_00001018_03,sd300b_roll_self_00001018_03,sd300b_plain_roll_00001018_03,accepted,accepted,ok,ok,3000.0,3001.0,3000,3000,3000,3000,1.0,success,3001,3001,3001,3001,1.0,success
sd300b,00001018,4,sd300b_plain_self_00001018_04,sd300b_roll_self_00001018_04,sd300b_plain_roll_00001018_04,accepted,accepted,ok,ok,3001.0,3000.0,3001,3001,3001,3001,1.0,success,3000,3000,3000,3000,1.0,success
sd300b,00001018,5,sd300b_plain_self_00001018_05,sd300b_roll_self_00001018_05,sd300b_plain_roll_00001018_05,accepted,accepted,ok,ok,3000.0,3000.0,3000,3000,3000,3000,1.0,success,3000,3000,3000,3000,1.0,success
sd300b,00001018,6,sd300b_plain_self_00001018_06,sd300b_roll_self_00001018_06,sd300b_plain_roll_00001018_06,accepted,accepted,ok,ok,3000.0,3000.0,3000,3000,3000,3000,1.0,success,3000,3000,3000,3000,1.0,success
sd300b,00001018,7,sd300b_plain_self_00001018_07,sd300b_roll_self_00001018_07,sd300b_plain_roll_00001018_07,accepted,accepted,ok,ok,3000.0,3000.0,3000,3000,3000,3000,1.0,success,3000,3000,3000,3000,1.0,success
sd300b,00001018,8,sd300b_plain_self_00001018_08,sd300b_roll_self_00001018_08,sd300b_plain_roll_00001018_08,accepted,accepted,ok,ok,3000.0,3001.0,3000,3000,3000,3000,1.0,success,3001,3001,3001,3001,1.0,success
sd300b,00001018,9,sd300b_plain_self_00001018_09,sd300b_roll_self_00001018_09,sd300b_plain_roll_00001018_09,accepted,accepted,ok,ok,3000.0,3001.0,3000,3000,3000,3000,1.0,success,3001,3001,3001,3001,1.0,success
sd300b,00001018,10,sd300b_plain_self_00001018_10,sd300b_roll_self_00001018_10,sd300b_plain_roll_00001018_10,accepted,accepted,ok,ok,2055.0,3000.0,2055,2055,2055,2055,1.0,success,3000,3000,3000,3000,1.0,success
sd300b,00001019,1,sd300b_plain_self_00001019_01,sd300b_roll_self_00001019_01,sd300b_plain_roll_00001019_01,accepted,accepted,ok,ok,929.0,3001.0,929,929,929,929,1.0,success,3001,3001,3001,3001,1.0,success
sd300b,00001019,2,sd300b_plain_self_00001019_02,sd300b_roll_self_00001019_02,sd300b_plain_roll_00001019_02,accepted,accepted,ok,ok,926.0,3000.0,926,926,926,926,1.0,success,3000,3000,3000,3000,1.0,success
sd300b,00001019,3,sd300b_plain_self_00001019_03,sd300b_roll_self_00001019_03,sd300b_plain_roll_00001019_03,accepted,accepted,ok,ok,1754.0,3000.0,1754,1754,1754,1754,1.0,success,3000,3000,3000,3000,1.0,success
sd300b,00001019,4,sd300b_plain_self_00001019_04,sd300b_roll_self_00001019_04,sd300b_plain_roll_00001019_04,accepted,accepted,ok,ok,634.0,3000.0,634,634,634,634,1.0,success,3000,3000,3000,3000,1.0,success
sd300b,00001019,6,sd300b_plain_self_00001019_06,sd300b_roll_self_00001019_06,sd300b_plain_roll_00001019_06,accepted,accepted,ok,ok,3000.0,3000.0,3000,3000,3000,3000,1.0,success,3000,3000,3000,3000,1.0,success
sd300b,00001019,7,sd300b_plain_self_00001019_07,sd300b_roll_self_00001019_07,sd300b_plain_roll_00001019_07,accepted,accepted,ok,ok,342.0,3000.0,342,342,342,342,1.0,success,3000,3000,3000,3000,1.0,success
sd300b,00001019,8,sd300b_plain_self_00001019_08,sd300b_roll_self_00001019_08,sd300b_plain_roll_00001019_08,accepted,accepted,ok,ok,2315.0,3000.0,2315,2315,2315,2315,1.0,success,3000,3000,3000,3000,1.0,success
sd300b,00001019,9,sd300b_plain_self_00001019_09,sd300b_roll_self_00001019_09,sd300b_plain_roll_00001019_09,accepted,accepted,ok,ok,1131.0,3000.0,1131,1131,1131,1131,1.0,success,3000,3000,3000,3000,1.0,success
sd300b,00001019,10,sd300b_plain_self_00001019_10,sd300b_roll_self_00001019_10,sd300b_plain_roll_00001019_10,accepted,accepted,ok,ok,52.0,3000.0,52,52,52,52,1.0,success,3000,3000,3000,3000,1.0,success
sd300b,00001020,1,sd300b_plain_self_00001020_01,sd300b_roll_self_00001020_01,sd300b_plain_roll_00001020_01,accepted,accepted,ok,ok,3000.0,3001.0,3000,3000,3000,3000,1.0,success,3001,3001,3001,3001,1.0,success
sd300b,00001020,2,sd300b_plain_self_00001020_02,sd300b_roll_self_00001020_02,sd300b_plain_roll_00001020_02,accepted,accepted,ok,ok,3000.0,3000.0,3000,3000,3000,3000,1.0,success,3000,3000,3000,3000,1.0,success
sd300b,00001020,3,sd300b_plain_self_00001020_03,sd300b_roll_self_00001020_03,sd300b_plain_roll_00001020_03,accepted,accepted,ok,ok,3000.0,3001.0,3000,3000,3000,3000,1.0,success,3001,3001,3001,3001,1.0,success
sd300b,00001020,4,sd300b_plain_self_00001020_04,sd300b_roll_self_00001020_04,sd300b_plain_roll_00001020_04,accepted,accepted,ok,ok,3000.0,3000.0,3000,3000,3000,3000,1.0,success,3000,3000,3000,3000,1.0,success
sd300b,00001020,5,sd300b_plain_self_00001020_05,sd300b_roll_self_00001020_05,sd300b_plain_roll_00001020_05,accepted,accepted,ok,ok,2508.0,3001.0,2508,2508,2508,2508,1.0,success,3001,3001,3001,3001,1.0,success
sd300b,00001020,6,sd300b_plain_self_00001020_06,sd300b_roll_self_00001020_06,sd300b_plain_roll_00001020_06,accepted,accepted,ok,ok,3000.0,3000.0,3000,3000,3000,3000,1.0,success,3000,3000,3000,3000,1.0,success
sd300b,00001020,7,sd300b_plain_self_00001020_07,sd300b_roll_self_00001020_07,sd300b_plain_roll_00001020_07,accepted,accepted,ok,ok,3000.0,3000.0,3000,3000,3000,3000,1.0,success,3000,3000,3000,3000,1.0,success
sd300b,00001020,8,sd300b_plain_self_00001020_08,sd300b_roll_self_00001020_08,sd300b_plain_roll_00001020_08,accepted,accepted,ok,ok,3000.0,3000.0,3000,3000,3000,3000,1.0,success,3000,3000,3000,3000,1.0,success
sd300b,00001020,9,sd300b_plain_self_00001020_09,sd300b_roll_self_00001020_09,sd300b_plain_roll_00001020_09,accepted,accepted,ok,ok,3000.0,3001.0,3000,3000,3000,3000,1.0,success,3001,3001,3001,3001,1.0,success
sd300b,00001020,10,sd300b_plain_self_00001020_10,sd300b_roll_self_00001020_10,sd300b_plain_roll_00001020_10,accepted,accepted,ok,ok,2328.0,3000.0,2328,2328,2328,2328,1.0,success,3000,3000,3000,3000,1.0,success
sd300b,00001021,1,sd300b_plain_self_00001021_01,sd300b_roll_self_00001021_01,sd300b_plain_roll_00001021_01,accepted,accepted,ok,ok,3000.0,3000.0,3000,3000,3000,3000,1.0,success,3000,3000,3000,3000,1.0,success
sd300b,00001021,2,sd300b_plain_self_00001021_02,sd300b_roll_self_00001021_02,sd300b_plain_roll_00001021_02,accepted,accepted,ok,ok,3000.0,3000.0,3000,3000,3000,3000,1.0,success,3000,3000,3000,3000,1.0,success
sd300b,00001021,3,sd300b_plain_self_00001021_03,sd300b_roll_self_00001021_03,sd300b_plain_roll_00001021_03,accepted,accepted,ok,ok,3000.0,3000.0,3000,3000,3000,3000,1.0,success,3000,3000,3000,3000,1.0,success
sd300b,00001021,4,sd300b_plain_self_00001021_04,sd300b_roll_self_00001021_04,sd300b_plain_roll_00001021_04,accepted,accepted,ok,ok,2530.0,3001.0,2530,2530,2530,2530,1.0,success,3001,3001,3001,3001,1.0,success
sd300b,00001021,5,sd300b_plain_self_00001021_05,sd300b_roll_self_00001021_05,sd300b_plain_roll_00001021_05,accepted,accepted,ok,ok,220.0,3000.0,220,220,220,220,1.0,success,3000,3000,3000,3000,1.0,success
sd300b,00001021,6,sd300b_plain_self_00001021_06,sd300b_roll_self_00001021_06,sd300b_plain_roll_00001021_06,accepted,accepted,ok,ok,3000.0,3000.0,3000,3000,3000,3000,1.0,success,3000,3000,3000,3000,1.0,success
sd300b,00001021,7,sd300b_plain_self_00001021_07,sd300b_roll_self_00001021_07,sd300b_plain_roll_00001021_07,accepted,accepted,ok,ok,1040.0,3001.0,1040,1040,1040,1040,1.0,success,3001,3001,3001,3001,1.0,success
sd300b,00001021,8,sd300b_plain_self_00001021_08,sd300b_roll_self_00001021_08,sd300b_plain_roll_00001021_08,accepted,accepted,ok,ok,2710.0,3000.0,2710,2710,2710,2710,1.0,success,3000,3000,3000,3000,1.0,success
