pair_id,dataset,protocol,subject_id,canonical_finger_position,status,error_code,raw_score,threshold,accepted,zero_score,geometry_success,geometry_failure_reason,keypoint_count_a,keypoint_count_b,ratio_match_count,mutual_match_count,matches_submitted,inlier_count,outlier_count,total_ms
sd300b_plain_roll_00001075_10,sd300b,plain_roll,00001075,10,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,2814,3001,10,1,1,0,1,420.6851
sd300b_plain_roll_00001076_05,sd300b,plain_roll,00001076,5,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,1493,3000,3,1,1,0,1,400.0751
sd300b_plain_roll_00001076_08,sd300b,plain_roll,00001076,8,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3000,3001,13,2,2,0,2,442.44
sd300b_plain_roll_00001076_10,sd300b,plain_roll,00001076,10,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,1594,3000,4,2,2,0,2,395.8229
sd300b_plain_roll_00001078_05,sd300b,plain_roll,00001078,5,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3000,3000,7,1,1,0,1,466.2017
sd300b_plain_roll_00001078_10,sd300b,plain_roll,00001078,10,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3000,3000,5,2,2,0,2,460.8765
sd300b_plain_roll_00001079_02,sd300b,plain_roll,00001079,2,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3000,3001,16,2,2,0,2,491.1266
sd300b_plain_roll_00001079_10,sd300b,plain_roll,00001079,10,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,2444,3000,7,0,0,0,0,438.8131
sd300b_plain_roll_00001081_02,sd300b,plain_roll,00001081,2,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,2757,3000,8,1,1,0,1,429.027
sd300b_plain_roll_00001081_03,sd300b,plain_roll,00001081,3,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,418,3000,0,0,0,0,0,323.2443
sd300b_plain_roll_00001081_04,sd300b,plain_roll,00001081,4,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,1853,3000,4,1,1,0,1,383.8624
sd300b_plain_roll_00001081_05,sd300b,plain_roll,00001081,5,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,1263,3001,1,1,1,0,1,398.7648
sd300b_plain_roll_00001081_06,sd300b,plain_roll,00001081,6,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3000,3002,6,0,0,0,0,537.8526
sd300b_plain_roll_00001081_07,sd300b,plain_roll,00001081,7,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,840,3000,2,1,1,0,1,364.5145
sd300b_plain_roll_00001081_10,sd300b,plain_roll,00001081,10,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,989,2785,1,0,0,0,0,390.3136
sd300b_plain_roll_00001082_03,sd300b,plain_roll,00001082,3,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,2770,3000,12,0,0,0,0,471.9669
sd300b_plain_roll_00001082_04,sd300b,plain_roll,00001082,4,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3000,3000,7,2,2,0,2,493.6531
sd300b_plain_roll_00001082_05,sd300b,plain_roll,00001082,5,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,1613,3001,5,2,2,0,2,431.7198
sd300b_plain_roll_00001082_08,sd300b,plain_roll,00001082,8,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3000,3001,8,0,0,0,0,467.1083
sd300b_plain_roll_00001085_01,sd300b,plain_roll,00001085,1,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3001,3000,15,2,2,0,2,564.8945
sd300b_plain_roll_00001085_02,sd300b,plain_roll,00001085,2,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,1706,3001,11,2,2,0,2,410.2014
sd300b_plain_roll_00001085_05,sd300b,plain_roll,00001085,5,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,757,3001,4,2,2,0,2,380.9651
sd300b_plain_roll_00001085_09,sd300b,plain_roll,00001085,9,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,689,3000,1,0,0,0,0,392.8453
sd300b_plain_roll_00001085_10,sd300b,plain_roll,00001085,10,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,318,3001,0,0,0,0,0,344.0316
sd300b_plain_roll_00001086_04,sd300b,plain_roll,00001086,4,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3001,3000,3,1,1,0,1,436.8901
sd300b_plain_roll_00001086_06,sd300b,plain_roll,00001086,6,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3001,3000,11,1,1,0,1,519.5301
sd300b_plain_roll_00001086_09,sd300b,plain_roll,00001086,9,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,2278,3000,3,1,1,0,1,404.7343
sd300b_plain_roll_00001086_10,sd300b,plain_roll,00001086,10,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,2293,3000,1,1,1,0,1,387.5874
sd300b_plain_roll_00001087_10,sd300b,plain_roll,00001087,10,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3001,3001,6,0,0,0,0,498.685
sd300b_plain_roll_00001089_05,sd300b,plain_roll,00001089,5,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,2349,3000,4,2,2,0,2,419.915
sd300b_plain_roll_00001089_06,sd300b,plain_roll,00001089,6,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3000,3000,9,1,1,0,1,561.379
sd300b_plain_roll_00001089_07,sd300b,plain_roll,00001089,7,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3000,3000,12,1,1,0,1,443.9537
sd300b_plain_roll_00001089_10,sd300b,plain_roll,00001089,10,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,2169,3000,5,1,1,0,1,421.308
sd300b_plain_roll_00001090_03,sd300b,plain_roll,00001090,3,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3001,3000,12,2,2,0,2,428.8775
sd300b_plain_roll_00001091_02,sd300b,plain_roll,00001091,2,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3000,3000,5,1,1,0,1,450.9231
sd300b_plain_roll_00001091_08,sd300b,plain_roll,00001091,8,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,2632,3000,6,1,1,0,1,437.6117
sd300b_plain_roll_00001091_10,sd300b,plain_roll,00001091,10,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,1997,3000,6,2,2,0,2,412.4614
sd300b_plain_roll_00001092_03,sd300b,plain_roll,00001092,3,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3000,3000,12,1,1,0,1,475.9783
sd300b_plain_roll_00001092_04,sd300b,plain_roll,00001092,4,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3001,3000,10,1,1,0,1,478.105
sd300b_plain_roll_00001093_08,sd300b,plain_roll,00001093,8,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,2302,3000,10,2,2,0,2,413.3203
sd300b_plain_roll_00001093_09,sd300b,plain_roll,00001093,9,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3000,3000,10,2,2,0,2,476.0798
sd300b_plain_roll_00001094_05,sd300b,plain_roll,00001094,5,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3001,3001,6,2,2,0,2,444.0179
sd300b_plain_roll_00001095_05,sd300b,plain_roll,00001095,5,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3000,3000,4,1,1,0,1,449.9374
sd300b_plain_roll_00001095_10,sd300b,plain_roll,00001095,10,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3000,3002,3,1,1,0,1,470.3582
sd300b_plain_roll_00001096_05,sd300b,plain_roll,00001096,5,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,925,3000,1,0,0,0,0,379.1622
sd300b_plain_roll_00001096_07,sd300b,plain_roll,00001096,7,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,292,3000,3,1,1,0,1,342.3345
sd300b_plain_roll_00001097_05,sd300b,plain_roll,00001097,5,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,1024,3000,1,0,0,0,0,354.4695
sd300b_plain_roll_00001097_09,sd300b,plain_roll,00001097,9,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3000,3000,10,1,1,0,1,483.8124
sd300b_plain_roll_00001097_10,sd300b,plain_roll,00001097,10,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,1341,3000,0,0,0,0,0,388.9178
sd300b_plain_roll_00001098_05,sd300b,plain_roll,00001098,5,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3001,3001,8,2,2,0,2,434.0357
sd300b_plain_roll_00001099_04,sd300b,plain_roll,00001099,4,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,2749,3000,17,0,0,0,0,430.1261
sd300b_plain_roll_00001099_07,sd300b,plain_roll,00001099,7,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,2216,3000,10,1,1,0,1,422.8284
sd300b_plain_roll_00001099_08,sd300b,plain_roll,00001099,8,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3000,3000,8,2,2,0,2,437.8289
sd300b_plain_roll_00001099_09,sd300b,plain_roll,00001099,9,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3000,3001,6,1,1,0,1,443.7815
sd300b_plain_roll_00001100_02,sd300b,plain_roll,00001100,2,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,694,3000,3,0,0,0,0,410.3301
sd300b_plain_roll_00001100_05,sd300b,plain_roll,00001100,5,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,1664,3000,5,2,2,0,2,443.9537
sd300b_plain_roll_00001100_07,sd300b,plain_roll,00001100,7,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3000,3000,4,2,2,0,2,492.2048
sd300b_plain_roll_00001101_08,sd300b,plain_roll,00001101,8,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3000,3000,6,1,1,0,1,474.5223
sd300b_plain_roll_00001102_05,sd300b,plain_roll,00001102,5,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3000,3000,6,2,2,0,2,441.8176
sd300b_plain_roll_00001103_05,sd300b,plain_roll,00001103,5,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,778,3000,1,1,1,0,1,346.6838
sd300b_plain_roll_00001104_04,sd300b,plain_roll,00001104,4,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3000,3001,7,1,1,0,1,446.4874
sd300b_plain_roll_00001104_06,sd300b,plain_roll,00001104,6,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3000,3000,12,2,2,0,2,562.8181
sd300b_plain_roll_00001105_02,sd300b,plain_roll,00001105,2,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3001,3000,5,0,0,0,0,494.6719
sd300b_plain_roll_00001105_05,sd300b,plain_roll,00001105,5,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,1594,3000,1,0,0,0,0,402.2375
sd300b_plain_roll_00001105_09,sd300b,plain_roll,00001105,9,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3001,3000,5,2,2,0,2,467.1529
sd300b_plain_roll_00001105_10,sd300b,plain_roll,00001105,10,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,2123,3000,3,1,1,0,1,413.0688
sd300b_plain_roll_00001106_04,sd300b,plain_roll,00001106,4,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,2225,3000,4,0,0,0,0,382.6446
sd300b_plain_roll_00001106_05,sd300b,plain_roll,00001106,5,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3000,3001,5,2,2,0,2,437.3505
sd300b_plain_roll_00001106_06,sd300b,plain_roll,00001106,6,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3000,3000,8,1,1,0,1,537.7892
sd300b_plain_roll_00001106_07,sd300b,plain_roll,00001106,7,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,2776,3000,8,1,1,0,1,392.3623
sd300b_plain_roll_00001106_08,sd300b,plain_roll,00001106,8,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3000,3000,5,2,2,0,2,402.58
sd300b_plain_roll_00001106_10,sd300b,plain_roll,00001106,10,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,2920,3000,5,2,2,0,2,430.8201
sd300b_plain_roll_00001107_02,sd300b,plain_roll,00001107,2,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,1722,3000,13,1,1,0,1,390.7647
sd300b_plain_roll_00001107_03,sd300b,plain_roll,00001107,3,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,2843,3001,14,2,2,0,2,445.2346
sd300b_plain_roll_00001107_05,sd300b,plain_roll,00001107,5,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,2820,3000,4,0,0,0,0,424.4876
sd300b_plain_roll_00001107_07,sd300b,plain_roll,00001107,7,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3000,3001,9,2,2,0,2,446.3961
sd300b_plain_roll_00001107_09,sd300b,plain_roll,00001107,9,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3000,3000,9,1,1,0,1,461.139
sd300b_plain_roll_00001107_10,sd300b,plain_roll,00001107,10,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,1691,3000,4,1,1,0,1,386.7938
sd300b_plain_roll_00001108_02,sd300b,plain_roll,00001108,2,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,2380,3000,6,2,2,0,2,418.8488
sd300b_plain_roll_00001109_02,sd300b,plain_roll,00001109,2,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3001,3001,13,1,1,0,1,427.0541
sd300b_plain_roll_00001109_04,sd300b,plain_roll,00001109,4,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3001,3000,8,0,0,0,0,439.4435
sd300b_plain_roll_00001109_05,sd300b,plain_roll,00001109,5,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,2423,3000,3,1,1,0,1,407.7321
sd300b_plain_roll_00001109_07,sd300b,plain_roll,00001109,7,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3000,3001,3,1,1,0,1,442.4867
sd300b_plain_roll_00001109_09,sd300b,plain_roll,00001109,9,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3001,3001,7,0,0,0,0,441.8591
sd300b_plain_roll_00001109_10,sd300b,plain_roll,00001109,10,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,1130,3000,2,1,1,0,1,361.7241
sd300b_plain_roll_00001111_02,sd300b,plain_roll,00001111,2,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,324,1587,1,1,1,0,1,336.0901
sd300b_plain_roll_00001111_03,sd300b,plain_roll,00001111,3,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,212,3001,1,1,1,0,1,368.7674
sd300b_plain_roll_00001111_04,sd300b,plain_roll,00001111,4,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,174,3000,0,0,0,0,0,370.0908
sd300b_plain_roll_00001111_05,sd300b,plain_roll,00001111,5,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,12,2236,0,0,0,0,0,325.7536
sd300b_plain_roll_00001111_07,sd300b,plain_roll,00001111,7,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,695,1836,14,2,2,0,2,363.1462
sd300b_plain_roll_00001111_08,sd300b,plain_roll,00001111,8,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,548,1941,2,2,2,0,2,373.2013
sd300b_plain_roll_00001111_09,sd300b,plain_roll,00001111,9,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,670,2113,1,0,0,0,0,369.1167
sd300b_plain_roll_00001111_10,sd300b,plain_roll,00001111,10,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,241,2576,2,0,0,0,0,357.3298
sd300b_plain_roll_00001112_03,sd300b,plain_roll,00001112,3,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3000,3000,11,2,2,0,2,474.2883
sd300b_plain_roll_00001112_04,sd300b,plain_roll,00001112,4,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3000,3000,9,1,1,0,1,459.8887
sd300b_plain_roll_00001112_07,sd300b,plain_roll,00001112,7,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3000,3001,12,2,2,0,2,475.5493
sd300b_plain_roll_00001112_09,sd300b,plain_roll,00001112,9,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,2762,3001,5,2,2,0,2,457.7801
sd300b_plain_roll_00001113_03,sd300b,plain_roll,00001113,3,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3000,3001,16,1,1,0,1,426.1938
sd300b_plain_roll_00001114_03,sd300b,plain_roll,00001114,3,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3000,3000,14,2,2,0,2,466.2081
sd300b_plain_roll_00001114_08,sd300b,plain_roll,00001114,8,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3000,3000,6,1,1,0,1,486.6113
sd300b_plain_roll_00001114_10,sd300b,plain_roll,00001114,10,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3000,3000,10,1,1,0,1,447.4244
sd300b_plain_roll_00001115_02,sd300b,plain_roll,00001115,2,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,1844,3000,8,2,2,0,2,409.2534
sd300b_plain_roll_00001115_03,sd300b,plain_roll,00001115,3,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,2224,3000,8,0,0,0,0,386.9685
sd300b_plain_roll_00001115_05,sd300b,plain_roll,00001115,5,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,985,3000,4,1,1,0,1,383.0985
sd300b_plain_roll_00001115_07,sd300b,plain_roll,00001115,7,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,2597,3000,10,1,1,0,1,403.9016
sd300b_plain_roll_00001115_09,sd300b,plain_roll,00001115,9,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3000,3000,5,1,1,0,1,433.7333
sd300b_plain_roll_00001115_10,sd300b,plain_roll,00001115,10,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,2548,3000,13,0,0,0,0,433.8837
sd300b_plain_roll_00001116_03,sd300b,plain_roll,00001116,3,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3001,3000,11,2,2,0,2,451.585
sd300b_plain_roll_00001116_06,sd300b,plain_roll,00001116,6,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3000,3000,10,1,1,0,1,543.0872
sd300b_plain_roll_00001116_07,sd300b,plain_roll,00001116,7,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3000,3000,10,2,2,0,2,460.9706
sd300b_plain_roll_00001118_03,sd300b,plain_roll,00001118,3,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3001,3000,8,1,1,0,1,468.6923
sd300b_plain_roll_00001118_04,sd300b,plain_roll,00001118,4,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3000,3000,11,1,1,0,1,455.4361
sd300b_plain_roll_00001118_05,sd300b,plain_roll,00001118,5,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3000,3000,10,1,1,0,1,426.3926
sd300b_plain_roll_00001118_08,sd300b,plain_roll,00001118,8,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3000,3000,4,1,1,0,1,469.089
sd300b_plain_roll_00001118_09,sd300b,plain_roll,00001118,9,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3000,3001,3,1,1,0,1,478.5273
sd300b_plain_roll_00001118_10,sd300b,plain_roll,00001118,10,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3000,3000,5,1,1,0,1,450.4977
sd300b_plain_roll_00001119_02,sd300b,plain_roll,00001119,2,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,761,2710,0,0,0,0,0,368.7553
sd300b_plain_roll_00001119_03,sd300b,plain_roll,00001119,3,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,1155,3000,1,1,1,0,1,400.2401
sd300b_plain_roll_00001119_04,sd300b,plain_roll,00001119,4,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,1283,3000,0,0,0,0,0,402.9714
sd300b_plain_roll_00001119_05,sd300b,plain_roll,00001119,5,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,867,1849,8,2,2,0,2,362.6735
sd300b_plain_roll_00001119_07,sd300b,plain_roll,00001119,7,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,2448,2076,13,1,1,0,1,413.3297
sd300b_plain_roll_00001119_09,sd300b,plain_roll,00001119,9,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,2333,3000,4,2,2,0,2,417.9578
sd300b_plain_roll_00001119_10,sd300b,plain_roll,00001119,10,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,417,2044,1,1,1,0,1,325.7389
sd300b_plain_roll_00001120_02,sd300b,plain_roll,00001120,2,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,1913,3000,24,1,1,0,1,399.0335
sd300b_plain_roll_00001120_05,sd300b,plain_roll,00001120,5,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3000,3000,4,2,2,0,2,456.7073
sd300b_plain_roll_00001120_09,sd300b,plain_roll,00001120,9,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3000,3000,7,2,2,0,2,447.958
sd300b_plain_roll_00001121_02,sd300b,plain_roll,00001121,2,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,2940,3000,18,2,2,0,2,419.3164
sd300b_plain_roll_00001121_08,sd300b,plain_roll,00001121,8,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3000,3001,10,0,0,0,0,447.9474
sd300b_plain_roll_00001122_03,sd300b,plain_roll,00001122,3,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,2799,3000,14,2,2,0,2,385.0221
sd300b_plain_roll_00001122_04,sd300b,plain_roll,00001122,4,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3000,3000,12,2,2,0,2,406.1061
sd300b_plain_roll_00001122_05,sd300b,plain_roll,00001122,5,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3000,3000,11,2,2,0,2,421.0313
sd300b_plain_roll_00001122_08,sd300b,plain_roll,00001122,8,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3000,3000,8,2,2,0,2,379.2478
sd300b_plain_roll_00001122_09,sd300b,plain_roll,00001122,9,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3002,3001,5,1,1,0,1,405.7071
sd300b_plain_roll_00001122_10,sd300b,plain_roll,00001122,10,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3000,3000,4,0,0,0,0,423.0582
sd300b_plain_roll_00001123_10,sd300b,plain_roll,00001123,10,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,1138,3001,1,1,1,0,1,342.9381
sd300b_plain_roll_00001125_03,sd300b,plain_roll,00001125,3,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3000,3002,2,0,0,0,0,434.2645
sd300b_plain_roll_00001125_04,sd300b,plain_roll,00001125,4,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3000,3001,10,2,2,0,2,424.637
sd300b_plain_roll_00001125_05,sd300b,plain_roll,00001125,5,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3000,3001,7,2,2,0,2,443.6345
sd300b_plain_roll_00001125_08,sd300b,plain_roll,00001125,8,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3000,3000,5,2,2,0,2,438.4868
sd300b_plain_roll_00001127_07,sd300b,plain_roll,00001127,7,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3000,3000,8,1,1,0,1,495.3539
sd300b_plain_roll_00001128_02,sd300b,plain_roll,00001128,2,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,1660,3000,10,2,2,0,2,413.8649
sd300b_plain_roll_00001128_10,sd300b,plain_roll,00001128,10,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,923,3000,6,2,2,0,2,352.7496
